churn_id,subscriber_key,churn_date,churn_reason,churn_reason_detail,competitor_name,tenure_months,lifetime_value,retention_attempts,retention_offer_made,retention_offer_accepted,final_bill_status,port_out,win_back_eligible
757,7921,2025-10-20,Bundle Deal,Switched to competitor bundle offer,EE,9,392.75,0,False,False,Paid,True,True
758,7935,2022-07-18,Bundle Deal,Switched to competitor bundle offer,Sky Mobile,28,422.55,2,True,False,Paid,True,True
759,7943,2022-02-20,Competitor Promotion,Attracted by competitor offer,VOXI,13,419.36,0,False,False,Paid,True,True
760,7959,2025-02-09,Bundle Deal,Switched to competitor bundle offer,Three,48,1431.41,2,True,False,Paid,True,True
761,8006,2025-05-13,Bundle Deal,Switched to competitor bundle offer,Sky Mobile,28,641.21,1,True,False,Paid,True,True
762,8046,2023-05-10,Network Coverage,Poor signal in home/work area,,35,1137.0,0,False,False,Paid,True,True
763,8062,2022-03-03,Contract End,"Contract ended, chose not to renew",,3,126.49,1,True,False,Paid,False,False
764,8075,2024-01-10,Competitor Promotion,Attracted by competitor offer,Virgin Mobile,48,2156.29,0,False,False,Paid,True,True
765,8080,2023-10-03,Network Quality,Slow speeds or poor performance,,20,647.07,1,True,False,Paid,False,True
766,8088,2023-08-31,Price,Found cheaper alternative with competitor,Virgin Mobile,23,391.25,1,True,False,Paid,True,True
767,8113,2024-08-30,Price,Found cheaper alternative with competitor,O2,22,824.83,2,True,False,Paid,True,True
768,8114,2023-10-24,Network Coverage,Poor signal in home/work area,,27,862.01,1,True,False,Paid,True,True
769,8134,2023-04-19,Price,Found cheaper alternative with competitor,giffgaff,31,785.09,2,True,False,Paid,True,True
770,8145,2021-05-18,Price,Found cheaper alternative with competitor,Tesco Mobile,7,201.8,2,True,False,Paid,True,True
771,8146,2023-08-17,Price,Found cheaper alternative with competitor,Sky Mobile,14,374.93,1,True,False,Paid,True,True
772,8148,2023-01-30,Price,Found cheaper alternative with competitor,Sky Mobile,7,265.77,1,True,False,Paid,True,True
773,8152,2024-01-25,Price,Found cheaper alternative with competitor,O2,30,944.21,1,True,False,Paid,True,True
774,8156,2023-11-21,Price,Found cheaper alternative with competitor,Virgin Mobile,11,274.07,2,True,False,Paid,True,True
775,8176,2026-01-24,Price,Found cheaper alternative with competitor,Tesco Mobile,39,833.41,0,False,False,Paid,True,True
776,8193,2025-04-24,Customer Service,Dissatisfied with support experience,,49,858.37,1,True,False,Outstanding,False,False
777,8196,2021-12-17,Network Quality,Slow speeds or poor performance,,5,102.23,1,True,False,Paid,False,False
778,8211,2025-01-09,Price,Found cheaper alternative with competitor,Vodafone,46,2020.47,3,True,False,Paid,True,True
779,8215,2023-01-24,Bundle Deal,Switched to competitor bundle offer,Sky Mobile,12,354.67,1,True,False,Paid,True,True
780,8218,2021-06-26,Bundle Deal,Switched to competitor bundle offer,Virgin Mobile,8,142.51,1,True,False,Paid,True,True
781,8220,2025-10-07,Competitor Promotion,Attracted by competitor offer,giffgaff,17,670.81,2,True,False,Paid,True,True
782,8245,2022-12-24,Relocation,Moving abroad or to area without coverage,,13,433.51,1,True,False,Paid,False,True
783,8256,2026-02-06,Bundle Deal,Switched to competitor bundle offer,Tesco Mobile,7,234.84,1,True,False,Paid,True,True
784,8267,2023-03-21,Bundle Deal,Switched to competitor bundle offer,Vodafone,21,934.83,1,True,False,Paid,True,True
785,8274,2026-01-12,No Longer Needed,No longer requires mobile service,,4,95.36,0,False,False,Paid,False,False
786,8281,2022-09-16,No Longer Needed,No longer requires mobile service,,19,812.33,2,True,False,Paid,False,True
787,8282,2022-10-20,Competitor Promotion,Attracted by competitor offer,Sky Mobile,28,1259.26,1,True,False,Paid,True,True
788,8295,2022-12-18,Network Coverage,Poor signal in home/work area,,10,281.0,2,True,False,Paid,True,True
789,8312,2023-11-18,Network Coverage,Poor signal in home/work area,,27,1006.95,1,True,False,Paid,True,True
790,8314,2023-10-18,Price,Found cheaper alternative with competitor,Vodafone,43,1349.7,0,False,False,Paid,True,True
791,8324,2023-03-08,Price,Found cheaper alternative with competitor,giffgaff,24,971.08,1,True,False,Paid,True,True
792,8338,2023-03-02,Competitor Promotion,Attracted by competitor offer,Vodafone,11,173.57,0,False,False,Paid,True,True
793,8342,2025-07-25,Price,Found cheaper alternative with competitor,Three,3,64.84,0,False,False,Paid,True,False
794,8346,2022-10-14,Contract End,"Contract ended, chose not to renew",,17,742.43,1,True,False,Paid,False,True
795,8352,2023-08-29,Device Issues,Device not supported on network,,9,178.18,0,False,False,Paid,False,True
796,8360,2024-08-08,Billing Issues,Disputes over charges,,15,546.21,0,False,False,Paid,False,True
797,8363,2023-07-14,Network Quality,Slow speeds or poor performance,,28,983.15,2,True,False,Paid,False,True
798,8367,2024-03-11,Contract End,"Contract ended, chose not to renew",,21,726.72,2,True,False,Paid,False,True
799,8370,2025-03-09,Network Coverage,Poor signal in home/work area,,6,109.96,1,True,False,Paid,True,True
800,8371,2023-09-12,Network Coverage,Poor signal in home/work area,,3,95.57,1,True,False,Paid,True,False
801,8374,2021-11-23,Customer Service,Dissatisfied with support experience,,21,629.09,0,False,False,Paid,False,True
802,8418,2021-07-17,Contract End,"Contract ended, chose not to renew",,3,52.4,0,False,False,Paid,False,False
803,8436,2022-07-07,Bundle Deal,Switched to competitor bundle offer,EE,19,364.39,1,True,False,Paid,True,True
804,8452,2022-05-27,Network Coverage,Poor signal in home/work area,,6,211.88,1,True,False,Paid,True,True
805,8470,2024-05-27,Bundle Deal,Switched to competitor bundle offer,Vodafone,20,824.92,0,False,False,Paid,True,True
806,8502,2025-10-18,Contract End,"Contract ended, chose not to renew",,30,712.09,0,False,False,Outstanding,False,False
807,8512,2024-04-18,Bundle Deal,Switched to competitor bundle offer,Vodafone,26,1031.14,0,False,False,Paid,True,True
808,8515,2023-08-05,Network Coverage,Poor signal in home/work area,,16,627.31,2,True,False,Paid,True,True
809,8521,2023-07-26,Bundle Deal,Switched to competitor bundle offer,Vodafone,35,1207.71,1,True,False,Paid,True,True
810,8534,2025-12-22,Network Quality,Slow speeds or poor performance,,19,348.94,2,True,False,Paid,False,True
811,8560,2025-09-23,Bundle Deal,Switched to competitor bundle offer,EE,25,832.29,1,True,False,Paid,True,True
812,8568,2023-11-09,Contract End,"Contract ended, chose not to renew",,7,293.16,1,True,False,Paid,False,True
813,8570,2025-09-26,Competitor Promotion,Attracted by competitor offer,Virgin Mobile,3,115.14,1,True,False,Paid,True,False
814,8584,2021-04-18,Bundle Deal,Switched to competitor bundle offer,Virgin Mobile,6,196.26,3,True,False,Paid,True,True
815,8600,2022-07-10,Competitor Promotion,Attracted by competitor offer,O2,8,254.96,1,True,False,Paid,True,True
816,8605,2023-07-26,Device Issues,Device not supported on network,,33,1338.28,1,True,False,Paid,False,True
817,8610,2022-03-04,Network Coverage,Poor signal in home/work area,,17,374.38,1,True,False,Paid,True,True
818,8624,2021-05-13,Bundle Deal,Switched to competitor bundle offer,O2,8,162.75,1,True,False,Paid,True,True
819,8631,2023-11-05,Relocation,Moving abroad or to area without coverage,,20,783.25,2,True,False,Paid,False,True
820,8638,2024-10-01,Network Coverage,Poor signal in home/work area,,15,526.93,2,True,False,Paid,True,True
821,8649,2024-03-17,Network Quality,Slow speeds or poor performance,,41,1782.67,2,True,False,Paid,False,True
822,8656,2022-06-13,Competitor Promotion,Attracted by competitor offer,VOXI,9,319.44,1,True,False,Paid,True,True
823,8658,2024-09-05,Customer Service,Dissatisfied with support experience,,40,1139.53,1,True,False,Paid,False,True
824,8668,2023-02-13,Competitor Promotion,Attracted by competitor offer,O2,36,728.33,2,True,False,Paid,True,True
825,8670,2024-02-12,Bundle Deal,Switched to competitor bundle offer,giffgaff,34,1507.39,1,True,False,Paid,True,True
826,8674,2022-12-18,Network Quality,Slow speeds or poor performance,,11,357.49,2,True,False,Paid,False,True
827,8679,2024-01-08,Customer Service,Dissatisfied with support experience,,11,452.07,1,True,False,Paid,False,True
828,8689,2024-08-27,Competitor Promotion,Attracted by competitor offer,Sky Mobile,44,1437.32,0,False,False,Paid,True,True
829,8698,2024-12-07,Price,Found cheaper alternative with competitor,VOXI,42,974.84,1,True,False,Paid,True,True
830,8714,2022-10-12,Bundle Deal,Switched to competitor bundle offer,Tesco Mobile,24,453.12,1,True,False,Paid,True,True
831,8716,2023-07-24,Price,Found cheaper alternative with competitor,Three,42,1406.76,1,True,False,Paid,True,True
832,8721,2023-08-18,Customer Service,Dissatisfied with support experience,,19,552.95,1,True,False,Paid,False,True
833,8727,2024-02-06,Network Coverage,Poor signal in home/work area,,39,1196.69,0,False,False,Paid,True,True
834,8739,2022-09-14,Price,Found cheaper alternative with competitor,Virgin Mobile,25,432.89,2,True,False,Paid,True,True
835,8740,2025-03-08,Billing Issues,Disputes over charges,,28,1230.13,0,False,False,Paid,False,True
836,8745,2024-04-12,Bundle Deal,Switched to competitor bundle offer,giffgaff,15,399.47,1,True,False,Paid,True,True
837,8747,2025-04-15,Bundle Deal,Switched to competitor bundle offer,Tesco Mobile,5,160.33,2,True,False,Outstanding,True,False
838,8756,2023-02-07,Contract End,"Contract ended, chose not to renew",,10,381.77,3,True,False,Paid,False,True
839,8773,2021-02-16,Relocation,Moving abroad or to area without coverage,,6,203.98,1,True,False,Paid,False,True
840,8775,2023-09-15,Network Coverage,Poor signal in home/work area,,6,224.6,1,True,False,Paid,True,True
841,8782,2024-02-28,Contract End,"Contract ended, chose not to renew",,28,629.04,1,True,False,Paid,False,True
842,8803,2024-02-02,Bundle Deal,Switched to competitor bundle offer,Sky Mobile,33,1417.73,2,True,False,Paid,True,True
843,8807,2025-01-30,Contract End,"Contract ended, chose not to renew",,28,970.05,0,False,False,Paid,False,True
844,8823,2024-07-09,Customer Service,Dissatisfied with support experience,,24,893.68,1,True,False,Paid,False,True
845,8848,2024-10-08,Customer Service,Dissatisfied with support experience,,27,855.76,0,False,False,Paid,False,True
846,8860,2025-07-25,Bundle Deal,Switched to competitor bundle offer,Virgin Mobile,31,542.76,0,False,False,Paid,True,True
847,8871,2021-10-07,Price,Found cheaper alternative with competitor,Virgin Mobile,19,385.83,0,False,False,Paid,True,True
848,8874,2025-02-13,Contract End,"Contract ended, chose not to renew",,48,1460.9,1,True,False,Paid,False,True
849,8880,2023-10-19,No Longer Needed,No longer requires mobile service,,15,587.32,1,True,False,Paid,False,True
850,8887,2023-10-20,Network Quality,Slow speeds or poor performance,,11,212.56,1,True,False,Paid,False,True
851,8908,2023-08-26,Competitor Promotion,Attracted by competitor offer,Three,16,251.72,2,True,False,Paid,True,True
852,8909,2020-06-21,Customer Service,Dissatisfied with support experience,,4,83.25,1,True,False,Outstanding,False,False
853,8917,2024-12-01,Price,Found cheaper alternative with competitor,O2,35,966.07,0,False,False,Paid,True,True
854,8918,2023-12-30,Competitor Promotion,Attracted by competitor offer,Vodafone,32,1230.52,1,True,False,Paid,True,True
855,8941,2025-11-11,Competitor Promotion,Attracted by competitor offer,Three,41,1536.73,2,True,False,Paid,True,True
856,8954,2022-10-05,Price,Found cheaper alternative with competitor,giffgaff,18,762.62,1,True,False,Paid,True,True
857,8964,2022-03-30,Network Coverage,Poor signal in home/work area,,21,454.12,0,False,False,Paid,True,True
858,8972,2024-08-05,Contract End,"Contract ended, chose not to renew",,5,184.6,1,True,False,Paid,False,False
859,8976,2024-10-17,Bundle Deal,Switched to competitor bundle offer,EE,19,500.56,0,False,False,Paid,True,True
860,8996,2024-06-24,Price,Found cheaper alternative with competitor,Tesco Mobile,31,1375.51,0,False,False,Paid,True,True
861,9005,2026-02-13,Price,Found cheaper alternative with competitor,Vodafone,13,365.05,2,True,False,Paid,True,True
862,9010,2023-07-17,Network Quality,Slow speeds or poor performance,,41,871.68,2,True,False,Paid,False,True
863,9020,2021-10-10,Bundle Deal,Switched to competitor bundle offer,giffgaff,16,610.18,2,True,False,Paid,True,True
864,9051,2025-06-10,Contract End,"Contract ended, chose not to renew",,4,167.31,0,False,False,Paid,False,False
865,9061,2024-07-15,Network Coverage,Poor signal in home/work area,,37,1587.49,1,True,False,Paid,True,True
866,9065,2024-06-10,Network Coverage,Poor signal in home/work area,,9,391.64,0,False,False,Paid,True,True
867,9069,2023-05-23,Bundle Deal,Switched to competitor bundle offer,Virgin Mobile,8,229.96,1,True,False,Paid,True,True
868,9073,2024-11-23,Contract End,"Contract ended, chose not to renew",,24,550.51,2,True,False,Paid,False,True
869,9079,2026-01-25,Device Issues,Device not supported on network,,13,561.98,0,False,False,Outstanding,False,False
870,9087,2022-01-13,Price,Found cheaper alternative with competitor,VOXI,18,390.04,0,False,False,Paid,True,True
871,9104,2025-03-30,Network Coverage,Poor signal in home/work area,,4,77.71,0,False,False,Outstanding,True,False
872,9107,2024-06-02,Price,Found cheaper alternative with competitor,Three,25,770.56,0,False,False,Paid,True,True
873,9110,2024-10-13,Customer Service,Dissatisfied with support experience,,23,584.7,1,True,False,Paid,False,True
874,9111,2025-07-24,Relocation,Moving abroad or to area without coverage,,29,1041.7,1,True,False,Paid,False,True
875,9116,2026-02-14,Contract End,"Contract ended, chose not to renew",,32,1111.87,1,True,False,Paid,False,True
876,9126,2023-12-08,Bundle Deal,Switched to competitor bundle offer,O2,19,496.81,1,True,False,Paid,True,True
877,9127,2022-03-12,Network Coverage,Poor signal in home/work area,,17,258.65,0,False,False,Outstanding,True,False
878,9153,2024-04-04,Billing Issues,Disputes over charges,,34,1211.58,1,True,False,Paid,False,True
879,9170,2022-10-07,Contract End,"Contract ended, chose not to renew",,26,723.75,2,True,False,Paid,False,True
880,9178,2022-11-20,Price,Found cheaper alternative with competitor,Vodafone,3,128.36,0,False,False,Paid,True,False
881,9192,2022-03-10,Price,Found cheaper alternative with competitor,O2,6,144.16,1,True,False,Paid,True,True
882,9199,2023-11-26,Competitor Promotion,Attracted by competitor offer,Tesco Mobile,25,600.77,1,True,False,Paid,True,True
883,9224,2025-08-11,Bundle Deal,Switched to competitor bundle offer,EE,14,553.15,0,False,False,Paid,True,True
884,9226,2022-05-13,Network Quality,Slow speeds or poor performance,,16,415.19,1,True,False,Paid,False,True
885,9246,2025-03-01,Network Coverage,Poor signal in home/work area,,11,206.95,0,False,False,Paid,True,True
886,9275,2025-02-03,Bundle Deal,Switched to competitor bundle offer,Three,22,760.06,1,True,False,Paid,True,True
887,9288,2022-08-21,Network Quality,Slow speeds or poor performance,,15,484.51,1,True,False,Paid,False,True
888,9293,2024-09-24,Customer Service,Dissatisfied with support experience,,5,133.12,0,False,False,Paid,False,False
889,9295,2023-05-24,Competitor Promotion,Attracted by competitor offer,Sky Mobile,9,386.58,0,False,False,Paid,True,True
890,9303,2023-10-26,Price,Found cheaper alternative with competitor,Tesco Mobile,28,1175.09,3,True,False,Paid,True,True
891,9312,2025-05-19,Device Issues,Device not supported on network,,4,90.88,1,True,False,Paid,False,False
892,9314,2025-03-27,Price,Found cheaper alternative with competitor,Sky Mobile,3,125.07,1,True,False,Paid,True,False
893,9317,2022-11-05,Network Coverage,Poor signal in home/work area,,10,359.85,0,False,False,Paid,True,True
894,9320,2021-10-14,Network Coverage,Poor signal in home/work area,,9,182.36,3,True,False,Paid,True,True
895,9329,2023-07-01,Network Coverage,Poor signal in home/work area,,10,437.72,0,False,False,Paid,True,True
896,9333,2021-10-16,Bundle Deal,Switched to competitor bundle offer,Vodafone,17,543.83,1,True,False,Paid,True,True
897,9335,2024-10-20,Contract End,"Contract ended, chose not to renew",,45,1627.4,0,False,False,Paid,False,True
898,9340,2025-04-19,Bundle Deal,Switched to competitor bundle offer,Sky Mobile,48,1513.28,2,True,False,Outstanding,True,False
899,9342,2024-07-26,Network Quality,Slow speeds or poor performance,,43,1370.21,3,True,False,Paid,False,True
