po_line_id,po_id,product_key,description,quantity_ordered,quantity_received,unit_cost,line_total
19704,3582,24,Item for PO PO003582,977,501,288.87,282225.99
19705,3582,4,Item for PO PO003582,498,403,375.8,187148.4
19706,3582,54,Item for PO PO003582,64,26,131.05,8387.2
19707,3582,2,Item for PO PO003582,682,47,24.27,16552.14
19708,3583,41,Item for PO PO003583,157,40,430.66,67613.62
19709,3583,59,Item for PO PO003583,507,199,119.29,60480.03
19710,3583,42,Item for PO PO003583,968,936,497.65,481725.2
19711,3583,5,Item for PO PO003583,511,108,349.79,178742.69
19712,3584,62,Item for PO PO003584,554,99,273.75,151657.5
19713,3584,27,Item for PO PO003584,785,645,336.93,264490.05
19714,3584,33,Item for PO PO003584,292,262,491.32,143465.44
19715,3584,45,Item for PO PO003584,896,436,369.8,331340.8
19716,3584,58,Item for PO PO003584,36,30,22.72,817.92
19717,3584,6,Item for PO PO003584,494,276,121.71,60124.74
19718,3584,13,Item for PO PO003584,164,105,372.51,61091.64
19719,3584,39,Item for PO PO003584,255,206,162.75,41501.25
19720,3584,56,Item for PO PO003584,872,472,486.4,424140.8
19721,3584,24,Item for PO PO003584,954,18,429.32,409571.28
19722,3585,7,Item for PO PO003585,906,50,170.89,154826.34
19723,3585,39,Item for PO PO003585,392,158,276.68,108458.56
19724,3585,7,Item for PO PO003585,483,98,446.9,215852.7
19725,3586,15,Item for PO PO003586,75,29,466.74,35005.5
19726,3586,28,Item for PO PO003586,599,125,281.3,168498.7
19727,3586,42,Item for PO PO003586,62,13,384.85,23860.7
19728,3586,62,Item for PO PO003586,256,52,452.6,115865.6
19729,3586,14,Item for PO PO003586,794,109,258.61,205336.34
19730,3587,45,Item for PO PO003587,539,539,183.08,98680.12
19731,3587,25,Item for PO PO003587,416,416,133.91,55706.56
19732,3588,24,Item for PO PO003588,673,245,115.37,77644.01
19733,3588,27,Item for PO PO003588,896,409,80.08,71751.68
19734,3588,29,Item for PO PO003588,815,572,232.41,189414.15
19735,3588,47,Item for PO PO003588,126,57,234.43,29538.18
19736,3588,56,Item for PO PO003588,149,82,107.66,16041.34
19737,3588,29,Item for PO PO003588,376,72,127.57,47966.32
19738,3588,58,Item for PO PO003588,777,494,424.45,329797.65
19739,3588,33,Item for PO PO003588,985,189,139.59,137496.15
19740,3588,5,Item for PO PO003588,741,352,315.71,233941.11
19741,3589,53,Item for PO PO003589,151,151,160.28,24202.28
19742,3589,51,Item for PO PO003589,795,795,362.17,287925.15
19743,3589,57,Item for PO PO003589,145,145,111.48,16164.6
19744,3589,7,Item for PO PO003589,557,557,260.93,145338.01
19745,3590,15,Item for PO PO003590,842,170,273.17,230009.14
19746,3590,4,Item for PO PO003590,824,262,217.26,179022.24
19747,3590,23,Item for PO PO003590,293,264,290.04,84981.72
19748,3590,9,Item for PO PO003590,859,686,143.84,123558.56
19749,3590,22,Item for PO PO003590,338,21,183.92,62164.96
19750,3590,45,Item for PO PO003590,597,100,319.5,190741.5
19751,3590,7,Item for PO PO003590,595,379,276.76,164672.2
19752,3591,47,Item for PO PO003591,917,917,483.42,443296.14
19753,3591,2,Item for PO PO003591,390,390,395.48,154237.2
19754,3591,64,Item for PO PO003591,707,707,311.05,219912.35
19755,3591,50,Item for PO PO003591,931,931,370.25,344702.75
19756,3591,50,Item for PO PO003591,419,419,23.47,9833.93
19757,3591,21,Item for PO PO003591,804,804,149.49,120189.96
19758,3591,47,Item for PO PO003591,496,496,55.62,27587.52
19759,3591,3,Item for PO PO003591,400,400,158.75,63500.0
19760,3592,35,Item for PO PO003592,674,190,62.14,41882.36
19761,3592,42,Item for PO PO003592,846,78,294.9,249485.4
19762,3592,36,Item for PO PO003592,640,624,114.63,73363.2
19763,3592,46,Item for PO PO003592,215,36,149.54,32151.1
19764,3592,31,Item for PO PO003592,477,433,493.9,235590.3
19765,3592,20,Item for PO PO003592,161,60,74.26,11955.86
19766,3592,38,Item for PO PO003592,284,242,96.64,27445.76
19767,3592,54,Item for PO PO003592,972,718,353.33,343436.76
19768,3592,8,Item for PO PO003592,782,166,35.49,27753.18
19769,3593,14,Item for PO PO003593,57,57,423.25,24125.25
19770,3593,35,Item for PO PO003593,107,107,463.88,49635.16
19771,3593,19,Item for PO PO003593,210,210,401.28,84268.8
19772,3594,32,Item for PO PO003594,87,87,111.9,9735.3
19773,3594,42,Item for PO PO003594,733,733,122.81,90019.73
19774,3594,19,Item for PO PO003594,891,891,80.04,71315.64
19775,3594,50,Item for PO PO003594,25,25,129.36,3234.0
19776,3594,61,Item for PO PO003594,280,280,141.95,39746.0
19777,3594,21,Item for PO PO003594,996,996,331.73,330403.08
19778,3594,45,Item for PO PO003594,422,422,248.35,104803.7
19779,3594,56,Item for PO PO003594,716,716,346.08,247793.28
19780,3595,35,Item for PO PO003595,87,87,71.76,6243.12
19781,3595,64,Item for PO PO003595,104,104,491.59,51125.36
19782,3596,55,Item for PO PO003596,518,348,355.34,184066.12
19783,3596,53,Item for PO PO003596,769,219,418.21,321603.49
19784,3596,24,Item for PO PO003596,805,355,137.09,110357.45
19785,3596,6,Item for PO PO003596,500,227,497.42,248710.0
19786,3596,14,Item for PO PO003596,895,822,362.66,324580.7
19787,3596,34,Item for PO PO003596,24,6,262.42,6298.08
19788,3597,62,Item for PO PO003597,965,752,210.62,203248.3
19789,3597,60,Item for PO PO003597,676,143,273.66,184994.16
19790,3598,49,Item for PO PO003598,890,890,479.49,426746.1
19791,3599,24,Item for PO PO003599,378,378,363.45,137384.1
19792,3599,8,Item for PO PO003599,448,448,443.82,198831.36
19793,3599,44,Item for PO PO003599,651,651,43.23,28142.73
19794,3599,58,Item for PO PO003599,433,433,119.44,51717.52
19795,3600,12,Item for PO PO003600,62,3,341.59,21178.58
19796,3600,13,Item for PO PO003600,809,292,190.34,153985.06
19797,3600,44,Item for PO PO003600,660,654,483.19,318905.4
19798,3601,15,Item for PO PO003601,427,427,106.28,45381.56
19799,3601,13,Item for PO PO003601,25,25,214.91,5372.75
19800,3601,6,Item for PO PO003601,244,244,439.03,107123.32
19801,3602,19,Item for PO PO003602,610,87,472.17,288023.7
19802,3602,11,Item for PO PO003602,307,166,100.33,30801.31
19803,3602,19,Item for PO PO003602,920,636,25.3,23276.0
19804,3602,62,Item for PO PO003602,59,4,392.7,23169.3
19805,3603,46,Item for PO PO003603,620,620,484.84,300600.8
19806,3603,51,Item for PO PO003603,491,491,166.48,81741.68
19807,3603,52,Item for PO PO003603,882,882,339.1,299086.2
19808,3603,48,Item for PO PO003603,743,743,204.92,152255.56
19809,3603,1,Item for PO PO003603,561,561,371.4,208355.4
19810,3603,48,Item for PO PO003603,822,822,127.18,104541.96
19811,3604,62,Item for PO PO003604,920,337,194.07,178544.4
19812,3604,35,Item for PO PO003604,663,75,451.99,299669.37
19813,3604,13,Item for PO PO003604,470,339,94.6,44462.0
19814,3604,7,Item for PO PO003604,472,197,92.18,43508.96
19815,3604,58,Item for PO PO003604,504,372,94.55,47653.2
19816,3605,51,Item for PO PO003605,693,693,320.57,222155.01
19817,3605,3,Item for PO PO003605,723,723,288.66,208701.18
19818,3605,33,Item for PO PO003605,798,798,411.73,328560.54
19819,3605,16,Item for PO PO003605,461,461,265.75,122510.75
19820,3605,64,Item for PO PO003605,142,142,468.04,66461.68
19821,3605,54,Item for PO PO003605,1000,1000,312.55,312550.0
19822,3605,32,Item for PO PO003605,22,22,271.15,5965.3
19823,3605,51,Item for PO PO003605,811,811,299.33,242756.63
19824,3605,2,Item for PO PO003605,223,223,392.66,87563.18
19825,3606,50,Item for PO PO003606,37,37,170.27,6299.99
19826,3606,7,Item for PO PO003606,694,694,341.78,237195.32
19827,3606,33,Item for PO PO003606,984,984,277.55,273109.2
19828,3607,62,Item for PO PO003607,452,396,379.65,171601.8
19829,3607,46,Item for PO PO003607,830,599,476.83,395768.9
19830,3607,12,Item for PO PO003607,629,119,203.45,127970.05
19831,3607,54,Item for PO PO003607,259,250,490.12,126941.08
19832,3607,41,Item for PO PO003607,223,193,462.46,103128.58
19833,3607,37,Item for PO PO003607,375,83,191.75,71906.25
19834,3607,54,Item for PO PO003607,78,1,463.82,36177.96
19835,3607,63,Item for PO PO003607,836,32,207.15,173177.4
19836,3608,34,Item for PO PO003608,155,143,207.63,32182.65
19837,3608,63,Item for PO PO003608,90,67,390.5,35145.0
19838,3608,37,Item for PO PO003608,11,3,345.28,3798.08
19839,3609,29,Item for PO PO003609,224,205,249.06,55789.44
19840,3610,35,Item for PO PO003610,462,35,280.0,129360.0
19841,3610,54,Item for PO PO003610,774,586,477.5,369585.0
19842,3610,42,Item for PO PO003610,365,11,158.19,57739.35
19843,3610,29,Item for PO PO003610,885,270,267.03,236321.55
19844,3610,27,Item for PO PO003610,470,241,175.24,82362.8
19845,3610,8,Item for PO PO003610,299,288,333.18,99620.82
19846,3610,17,Item for PO PO003610,815,759,68.44,55778.6
19847,3611,53,Item for PO PO003611,945,945,498.77,471337.65
19848,3612,18,Item for PO PO003612,75,75,491.69,36876.75
19849,3612,49,Item for PO PO003612,306,306,107.01,32745.06
19850,3612,30,Item for PO PO003612,869,869,290.66,252583.54
19851,3612,58,Item for PO PO003612,247,247,471.27,116403.69
19852,3612,41,Item for PO PO003612,652,652,128.93,84062.36
19853,3612,43,Item for PO PO003612,763,763,67.14,51227.82
19854,3612,3,Item for PO PO003612,20,20,414.27,8285.4
19855,3612,64,Item for PO PO003612,809,809,398.89,322702.01
19856,3613,50,Item for PO PO003613,716,472,382.96,274199.36
19857,3613,51,Item for PO PO003613,130,117,257.27,33445.1
19858,3613,35,Item for PO PO003613,416,204,297.49,123755.84
19859,3613,45,Item for PO PO003613,218,72,307.44,67021.92
19860,3613,32,Item for PO PO003613,70,5,483.26,33828.2
19861,3613,17,Item for PO PO003613,781,282,135.47,105802.07
19862,3613,60,Item for PO PO003613,472,100,464.59,219286.48
19863,3614,13,Item for PO PO003614,570,570,306.89,174927.3
19864,3615,61,Item for PO PO003615,522,522,432.56,225796.32
19865,3615,44,Item for PO PO003615,131,131,496.83,65084.73
19866,3615,56,Item for PO PO003615,561,561,199.25,111779.25
19867,3615,11,Item for PO PO003615,867,867,459.18,398109.06
19868,3615,56,Item for PO PO003615,436,436,265.41,115718.76
19869,3615,43,Item for PO PO003615,917,917,296.69,272064.73
19870,3615,34,Item for PO PO003615,76,76,33.71,2561.96
19871,3615,38,Item for PO PO003615,912,912,308.61,281452.32
19872,3615,11,Item for PO PO003615,292,292,51.22,14956.24
19873,3615,10,Item for PO PO003615,950,950,384.86,365617.0
19874,3616,51,Item for PO PO003616,29,11,214.49,6220.21
19875,3616,34,Item for PO PO003616,205,15,338.32,69355.6
19876,3616,16,Item for PO PO003616,848,232,99.75,84588.0
19877,3616,39,Item for PO PO003616,474,228,250.13,118561.62
19878,3616,19,Item for PO PO003616,405,358,22.83,9246.15
19879,3616,50,Item for PO PO003616,278,51,451.31,125464.18
19880,3617,6,Item for PO PO003617,152,152,65.87,10012.24
19881,3617,63,Item for PO PO003617,785,785,470.67,369475.95
19882,3617,40,Item for PO PO003617,153,153,110.69,16935.57
19883,3617,27,Item for PO PO003617,860,860,130.75,112445.0
19884,3617,14,Item for PO PO003617,672,672,57.21,38445.12
19885,3617,55,Item for PO PO003617,44,44,124.87,5494.28
19886,3617,37,Item for PO PO003617,975,975,254.11,247757.25
19887,3617,64,Item for PO PO003617,995,995,183.98,183060.1
19888,3618,29,Item for PO PO003618,66,66,26.4,1742.4
19889,3618,38,Item for PO PO003618,287,287,250.47,71884.89
19890,3618,49,Item for PO PO003618,897,897,34.86,31269.42
19891,3619,53,Item for PO PO003619,738,738,102.9,75940.2
19892,3619,10,Item for PO PO003619,242,242,312.86,75712.12
19893,3619,25,Item for PO PO003619,158,158,425.27,67192.66
19894,3620,13,Item for PO PO003620,758,677,423.29,320853.82
19895,3620,17,Item for PO PO003620,477,434,111.05,52970.85
19896,3620,40,Item for PO PO003620,494,264,283.64,140118.16
19897,3620,46,Item for PO PO003620,366,119,128.66,47089.56
19898,3620,49,Item for PO PO003620,202,28,139.22,28122.44
19899,3620,37,Item for PO PO003620,775,29,453.15,351191.25
19900,3621,41,Item for PO PO003621,963,906,431.22,415264.86
19901,3621,10,Item for PO PO003621,890,41,244.38,217498.2
19902,3621,29,Item for PO PO003621,533,232,460.64,245521.12
19903,3621,57,Item for PO PO003621,328,166,415.47,136274.16
19904,3621,28,Item for PO PO003621,235,97,171.28,40250.8
19905,3621,33,Item for PO PO003621,235,225,420.55,98829.25
19906,3622,59,Item for PO PO003622,374,33,106.79,39939.46
19907,3622,32,Item for PO PO003622,627,577,484.08,303518.16
19908,3622,27,Item for PO PO003622,588,411,40.52,23825.76
19909,3623,8,Item for PO PO003623,660,390,393.13,259465.8
19910,3624,17,Item for PO PO003624,273,273,105.69,28853.37
19911,3624,13,Item for PO PO003624,572,572,376.07,215112.04
19912,3624,22,Item for PO PO003624,817,817,402.75,329046.75
19913,3624,48,Item for PO PO003624,371,371,221.81,82291.51
19914,3624,25,Item for PO PO003624,568,568,484.04,274934.72
19915,3624,54,Item for PO PO003624,729,729,307.02,223817.58
19916,3624,40,Item for PO PO003624,856,856,367.7,314751.2
19917,3624,2,Item for PO PO003624,872,872,201.16,175411.52
19918,3625,28,Item for PO PO003625,961,961,392.14,376846.54
19919,3625,51,Item for PO PO003625,67,67,417.2,27952.4
19920,3625,47,Item for PO PO003625,170,170,427.53,72680.1
19921,3625,50,Item for PO PO003625,924,924,275.66,254709.84
19922,3625,25,Item for PO PO003625,621,621,179.97,111761.37
19923,3625,43,Item for PO PO003625,261,261,330.89,86362.29
19924,3625,55,Item for PO PO003625,122,122,272.44,33237.68
19925,3625,47,Item for PO PO003625,445,445,298.8,132966.0
19926,3626,31,Item for PO PO003626,774,774,461.54,357231.96
19927,3626,50,Item for PO PO003626,801,801,490.6,392970.6
19928,3626,16,Item for PO PO003626,738,738,149.19,110102.22
19929,3626,35,Item for PO PO003626,515,515,326.09,167936.35
19930,3626,33,Item for PO PO003626,859,859,79.94,68668.46
19931,3627,22,Item for PO PO003627,151,151,260.57,39346.07
19932,3628,25,Item for PO PO003628,423,30,126.3,53424.9
19933,3628,62,Item for PO PO003628,140,87,229.76,32166.4
19934,3628,49,Item for PO PO003628,455,231,472.23,214864.65
19935,3628,16,Item for PO PO003628,919,37,247.52,227470.88
19936,3628,55,Item for PO PO003628,160,105,162.87,26059.2
19937,3628,21,Item for PO PO003628,325,230,371.12,120614.0
19938,3628,7,Item for PO PO003628,697,252,245.98,171448.06
19939,3629,16,Item for PO PO003629,889,889,360.54,320520.06
19940,3629,21,Item for PO PO003629,338,338,15.89,5370.82
19941,3630,33,Item for PO PO003630,371,230,495.02,183652.42
19942,3630,4,Item for PO PO003630,59,4,200.22,11812.98
19943,3630,31,Item for PO PO003630,833,757,409.08,340763.64
19944,3630,34,Item for PO PO003630,823,126,222.53,183142.19
19945,3630,63,Item for PO PO003630,418,300,450.16,188166.88
19946,3631,25,Item for PO PO003631,960,704,474.12,455155.2
19947,3631,39,Item for PO PO003631,46,27,158.69,7299.74
19948,3631,26,Item for PO PO003631,993,99,456.58,453383.94
19949,3631,58,Item for PO PO003631,264,222,152.55,40273.2
19950,3631,27,Item for PO PO003631,74,6,316.78,23441.72
19951,3631,17,Item for PO PO003631,339,176,470.42,159472.38
19952,3631,52,Item for PO PO003631,731,197,131.55,96163.05
19953,3632,26,Item for PO PO003632,672,672,178.79,120146.88
19954,3632,14,Item for PO PO003632,893,893,110.38,98569.34
19955,3633,45,Item for PO PO003633,693,693,65.53,45412.29
19956,3633,49,Item for PO PO003633,359,359,489.06,175572.54
19957,3633,28,Item for PO PO003633,727,727,185.12,134582.24
19958,3633,19,Item for PO PO003633,518,518,374.21,193840.78
19959,3634,15,Item for PO PO003634,171,171,155.93,26664.03
19960,3635,34,Item for PO PO003635,701,701,295.43,207096.43
19961,3635,23,Item for PO PO003635,286,286,45.73,13078.78
19962,3635,45,Item for PO PO003635,19,19,147.74,2807.06
19963,3635,1,Item for PO PO003635,364,364,118.41,43101.24
19964,3635,59,Item for PO PO003635,384,384,345.82,132794.88
19965,3635,62,Item for PO PO003635,694,694,261.84,181716.96
19966,3635,20,Item for PO PO003635,447,447,16.06,7178.82
19967,3636,27,Item for PO PO003636,910,910,366.57,333578.7
19968,3636,10,Item for PO PO003636,450,450,327.97,147586.5
19969,3636,20,Item for PO PO003636,126,126,112.76,14207.76
19970,3637,57,Item for PO PO003637,674,674,15.97,10763.78
19971,3637,34,Item for PO PO003637,623,623,452.98,282206.54
19972,3637,26,Item for PO PO003637,791,791,123.78,97909.98
19973,3637,2,Item for PO PO003637,524,524,128.6,67386.4
19974,3637,16,Item for PO PO003637,386,386,473.18,182647.48
19975,3637,36,Item for PO PO003637,867,867,62.35,54057.45
19976,3637,1,Item for PO PO003637,39,39,491.51,19168.89
19977,3638,2,Item for PO PO003638,609,609,52.02,31680.18
19978,3639,1,Item for PO PO003639,584,119,273.84,159922.56
19979,3639,16,Item for PO PO003639,720,604,201.87,145346.4
19980,3639,5,Item for PO PO003639,667,28,349.49,233109.83
19981,3639,60,Item for PO PO003639,744,331,346.19,257565.36
19982,3639,3,Item for PO PO003639,350,168,128.04,44814.0
19983,3639,58,Item for PO PO003639,222,129,43.65,9690.3
19984,3639,12,Item for PO PO003639,291,119,364.54,106081.14
19985,3639,39,Item for PO PO003639,267,206,124.49,33238.83
19986,3639,20,Item for PO PO003639,711,85,116.38,82746.18
19987,3639,30,Item for PO PO003639,98,7,479.7,47010.6
19988,3640,38,Item for PO PO003640,77,77,475.09,36581.93
19989,3640,51,Item for PO PO003640,410,410,424.75,174147.5
19990,3640,53,Item for PO PO003640,24,24,250.75,6018.0
19991,3640,53,Item for PO PO003640,497,497,126.22,62731.34
19992,3640,45,Item for PO PO003640,748,748,337.77,252651.96
19993,3640,21,Item for PO PO003640,326,326,458.72,149542.72
19994,3640,11,Item for PO PO003640,461,461,418.52,192937.72
19995,3640,39,Item for PO PO003640,381,381,452.23,172299.63
19996,3640,35,Item for PO PO003640,709,709,63.59,45085.31
19997,3641,15,Item for PO PO003641,470,341,79.16,37205.2
19998,3641,59,Item for PO PO003641,242,73,208.02,50340.84
19999,3641,8,Item for PO PO003641,87,9,137.79,11987.73
20000,3641,35,Item for PO PO003641,185,141,50.01,9251.85
20001,3641,29,Item for PO PO003641,681,408,72.01,49038.81
20002,3641,47,Item for PO PO003641,753,353,225.95,170140.35
20003,3641,47,Item for PO PO003641,334,285,70.75,23630.5
20004,3641,50,Item for PO PO003641,952,456,416.81,396803.12
20005,3641,11,Item for PO PO003641,565,553,337.84,190879.6
20006,3641,18,Item for PO PO003641,808,513,281.43,227395.44
20007,3642,36,Item for PO PO003642,867,671,489.53,424422.51
20008,3643,22,Item for PO PO003643,425,348,213.33,90665.25
20009,3643,10,Item for PO PO003643,747,187,259.21,193629.87
20010,3643,5,Item for PO PO003643,484,360,390.41,188958.44
20011,3643,22,Item for PO PO003643,118,36,16.23,1915.14
20012,3643,5,Item for PO PO003643,201,173,47.45,9537.45
20013,3643,62,Item for PO PO003643,26,11,186.1,4838.6
20014,3643,19,Item for PO PO003643,500,209,264.06,132030.0
20015,3644,42,Item for PO PO003644,570,570,34.31,19556.7
20016,3644,26,Item for PO PO003644,631,631,392.07,247396.17
20017,3644,56,Item for PO PO003644,515,515,25.24,12998.6
20018,3644,51,Item for PO PO003644,870,870,314.55,273658.5
20019,3644,22,Item for PO PO003644,11,11,289.52,3184.72
20020,3644,2,Item for PO PO003644,392,392,364.3,142805.6
20021,3644,36,Item for PO PO003644,273,273,160.59,43841.07
20022,3644,15,Item for PO PO003644,447,447,48.11,21505.17
20023,3644,9,Item for PO PO003644,838,838,398.56,333993.28
20024,3645,29,Item for PO PO003645,893,518,425.53,379998.29
