complaint_id,complaint_reference,customer_key,customer_type,category,channel,received_date,acknowledged_date,resolved_date,outcome,compensation_amount,escalated_to_ombudsman,root_cause
17868,CMP017868,2238,Consumer,Privacy,Phone,2022-07-23,2022-07-23,2022-07-29,Partially Upheld,4.33,False,Policy Gap
2154,CMP002154,3161,Consumer,Privacy,Email,2022-07-23,2022-07-24,2022-09-05,Partially Upheld,340.7,False,Customer Misunderstanding
12418,CMP012418,3478,Consumer,Sales Practice,Social Media,2022-07-23,2022-07-23,2022-08-13,Partially Upheld,92.03,True,Policy Gap
10061,CMP010061,808,B2B,Contract Terms,Letter,2022-07-23,2022-07-25,2022-09-10,Partially Upheld,435.54,False,Staff Error
11942,CMP011942,854,B2B,Network Coverage,Regulator,2022-07-23,2022-07-23,2022-08-21,Partially Upheld,112.48,True,Staff Error
13007,CMP013007,1825,Consumer,Sales Practice,Phone,2022-07-23,2022-07-24,2022-08-19,Withdrawn,0.0,False,Staff Error
207,CMP000207,2904,Consumer,Customer Service,Ombudsman,2022-07-23,2022-07-23,2022-09-05,Withdrawn,0.0,False,Process Failure
9646,CMP009646,1093,Consumer,Pricing,Ombudsman,2022-07-23,2022-07-25,2022-08-30,Withdrawn,0.0,False,Process Failure
14258,CMP014258,4177,Consumer,Network Coverage,Social Media,2022-07-23,2022-07-25,2022-08-25,Partially Upheld,105.54,False,System Error
3494,CMP003494,1323,Consumer,Privacy,Phone,2022-07-23,2022-07-25,2022-07-30,Partially Upheld,93.94,False,Policy Gap
13570,CMP013570,537,Consumer,Sales Practice,Regulator,2022-07-23,2022-07-23,,Pending,0.0,False,
14862,CMP014862,1502,Consumer,Network Coverage,Social Media,2022-07-23,2022-07-23,2022-09-03,Upheld,424.91,False,System Error
12075,CMP012075,4246,Consumer,Contract Terms,Regulator,2022-07-24,2022-07-26,2022-08-26,Partially Upheld,394.4,False,Customer Misunderstanding
9225,CMP009225,41,Consumer,Pricing,Ombudsman,2022-07-24,2022-07-26,,Pending,0.0,False,
1945,CMP001945,3193,Consumer,Billing,Letter,2022-07-24,2022-07-26,,Pending,0.0,False,
19964,CMP019964,3195,Consumer,Network Coverage,Ombudsman,2022-07-24,2022-07-25,2022-08-30,Partially Upheld,267.52,False,Policy Gap
9103,CMP009103,2763,Consumer,Privacy,Social Media,2022-07-25,2022-07-26,2022-09-07,Upheld,397.17,False,Policy Gap
127,CMP000127,4359,Consumer,Service Quality,Phone,2022-07-25,2022-07-25,2022-08-25,Withdrawn,0.0,True,System Error
17505,CMP017505,1713,Consumer,Privacy,Letter,2022-07-25,2022-07-26,2022-09-09,Upheld,371.11,False,Process Failure
17305,CMP017305,2536,Consumer,Network Coverage,Email,2022-07-25,2022-07-27,2022-08-20,Withdrawn,0.0,False,Staff Error
5957,CMP005957,3167,Consumer,Network Coverage,Email,2022-07-25,2022-07-26,2022-08-09,Withdrawn,0.0,False,Policy Gap
19763,CMP019763,449,Consumer,Service Quality,Letter,2022-07-25,2022-07-25,2022-08-15,Upheld,363.57,False,Customer Misunderstanding
6590,CMP006590,2447,Consumer,Network Coverage,Email,2022-07-25,2022-07-26,2022-09-17,Partially Upheld,497.19,False,System Error
17393,CMP017393,321,B2B,Privacy,Letter,2022-07-25,2022-07-27,2022-08-09,Upheld,407.24,False,System Error
19108,CMP019108,380,B2B,Privacy,Social Media,2022-07-25,2022-07-25,2022-08-27,Not Upheld,0.0,False,Staff Error
4808,CMP004808,4770,Consumer,Network Coverage,Regulator,2022-07-25,2022-07-25,,Pending,0.0,False,
16939,CMP016939,2791,Consumer,Privacy,Phone,2022-07-25,2022-07-26,,Pending,0.0,False,
3485,CMP003485,4821,Consumer,Customer Service,Social Media,2022-07-25,2022-07-27,2022-09-08,Partially Upheld,111.95,False,Policy Gap
18629,CMP018629,3782,Consumer,Privacy,Regulator,2022-07-25,2022-07-27,,Pending,0.0,False,
9909,CMP009909,3573,Consumer,Sales Practice,Email,2022-07-25,2022-07-26,2022-09-13,Partially Upheld,223.89,False,Staff Error
10622,CMP010622,69,B2B,Contract Terms,Email,2022-07-26,2022-07-26,2022-09-04,Upheld,52.45,False,Policy Gap
7268,CMP007268,1277,Consumer,Customer Service,Ombudsman,2022-07-26,2022-07-27,2022-09-02,Withdrawn,0.0,True,Staff Error
7432,CMP007432,1076,Consumer,Billing,Ombudsman,2022-07-26,2022-07-26,2022-08-30,Not Upheld,0.0,False,Staff Error
5368,CMP005368,3555,Consumer,Pricing,Letter,2022-07-26,2022-07-27,,Pending,0.0,True,
13884,CMP013884,1285,Consumer,Sales Practice,Ombudsman,2022-07-26,2022-07-26,2022-08-11,Partially Upheld,290.74,False,Staff Error
1557,CMP001557,3045,Consumer,Network Coverage,Ombudsman,2022-07-26,2022-07-28,2022-08-04,Not Upheld,0.0,False,Staff Error
7533,CMP007533,1796,Consumer,Customer Service,Letter,2022-07-26,2022-07-27,2022-09-01,Upheld,323.3,True,Process Failure
19948,CMP019948,3019,Consumer,Service Quality,Ombudsman,2022-07-26,2022-07-26,2022-08-18,Not Upheld,0.0,False,Customer Misunderstanding
17913,CMP017913,404,B2B,Billing,Phone,2022-07-26,2022-07-26,2022-08-15,Partially Upheld,370.1,False,Policy Gap
9331,CMP009331,2106,Consumer,Billing,Social Media,2022-07-26,2022-07-27,2022-08-16,Withdrawn,0.0,False,Customer Misunderstanding
17551,CMP017551,2091,Consumer,Customer Service,Regulator,2022-07-26,2022-07-27,,Pending,0.0,False,
15074,CMP015074,811,Consumer,Privacy,Letter,2022-07-26,2022-07-28,2022-08-05,Withdrawn,0.0,False,System Error
13287,CMP013287,4152,Consumer,Customer Service,Ombudsman,2022-07-26,2022-07-28,2022-08-21,Not Upheld,0.0,False,Process Failure
18421,CMP018421,2733,Consumer,Contract Terms,Social Media,2022-07-27,2022-07-28,2022-08-10,Partially Upheld,132.64,False,System Error
657,CMP000657,2266,Consumer,Sales Practice,Social Media,2022-07-27,2022-07-29,2022-09-10,Not Upheld,0.0,False,Process Failure
16648,CMP016648,1163,Consumer,Billing,Email,2022-07-27,2022-07-27,2022-09-13,Withdrawn,0.0,False,Policy Gap
19687,CMP019687,1767,Consumer,Billing,Ombudsman,2022-07-27,2022-07-28,2022-09-14,Upheld,206.28,False,Policy Gap
5495,CMP005495,2106,Consumer,Contract Terms,Letter,2022-07-27,2022-07-28,2022-08-01,Partially Upheld,163.6,False,System Error
14064,CMP014064,884,B2B,Privacy,Social Media,2022-07-27,2022-07-29,,Pending,0.0,False,
6496,CMP006496,2865,Consumer,Privacy,Phone,2022-07-27,2022-07-27,2022-08-18,Not Upheld,0.0,False,Policy Gap
12061,CMP012061,995,B2B,Pricing,Email,2022-07-27,2022-07-29,,Pending,0.0,False,
2317,CMP002317,1801,Consumer,Pricing,Email,2022-07-27,2022-07-29,,Pending,0.0,False,
9833,CMP009833,1273,Consumer,Customer Service,Email,2022-07-27,2022-07-27,2022-09-08,Upheld,322.98,False,Staff Error
15237,CMP015237,1403,Consumer,Customer Service,Social Media,2022-07-27,2022-07-27,2022-09-08,Not Upheld,0.0,False,Process Failure
14505,CMP014505,3804,Consumer,Network Coverage,Email,2022-07-27,2022-07-28,2022-08-01,Partially Upheld,143.32,True,Staff Error
16513,CMP016513,2306,Consumer,Contract Terms,Phone,2022-07-27,2022-07-29,2022-09-10,Partially Upheld,203.16,False,Staff Error
16313,CMP016313,274,B2B,Service Quality,Email,2022-07-28,2022-07-29,2022-08-20,Not Upheld,0.0,False,Staff Error
2324,CMP002324,4929,Consumer,Sales Practice,Ombudsman,2022-07-28,2022-07-28,,Pending,0.0,False,
8621,CMP008621,44,Consumer,Sales Practice,Email,2022-07-28,2022-07-28,2022-09-15,Not Upheld,0.0,False,Customer Misunderstanding
4861,CMP004861,1640,Consumer,Privacy,Ombudsman,2022-07-28,2022-07-29,2022-09-05,Not Upheld,0.0,False,Staff Error
1715,CMP001715,1686,Consumer,Service Quality,Phone,2022-07-28,2022-07-28,2022-08-14,Not Upheld,0.0,False,System Error
7123,CMP007123,20,B2B,Customer Service,Regulator,2022-07-28,2022-07-30,2022-09-06,Partially Upheld,462.78,False,Process Failure
3181,CMP003181,2776,Consumer,Billing,Social Media,2022-07-28,2022-07-30,2022-08-13,Not Upheld,0.0,False,Policy Gap
8209,CMP008209,391,B2B,Billing,Regulator,2022-07-28,2022-07-28,2022-08-30,Upheld,330.26,False,System Error
9540,CMP009540,4313,Consumer,Billing,Social Media,2022-07-28,2022-07-28,,Pending,0.0,False,
11363,CMP011363,613,B2B,Privacy,Letter,2022-07-28,2022-07-30,2022-08-20,Not Upheld,0.0,False,System Error
2396,CMP002396,913,B2B,Privacy,Phone,2022-07-28,2022-07-29,2022-08-16,Partially Upheld,69.14,False,Customer Misunderstanding
10307,CMP010307,3462,Consumer,Pricing,Letter,2022-07-29,2022-07-30,,Pending,0.0,False,
13892,CMP013892,527,Consumer,Contract Terms,Ombudsman,2022-07-29,2022-07-30,2022-09-08,Withdrawn,0.0,False,Customer Misunderstanding
16089,CMP016089,977,Consumer,Privacy,Ombudsman,2022-07-29,2022-07-30,2022-08-04,Not Upheld,0.0,False,Customer Misunderstanding
13949,CMP013949,4035,Consumer,Sales Practice,Email,2022-07-29,2022-07-29,,Pending,0.0,False,
7281,CMP007281,269,Consumer,Customer Service,Email,2022-07-29,2022-07-31,,Pending,0.0,False,
15908,CMP015908,755,B2B,Contract Terms,Regulator,2022-07-29,2022-07-29,,Pending,0.0,False,
6331,CMP006331,819,B2B,Privacy,Regulator,2022-07-29,2022-07-30,2022-08-08,Partially Upheld,409.93,False,System Error
10908,CMP010908,2723,Consumer,Network Coverage,Phone,2022-07-29,2022-07-30,2022-08-07,Partially Upheld,202.77,False,Process Failure
8645,CMP008645,4026,Consumer,Service Quality,Phone,2022-07-29,2022-07-30,,Pending,0.0,False,
3211,CMP003211,3177,Consumer,Network Coverage,Ombudsman,2022-07-29,2022-07-30,2022-09-03,Partially Upheld,116.0,False,Staff Error
386,CMP000386,816,B2B,Privacy,Ombudsman,2022-07-29,2022-07-29,,Pending,0.0,False,
18316,CMP018316,3288,Consumer,Network Coverage,Email,2022-07-29,2022-07-29,2022-08-15,Upheld,86.43,False,Staff Error
16580,CMP016580,909,Consumer,Service Quality,Phone,2022-07-29,2022-07-31,2022-08-06,Not Upheld,0.0,False,Process Failure
12978,CMP012978,1478,Consumer,Service Quality,Phone,2022-07-29,2022-07-29,2022-08-21,Upheld,413.37,False,Process Failure
13550,CMP013550,4700,Consumer,Customer Service,Social Media,2022-07-29,2022-07-31,,Pending,0.0,False,
3402,CMP003402,74,B2B,Pricing,Social Media,2022-07-29,2022-07-29,,Pending,0.0,False,
18337,CMP018337,4287,Consumer,Billing,Phone,2022-07-30,2022-07-31,2022-09-02,Upheld,277.42,False,Staff Error
9304,CMP009304,698,B2B,Service Quality,Social Media,2022-07-30,2022-07-30,2022-09-10,Withdrawn,0.0,False,Staff Error
497,CMP000497,3596,Consumer,Service Quality,Ombudsman,2022-07-30,2022-07-30,2022-08-27,Not Upheld,0.0,False,Process Failure
18018,CMP018018,2631,Consumer,Service Quality,Regulator,2022-07-30,2022-08-01,2022-09-19,Withdrawn,0.0,False,Staff Error
14262,CMP014262,4984,Consumer,Privacy,Phone,2022-07-30,2022-08-01,2022-08-29,Partially Upheld,14.64,False,Policy Gap
19771,CMP019771,4860,Consumer,Pricing,Ombudsman,2022-07-30,2022-07-30,2022-08-08,Withdrawn,0.0,False,Customer Misunderstanding
6644,CMP006644,293,Consumer,Privacy,Phone,2022-07-30,2022-07-30,,Pending,0.0,False,
3030,CMP003030,4300,Consumer,Sales Practice,Phone,2022-07-30,2022-07-31,2022-08-24,Partially Upheld,272.86,False,System Error
1357,CMP001357,804,B2B,Privacy,Regulator,2022-07-30,2022-07-31,2022-08-10,Upheld,211.33,False,Process Failure
392,CMP000392,1933,Consumer,Privacy,Ombudsman,2022-07-30,2022-08-01,2022-09-07,Not Upheld,0.0,False,Process Failure
15960,CMP015960,1998,Consumer,Privacy,Email,2022-07-30,2022-07-30,2022-08-10,Partially Upheld,389.83,False,Policy Gap
13720,CMP013720,1324,Consumer,Service Quality,Email,2022-07-30,2022-07-30,2022-09-02,Upheld,481.43,False,Policy Gap
11024,CMP011024,834,Consumer,Pricing,Regulator,2022-07-30,2022-08-01,2022-08-13,Withdrawn,0.0,False,System Error
17069,CMP017069,2740,Consumer,Billing,Letter,2022-07-30,2022-07-31,2022-08-18,Withdrawn,0.0,False,Customer Misunderstanding
19180,CMP019180,1088,Consumer,Customer Service,Letter,2022-07-31,2022-07-31,2022-08-30,Partially Upheld,88.36,False,Process Failure
19877,CMP019877,1139,Consumer,Sales Practice,Ombudsman,2022-07-31,2022-07-31,,Pending,0.0,False,
18395,CMP018395,3244,Consumer,Customer Service,Letter,2022-07-31,2022-08-02,,Pending,0.0,False,
1360,CMP001360,4992,Consumer,Customer Service,Phone,2022-07-31,2022-07-31,2022-08-24,Upheld,34.02,False,Policy Gap
7532,CMP007532,3643,Consumer,Contract Terms,Social Media,2022-07-31,2022-08-01,,Pending,0.0,False,
13955,CMP013955,2430,Consumer,Network Coverage,Social Media,2022-07-31,2022-07-31,2022-09-24,Upheld,199.58,False,Process Failure
8881,CMP008881,4166,Consumer,Sales Practice,Phone,2022-07-31,2022-08-01,2022-08-21,Withdrawn,0.0,False,Process Failure
18269,CMP018269,3088,Consumer,Sales Practice,Social Media,2022-07-31,2022-08-01,2022-09-07,Upheld,286.95,False,Process Failure
13066,CMP013066,3452,Consumer,Network Coverage,Regulator,2022-07-31,2022-08-01,2022-09-10,Not Upheld,0.0,False,Process Failure
8642,CMP008642,3639,Consumer,Service Quality,Letter,2022-07-31,2022-07-31,2022-09-22,Withdrawn,0.0,False,System Error
3268,CMP003268,4806,Consumer,Network Coverage,Ombudsman,2022-07-31,2022-08-02,2022-09-17,Not Upheld,0.0,False,Policy Gap
11831,CMP011831,4035,Consumer,Pricing,Email,2022-07-31,2022-08-02,2022-09-17,Not Upheld,0.0,False,Process Failure
506,CMP000506,1068,Consumer,Service Quality,Ombudsman,2022-07-31,2022-07-31,2022-08-10,Upheld,161.74,False,Customer Misunderstanding
6948,CMP006948,134,Consumer,Service Quality,Social Media,2022-08-01,2022-08-02,2022-09-13,Not Upheld,0.0,False,System Error
9706,CMP009706,2485,Consumer,Customer Service,Phone,2022-08-01,2022-08-02,2022-09-22,Not Upheld,0.0,False,System Error
3720,CMP003720,273,Consumer,Privacy,Ombudsman,2022-08-01,2022-08-01,2022-09-14,Partially Upheld,467.95,False,Staff Error
9578,CMP009578,1838,Consumer,Customer Service,Letter,2022-08-01,2022-08-02,2022-08-06,Not Upheld,0.0,False,Staff Error
18353,CMP018353,837,Consumer,Network Coverage,Letter,2022-08-01,2022-08-02,,Pending,0.0,False,
13482,CMP013482,2031,Consumer,Network Coverage,Letter,2022-08-01,2022-08-03,,Pending,0.0,False,
2319,CMP002319,1481,Consumer,Billing,Email,2022-08-01,2022-08-01,2022-09-26,Not Upheld,0.0,False,Policy Gap
693,CMP000693,76,B2B,Network Coverage,Email,2022-08-01,2022-08-02,2022-08-06,Upheld,263.66,False,System Error
3000,CMP003000,287,Consumer,Privacy,Email,2022-08-01,2022-08-02,2022-08-07,Not Upheld,0.0,False,Policy Gap
3213,CMP003213,1343,Consumer,Contract Terms,Letter,2022-08-01,2022-08-01,,Pending,0.0,False,
14656,CMP014656,1580,Consumer,Privacy,Social Media,2022-08-02,2022-08-02,,Pending,0.0,True,
1679,CMP001679,455,B2B,Sales Practice,Regulator,2022-08-02,2022-08-02,2022-09-22,Upheld,396.72,False,Policy Gap
7971,CMP007971,1341,Consumer,Contract Terms,Email,2022-08-02,2022-08-02,2022-08-17,Partially Upheld,199.19,False,System Error
7486,CMP007486,835,Consumer,Billing,Ombudsman,2022-08-02,2022-08-03,2022-08-27,Not Upheld,0.0,False,Process Failure
14737,CMP014737,806,B2B,Customer Service,Social Media,2022-08-02,2022-08-03,2022-09-06,Not Upheld,0.0,False,Staff Error
7089,CMP007089,482,Consumer,Billing,Ombudsman,2022-08-02,2022-08-03,2022-08-29,Withdrawn,0.0,False,Policy Gap
8520,CMP008520,4573,Consumer,Contract Terms,Ombudsman,2022-08-02,2022-08-04,,Pending,0.0,False,
12739,CMP012739,538,Consumer,Network Coverage,Email,2022-08-02,2022-08-04,2022-08-30,Upheld,198.64,False,Customer Misunderstanding
2545,CMP002545,683,B2B,Service Quality,Ombudsman,2022-08-02,2022-08-02,2022-08-09,Partially Upheld,341.3,False,Customer Misunderstanding
16095,CMP016095,229,B2B,Privacy,Letter,2022-08-02,2022-08-04,2022-09-09,Withdrawn,0.0,False,System Error
1182,CMP001182,4573,Consumer,Billing,Email,2022-08-03,2022-08-04,2022-08-11,Withdrawn,0.0,False,Customer Misunderstanding
6855,CMP006855,4139,Consumer,Customer Service,Letter,2022-08-03,2022-08-03,2022-09-16,Upheld,229.21,False,System Error
3952,CMP003952,3616,Consumer,Service Quality,Regulator,2022-08-03,2022-08-03,2022-08-30,Upheld,476.34,False,Process Failure
651,CMP000651,331,B2B,Pricing,Phone,2022-08-03,2022-08-04,2022-09-21,Not Upheld,0.0,False,System Error
5558,CMP005558,235,B2B,Network Coverage,Regulator,2022-08-03,2022-08-04,2022-08-13,Partially Upheld,243.38,False,Staff Error
10724,CMP010724,3742,Consumer,Billing,Email,2022-08-03,2022-08-03,2022-08-29,Withdrawn,0.0,False,System Error
17015,CMP017015,907,B2B,Sales Practice,Ombudsman,2022-08-03,2022-08-05,2022-08-12,Partially Upheld,369.45,False,System Error
12825,CMP012825,143,Consumer,Contract Terms,Email,2022-08-03,2022-08-03,2022-09-22,Withdrawn,0.0,False,Staff Error
3633,CMP003633,3674,Consumer,Privacy,Phone,2022-08-03,2022-08-03,2022-09-15,Partially Upheld,282.98,False,Staff Error
3549,CMP003549,1927,Consumer,Service Quality,Email,2022-08-04,2022-08-06,2022-09-08,Upheld,479.02,False,System Error
3909,CMP003909,315,Consumer,Billing,Regulator,2022-08-04,2022-08-05,2022-09-01,Upheld,361.43,True,Process Failure
3890,CMP003890,188,Consumer,Contract Terms,Social Media,2022-08-04,2022-08-05,2022-09-21,Upheld,200.13,False,Customer Misunderstanding
17571,CMP017571,1872,Consumer,Contract Terms,Regulator,2022-08-04,2022-08-06,2022-08-09,Upheld,15.76,False,Policy Gap
4702,CMP004702,63,Consumer,Customer Service,Letter,2022-08-04,2022-08-05,2022-08-12,Withdrawn,0.0,False,Process Failure
16941,CMP016941,3688,Consumer,Contract Terms,Letter,2022-08-04,2022-08-06,2022-09-17,Upheld,108.1,False,System Error
13687,CMP013687,3542,Consumer,Customer Service,Email,2022-08-04,2022-08-06,2022-08-22,Not Upheld,0.0,False,Staff Error
14683,CMP014683,826,B2B,Service Quality,Phone,2022-08-04,2022-08-05,2022-09-03,Not Upheld,0.0,False,Process Failure
19738,CMP019738,2442,Consumer,Contract Terms,Letter,2022-08-04,2022-08-04,2022-09-05,Withdrawn,0.0,False,System Error
9850,CMP009850,376,Consumer,Billing,Letter,2022-08-04,2022-08-05,2022-08-12,Withdrawn,0.0,False,Process Failure
3939,CMP003939,217,Consumer,Privacy,Phone,2022-08-05,2022-08-07,2022-09-06,Partially Upheld,109.9,False,System Error
19077,CMP019077,1049,Consumer,Billing,Ombudsman,2022-08-05,2022-08-06,2022-09-27,Withdrawn,0.0,False,System Error
3540,CMP003540,4689,Consumer,Privacy,Ombudsman,2022-08-05,2022-08-06,2022-09-22,Partially Upheld,473.1,False,Policy Gap
1005,CMP001005,339,B2B,Customer Service,Regulator,2022-08-05,2022-08-06,2022-09-08,Not Upheld,0.0,False,Staff Error
4653,CMP004653,2725,Consumer,Pricing,Email,2022-08-05,2022-08-05,,Pending,0.0,False,
6647,CMP006647,3006,Consumer,Pricing,Phone,2022-08-05,2022-08-06,2022-08-28,Withdrawn,0.0,False,Policy Gap
13326,CMP013326,2375,Consumer,Billing,Phone,2022-08-05,2022-08-07,2022-08-20,Upheld,186.65,False,Customer Misunderstanding
13329,CMP013329,1848,Consumer,Contract Terms,Email,2022-08-05,2022-08-07,2022-08-29,Upheld,313.21,False,System Error
11623,CMP011623,3618,Consumer,Contract Terms,Email,2022-08-05,2022-08-07,2022-08-18,Withdrawn,0.0,False,Policy Gap
2419,CMP002419,4334,Consumer,Sales Practice,Ombudsman,2022-08-05,2022-08-07,2022-09-23,Partially Upheld,348.85,False,Process Failure
9201,CMP009201,4705,Consumer,Customer Service,Social Media,2022-08-05,2022-08-07,2022-09-16,Upheld,67.14,False,System Error
4929,CMP004929,3957,Consumer,Network Coverage,Letter,2022-08-05,2022-08-07,2022-08-15,Upheld,166.21,False,Process Failure
11873,CMP011873,4933,Consumer,Billing,Regulator,2022-08-05,2022-08-07,,Pending,0.0,False,
4267,CMP004267,2663,Consumer,Customer Service,Social Media,2022-08-05,2022-08-07,2022-09-26,Upheld,431.27,False,Policy Gap
11849,CMP011849,102,Consumer,Billing,Regulator,2022-08-05,2022-08-05,2022-08-14,Not Upheld,0.0,False,Process Failure
745,CMP000745,2052,Consumer,Sales Practice,Regulator,2022-08-05,2022-08-07,2022-09-14,Withdrawn,0.0,False,System Error
2450,CMP002450,34,Consumer,Customer Service,Social Media,2022-08-06,2022-08-08,,Pending,0.0,False,
19357,CMP019357,3759,Consumer,Network Coverage,Regulator,2022-08-06,2022-08-08,2022-08-30,Withdrawn,0.0,False,Policy Gap
1867,CMP001867,232,B2B,Pricing,Ombudsman,2022-08-06,2022-08-06,,Pending,0.0,False,
16522,CMP016522,2058,Consumer,Billing,Phone,2022-08-06,2022-08-08,2022-08-29,Partially Upheld,242.65,False,Customer Misunderstanding
3794,CMP003794,364,Consumer,Network Coverage,Ombudsman,2022-08-06,2022-08-07,2022-09-26,Not Upheld,0.0,False,System Error
13990,CMP013990,758,Consumer,Service Quality,Email,2022-08-06,2022-08-07,2022-08-20,Withdrawn,0.0,True,Staff Error
8713,CMP008713,3673,Consumer,Service Quality,Phone,2022-08-06,2022-08-08,2022-08-29,Not Upheld,0.0,False,Process Failure
5659,CMP005659,1232,Consumer,Sales Practice,Social Media,2022-08-06,2022-08-08,2022-08-20,Partially Upheld,238.8,False,System Error
12634,CMP012634,3838,Consumer,Contract Terms,Social Media,2022-08-06,2022-08-06,2022-09-15,Not Upheld,0.0,False,Policy Gap
14408,CMP014408,4376,Consumer,Network Coverage,Letter,2022-08-06,2022-08-08,2022-08-21,Partially Upheld,65.06,False,Staff Error
15340,CMP015340,1701,Consumer,Contract Terms,Regulator,2022-08-06,2022-08-08,2022-10-01,Upheld,142.84,False,Staff Error
