perf_id,partner_key,month,orders_count,order_value,revenue,new_customers,churn_rate,nps_score,support_tickets,training_completed,commission_earned
2295,74,2024-02,27,33448.74,28431.43,5,2.74,36,11,False,7726.66
2296,74,2024-03,12,13573.76,11537.7,2,1.83,78,1,False,3135.54
2297,74,2024-04,13,27091.39,23027.68,3,2.48,27,2,False,6258.11
2298,74,2024-05,31,30553.15,25970.18,9,2.79,30,15,False,7057.78
2299,74,2024-06,21,47071.47,40010.75,0,0.81,34,8,True,10873.51
2300,74,2024-07,45,37911.34,32224.64,1,2.17,67,6,True,8757.52
2301,74,2024-08,32,17601.45,14961.23,10,2.98,42,5,False,4065.93
2302,74,2024-09,28,5810.4,4938.84,8,0.92,40,8,False,1342.2
2303,74,2024-10,29,8224.46,6990.79,2,1.66,71,7,True,1899.85
2304,74,2024-11,34,47118.87,40051.04,10,0.54,29,4,False,10884.46
2305,75,2022-01,16,96554.87,82071.64,5,2.9,41,8,False,11103.81
2306,75,2022-01,54,139326.95,118427.91,3,1.26,80,4,False,16022.6
2307,75,2022-03,25,28634.69,24339.49,1,2.6,78,5,False,3292.99
2308,75,2022-04,123,30586.66,25998.66,22,0.63,78,36,True,3517.47
2309,75,2022-05,38,50761.02,43146.87,9,1.73,44,7,False,5837.52
2310,75,2022-05,122,79671.49,67720.77,33,2.25,22,36,False,9162.22
2311,75,2022-06,29,23631.53,20086.8,0,0.89,26,5,True,2717.63
2312,75,2022-07,64,98957.66,84114.01,4,1.81,60,32,True,11380.13
2313,75,2022-08,133,74278.35,63136.6,5,1.89,74,11,False,8542.01
2314,75,2022-09,17,48937.36,41596.76,1,0.58,31,6,False,5627.8
2315,75,2022-10,100,23953.08,20360.12,25,2.96,69,2,True,2754.6
2316,75,2022-11,41,51035.15,43379.88,2,2.62,21,18,False,5869.04
2317,75,2022-12,134,94266.37,80126.41,31,0.21,78,19,False,10840.63
2318,75,2023-01,17,44361.38,37707.17,3,1.04,68,3,True,5101.56
2319,75,2023-02,92,71681.96,60929.67,7,0.42,64,43,False,8243.43
2320,75,2023-03,62,116624.44,99130.77,1,2.85,76,31,False,13411.81
2321,75,2023-04,58,63926.15,54337.23,0,0.73,52,27,False,7351.51
2322,75,2023-05,86,75718.46,64360.69,6,2.33,37,3,False,8707.62
2323,75,2023-06,49,96131.46,81711.74,1,2.93,26,5,True,11055.12
2324,75,2023-07,26,25740.86,21879.73,0,2.02,40,7,True,2960.2
2325,75,2023-08,145,125135.9,106365.51,11,2.72,59,33,False,14390.63
2326,75,2023-09,112,134219.8,114086.83,1,0.74,21,15,True,15435.28
2327,75,2023-10,79,123109.58,104643.14,1,0.11,43,16,True,14157.6
2328,75,2023-11,44,131838.25,112062.51,13,2.97,21,10,True,15161.4
2329,75,2023-12,138,95612.24,81270.4,44,2.92,61,3,False,10995.41
2330,75,2024-01,28,73139.03,62168.18,2,2.41,47,13,False,8410.99
2331,75,2024-02,48,141749.81,120487.34,6,0.03,22,19,False,16301.23
2332,75,2024-03,79,104726.68,89017.68,22,0.95,51,17,True,12043.57
2333,75,2024-04,67,39865.54,33885.71,15,2.52,58,26,True,4584.54
2334,75,2024-05,136,140619.69,119526.74,15,2.1,28,53,True,16171.26
2335,75,2024-06,50,120927.1,102788.04,9,1.76,35,2,True,13906.62
2336,75,2024-07,97,106518.75,90540.94,1,0.78,34,15,False,12249.66
2337,75,2024-08,61,18513.59,15736.55,0,0.65,57,28,False,2129.06
2338,75,2024-09,71,27815.46,23643.14,0,1.97,27,2,True,3198.78
2339,75,2024-10,49,38027.94,32323.75,0,0.91,30,18,True,4373.21
2340,75,2024-11,129,55007.1,46756.03,30,0.63,23,56,True,6325.82
2341,76,2022-01,104,58683.03,49880.58,23,0.13,49,28,True,10386.9
2342,76,2022-01,79,85435.4,72620.09,18,1.94,24,30,False,15122.07
2343,76,2022-03,117,41173.48,34997.46,24,1.8,65,38,False,7287.71
2344,76,2022-04,34,44960.51,38216.43,10,1.34,32,11,False,7958.01
2345,76,2022-05,51,143045.06,121588.3,7,2.5,25,16,False,25318.98
2346,76,2022-05,121,16905.86,14369.98,27,1.08,37,17,True,2992.34
2347,76,2022-06,30,43287.46,36794.34,5,1.84,30,2,False,7661.88
2348,76,2022-07,147,83432.59,70917.7,4,2.54,30,69,True,14767.57
2349,76,2022-08,42,98775.38,83959.07,9,2.77,65,12,False,17483.24
2350,76,2022-09,86,118284.52,100541.84,1,1.67,24,21,True,20936.36
2351,76,2022-10,52,36037.95,30632.26,10,1.5,34,10,False,6378.72
2352,76,2022-11,102,90632.42,77037.56,14,1.32,36,16,False,16041.94
2353,76,2022-12,16,36185.24,30757.45,4,0.51,56,4,False,6404.79
2354,76,2023-01,72,45334.48,38534.31,18,0.28,46,29,False,8024.2
2355,76,2023-02,43,101247.44,86060.32,13,1.3,34,21,True,17920.8
2356,76,2023-03,87,111930.63,95141.04,10,1.34,53,36,False,19811.72
2357,76,2023-04,32,73427.96,62413.77,9,2.74,26,5,False,12996.75
2358,76,2023-05,63,61333.63,52133.59,0,0.1,79,16,True,10856.05
2359,76,2023-06,104,146810.69,124789.09,20,1.92,26,45,False,25985.49
2360,76,2023-07,71,105962.48,90068.11,8,3.0,37,27,True,18755.36
2361,76,2023-08,65,136321.13,115872.96,10,2.4,61,20,False,24128.84
2362,76,2023-09,71,125546.09,106714.18,16,1.31,73,10,False,22221.66
2363,76,2023-10,85,78670.57,66869.98,15,2.56,27,33,True,13924.69
2364,76,2023-11,50,20248.2,17210.97,12,2.97,57,6,False,3583.93
2365,76,2023-12,136,32668.22,27767.99,33,2.82,41,25,False,5782.27
2366,76,2024-01,29,30993.51,26344.48,1,0.11,66,1,True,5485.85
2367,76,2024-02,89,98980.6,84133.51,19,1.19,77,34,True,17519.57
2368,76,2024-03,117,135664.44,115314.77,10,2.94,24,27,False,24012.61
2369,76,2024-04,92,108675.41,92374.1,7,2.44,44,13,True,19235.55
2370,76,2024-05,127,81718.41,69460.65,12,2.26,44,15,True,14464.16
2371,76,2024-06,48,79678.09,67726.38,10,1.04,57,0,True,14103.02
2372,76,2024-07,95,17288.82,14695.5,24,0.95,27,4,False,3060.12
2373,76,2024-08,113,69194.29,58815.15,9,2.97,65,5,False,12247.39
2374,76,2024-09,36,52134.53,44314.35,2,0.94,23,2,True,9227.81
2375,76,2024-10,54,92098.8,78283.98,13,2.59,71,10,True,16301.49
2376,76,2024-11,101,68467.89,58197.71,16,0.59,22,4,False,12118.82
2377,77,2022-01,93,79055.35,67197.05,5,0.69,67,28,True,19447.62
2378,77,2022-01,52,84047.86,71440.68,4,2.77,67,11,True,20675.77
2379,77,2022-03,43,12395.7,10536.35,1,2.39,57,12,True,3049.34
2380,77,2022-04,98,94971.37,80725.66,24,2.58,60,38,False,23362.96
2381,77,2022-05,99,96538.65,82057.85,31,0.9,62,19,True,23748.51
2382,77,2022-05,44,87033.36,73978.36,9,1.24,62,9,False,21410.21
2383,77,2022-06,42,42162.04,35837.73,14,2.39,80,19,True,10371.86
2384,77,2022-07,71,33572.39,28536.53,13,0.65,37,27,True,8258.81
2385,77,2022-08,13,58495.65,49721.3,2,2.08,63,4,True,14389.93
2386,77,2022-09,20,88758.28,75444.54,3,2.31,74,6,False,21834.54
2387,77,2022-10,27,64635.42,54940.11,9,1.73,39,9,True,15900.31
2388,77,2022-11,54,54238.75,46102.94,15,1.97,46,8,True,13342.73
2389,77,2022-12,71,89804.44,76333.77,22,0.0,50,4,False,22091.89
2390,77,2023-01,66,67114.37,57047.21,8,0.87,69,0,False,16510.14
2391,77,2023-02,79,36879.25,31347.36,12,1.41,69,5,True,9072.3
2392,77,2023-03,36,10278.25,8736.51,5,0.84,51,11,True,2528.45
2393,77,2023-04,16,80389.77,68331.3,2,2.9,21,3,True,19775.88
2394,77,2023-05,38,74390.48,63231.91,1,0.0,74,11,True,18300.06
2395,77,2023-06,58,56512.15,48035.33,16,2.14,24,2,True,13901.99
2396,77,2023-07,28,86729.8,73720.33,0,0.64,50,8,True,21335.53
2397,77,2023-08,95,63533.62,54003.58,1,0.77,55,32,True,15629.27
2398,77,2023-09,89,74522.94,63344.5,3,2.88,52,27,True,18332.64
2399,77,2023-10,71,79193.39,67314.38,6,1.04,51,9,False,19481.57
2400,77,2023-11,79,30068.17,25557.94,3,1.56,43,16,True,7396.77
2401,77,2023-12,97,13065.79,11105.92,11,0.01,62,9,False,3214.18
2402,77,2024-01,23,91875.74,78094.38,7,1.47,71,3,False,22601.43
2403,77,2024-02,53,10591.07,9002.41,16,2.72,72,13,True,2605.4
2404,77,2024-03,52,71078.89,60417.06,1,2.37,43,14,True,17485.41
2405,77,2024-04,41,24106.14,20490.22,13,2.84,25,14,True,5930.11
2406,77,2024-05,73,86290.7,73347.1,15,1.57,71,21,False,21227.51
2407,77,2024-06,67,56039.2,47633.32,5,1.97,71,9,False,13785.64
2408,77,2024-07,44,14344.08,12192.47,10,0.19,32,14,True,3528.64
2409,77,2024-08,11,51075.44,43414.12,1,2.42,61,0,True,12564.56
2410,77,2024-09,84,27756.95,23593.41,7,2.69,56,8,False,6828.21
2411,77,2024-10,87,15548.76,13216.45,5,1.91,72,28,True,3824.99
2412,77,2024-11,20,98702.6,83897.21,4,1.77,44,6,False,24280.84
2413,78,2022-01,51,59856.87,50878.34,3,0.9,20,17,True,4668.84
2414,78,2022-01,68,53448.76,45431.45,2,0.17,59,12,True,4169.0
2415,78,2022-03,34,36043.05,30636.59,0,1.63,49,12,True,2811.36
2416,78,2022-04,38,26608.83,22617.51,7,0.98,79,18,True,2075.49
2417,78,2022-05,20,44852.08,38124.27,5,0.42,51,8,False,3498.46
2418,78,2022-05,67,18323.23,15574.75,19,0.91,20,0,False,1429.21
2419,78,2022-06,37,32240.64,27404.54,12,0.23,27,0,False,2514.77
2420,78,2022-07,11,19539.73,16608.77,0,0.72,70,3,False,1524.1
2421,78,2022-08,50,20342.38,17291.02,16,1.49,70,9,False,1586.71
2422,78,2022-09,60,35426.98,30112.93,17,1.38,73,30,True,2763.3
2423,78,2022-10,35,14055.78,11947.41,2,2.87,57,3,True,1096.35
2424,78,2022-11,50,57198.64,48618.84,9,2.8,23,22,False,4461.49
2425,78,2022-12,44,54894.53,46660.35,13,0.11,63,1,True,4281.77
2426,78,2023-01,32,47811.56,40639.83,4,0.56,26,14,True,3729.3
2427,78,2023-02,51,43075.49,36614.17,1,0.01,21,24,False,3359.89
2428,78,2023-03,44,16410.4,13948.84,5,2.14,55,8,False,1280.01
2429,78,2023-04,50,61955.64,52662.29,0,2.4,59,10,False,4832.54
2430,78,2023-05,20,34947.31,29705.21,2,0.96,44,9,True,2725.89
2431,78,2023-06,18,26663.47,22663.95,3,2.64,79,4,True,2079.75
2432,78,2023-07,45,45271.83,38481.06,7,1.08,31,1,False,3531.2
2433,78,2023-08,58,10593.58,9004.54,2,0.06,56,25,True,826.3
2434,78,2023-09,74,61802.83,52532.41,3,0.53,69,18,False,4820.62
2435,78,2023-10,73,68360.41,58106.35,18,0.5,58,13,False,5332.11
2436,78,2023-11,14,50805.42,43184.61,3,1.66,74,1,True,3962.82
2437,78,2023-12,10,61231.33,52046.63,3,2.06,39,5,False,4776.04
2438,78,2024-01,70,10149.26,8626.87,22,2.94,44,32,False,791.64
2439,78,2024-02,43,41335.36,35135.06,11,0.7,67,15,True,3224.16
2440,78,2024-03,56,55326.73,47027.72,4,2.37,50,16,True,4315.48
2441,78,2024-04,57,24844.92,21118.18,7,1.76,67,18,False,1937.9
2442,78,2024-05,30,51577.78,43841.11,1,0.82,53,12,True,4023.07
2443,78,2024-06,55,51621.87,43878.59,6,2.84,58,2,False,4026.51
2444,78,2024-07,31,63852.53,54274.65,8,2.84,67,5,True,4980.5
2445,78,2024-08,31,40410.0,34348.5,2,1.02,55,11,False,3151.98
2446,78,2024-09,72,61764.31,52499.66,5,2.0,34,35,True,4817.62
2447,78,2024-10,32,19618.69,16675.89,8,1.31,73,0,True,1530.26
2448,78,2024-11,41,36763.64,31249.09,12,2.24,43,3,False,2867.56
2449,79,2022-01,68,43419.46,36906.54,19,0.95,63,8,True,6426.08
2450,79,2022-01,33,34875.68,29644.33,7,1.86,42,7,False,5161.6
2451,79,2022-03,71,67287.04,57193.98,0,1.1,37,25,True,9958.48
2452,79,2022-04,41,13445.47,11428.65,13,2.96,44,16,True,1989.93
2453,79,2022-05,32,81901.48,69616.26,10,1.75,63,13,False,12121.42
2454,79,2022-05,71,61020.56,51867.48,8,2.47,34,28,False,9031.04
2455,79,2022-06,58,68351.19,58098.51,6,1.97,40,14,False,10115.98
2456,79,2022-07,30,68469.1,58198.74,6,1.72,75,0,False,10133.43
2457,79,2022-08,91,27852.61,23674.72,19,0.76,64,24,True,4122.19
2458,79,2022-09,14,11946.56,10154.58,2,1.13,80,4,False,1768.09
2459,79,2022-10,42,46111.32,39194.62,11,1.38,39,12,True,6824.48
2460,79,2022-11,92,48976.36,41629.91,26,1.81,78,33,False,7248.5
2461,79,2022-12,18,29468.99,25048.64,1,0.64,50,2,False,4361.41
2462,79,2023-01,67,91349.35,77646.95,1,2.24,68,0,False,13519.7
2463,79,2023-02,81,35974.87,30578.64,3,0.21,64,2,False,5324.28
2464,79,2023-03,83,52209.59,44378.15,9,1.37,45,17,True,7727.02
2465,79,2023-04,94,40153.54,34130.51,28,1.93,25,4,True,5942.72
2466,79,2023-05,66,76946.67,65404.67,9,2.77,75,4,False,11388.11
2467,79,2023-06,58,32679.4,27777.49,1,1.62,38,1,True,4836.55
2468,79,2023-07,76,26206.0,22275.1,1,2.85,52,7,True,3878.49
2469,79,2023-08,87,32369.09,27513.73,4,1.7,24,36,False,4790.63
2470,79,2023-09,87,21860.85,18581.72,6,1.97,73,31,False,3235.41
2471,79,2023-10,87,39194.16,33315.04,7,2.5,39,21,True,5800.74
2472,79,2023-11,64,29428.91,25014.57,1,1.5,55,6,False,4355.48
2473,79,2023-12,30,14863.97,12634.37,9,1.29,53,2,False,2199.87
2474,79,2024-01,89,43882.43,37300.07,26,0.39,33,44,False,6494.6
2475,79,2024-02,13,82198.98,69869.13,3,2.2,48,0,False,12165.45
2476,79,2024-03,90,49297.41,41902.8,14,0.57,22,43,True,7296.02
2477,79,2024-04,71,89637.79,76192.12,22,0.89,61,5,True,13266.39
2478,79,2024-05,95,78780.14,66963.12,27,2.75,43,8,False,11659.46
2479,79,2024-06,72,27853.67,23675.62,23,1.92,54,29,False,4122.34
2480,79,2024-07,52,29774.35,25308.2,15,0.47,70,21,True,4406.6
2481,79,2024-08,33,88178.75,74951.94,2,2.47,43,16,True,13050.45
2482,79,2024-09,26,28412.31,24150.46,1,2.77,26,7,False,4205.02
2483,79,2024-10,53,35102.09,29836.78,11,1.64,47,21,True,5195.11
2484,79,2024-11,31,34354.94,29201.7,8,0.96,48,6,True,5084.53
2485,80,2022-01,78,46007.43,39106.32,2,2.1,36,3,True,7499.21
2486,80,2022-01,73,26243.9,22307.32,24,2.95,45,4,False,4277.76
2487,80,2022-03,82,16547.81,14065.64,13,2.65,31,39,True,2697.29
2488,80,2022-04,81,88713.95,75406.86,19,1.15,69,20,True,14460.37
2489,80,2022-05,36,97136.5,82566.02,12,1.32,39,15,True,15833.25
2490,80,2022-05,94,70854.71,60226.5,20,1.29,41,22,True,11549.32
2491,80,2022-06,86,59766.49,50801.52,26,1.53,47,3,False,9741.94
2492,80,2022-07,80,29550.07,25117.56,14,0.61,26,14,True,4816.66
2493,80,2022-08,37,73566.69,62531.69,6,1.91,62,18,True,11991.37
2494,80,2022-09,98,98278.16,83536.44,19,2.58,25,31,False,16019.34
2495,80,2022-10,93,61456.21,52237.78,13,2.78,30,33,False,10017.36
2496,80,2022-11,48,47457.89,40339.21,10,1.77,23,20,False,7735.64
2497,80,2022-12,32,40896.6,34762.11,3,2.11,43,12,False,6666.15
2498,80,2023-01,83,13942.42,11851.06,20,2.53,29,20,True,2272.61
2499,80,2023-02,48,95410.93,81099.29,15,1.34,43,10,False,15551.98
2500,80,2023-03,93,63516.3,53988.86,14,0.07,76,15,True,10353.16
2501,80,2023-04,87,76562.64,65078.24,12,1.24,20,36,False,12479.71
2502,80,2023-05,83,97842.44,83166.07,15,0.48,36,35,True,15948.32
2503,80,2023-06,71,34899.55,29664.62,16,0.87,39,31,True,5688.63
2504,80,2023-07,17,82148.79,69826.47,2,0.53,55,5,True,13390.25
2505,80,2023-08,69,16686.16,14183.24,8,1.01,26,2,True,2719.84
2506,80,2023-09,30,63304.61,53808.92,9,2.86,71,13,False,10318.65
2507,80,2023-10,49,54130.35,46010.8,4,1.68,78,19,False,8823.25
2508,80,2023-11,60,85261.02,72471.87,15,2.29,79,29,True,13897.55
2509,80,2023-12,85,56971.11,48425.44,10,0.39,72,1,True,9286.29
2510,80,2024-01,26,79490.0,67566.5,6,2.98,47,2,True,12956.87
2511,80,2024-02,42,61494.16,52270.04,1,0.27,62,19,True,10023.55
2512,80,2024-03,34,33658.14,28609.42,3,0.92,77,7,True,5486.28
2513,80,2024-04,49,56576.64,48090.14,6,0.65,75,1,False,9221.99
2514,80,2024-05,37,91617.66,77875.01,8,2.43,42,10,True,14933.68
2515,80,2024-06,60,87380.4,74273.34,0,0.92,57,19,False,14243.01
2516,80,2024-07,51,75153.17,63880.19,0,1.59,53,23,True,12249.97
2517,80,2024-08,53,17099.08,14534.22,17,1.52,62,22,False,2787.15
2518,80,2024-09,80,23100.55,19635.47,11,2.23,28,28,False,3765.39
2519,80,2024-10,19,41190.35,35011.8,3,0.01,78,1,False,6714.03
2520,80,2024-11,55,13676.9,11625.36,9,0.87,48,0,True,2229.33
2521,81,2022-01,59,34092.17,28978.34,1,1.31,60,23,False,3716.05
2522,81,2022-01,20,62279.29,52937.4,6,2.74,68,3,True,6788.44
2523,81,2022-03,22,64466.47,54796.5,6,0.18,78,1,False,7026.85
2524,81,2022-04,18,11687.52,9934.39,6,0.12,61,4,True,1273.94
2525,81,2022-05,13,55310.41,47013.85,1,2.56,29,3,True,6028.83
2526,81,2022-05,42,56268.88,47828.55,3,2.14,71,11,True,6133.31
2527,81,2022-06,24,32241.41,27405.2,1,1.0,46,3,False,3514.31
2528,81,2022-07,12,32368.32,27513.07,1,1.1,48,6,True,3528.15
2529,81,2022-08,27,62194.36,52865.21,5,0.88,30,5,True,6779.19
2530,81,2022-09,42,29600.43,25160.37,10,1.1,64,9,True,3226.45
2531,81,2022-10,62,22205.33,18874.53,11,0.44,49,0,True,2420.38
2532,81,2022-11,34,56761.32,48247.12,7,0.27,67,13,True,6186.98
2533,81,2022-12,49,36932.17,31392.34,15,0.94,33,4,False,4025.61
2534,81,2023-01,60,68257.42,58018.81,5,1.42,36,24,False,7440.06
2535,81,2023-02,13,44601.28,37911.09,4,0.97,67,0,True,4861.54
2536,81,2023-03,47,21073.48,17912.46,11,0.58,76,0,False,2297.01
2537,81,2023-04,68,56884.79,48352.07,19,0.07,42,17,True,6200.44
2538,81,2023-05,71,34632.34,29437.49,18,0.85,50,23,True,3774.93
2539,81,2023-06,10,15916.02,13528.62,1,0.06,21,2,True,1734.85
2540,81,2023-07,47,23080.22,19618.19,7,0.83,72,19,False,2515.74
2541,81,2023-08,32,40154.63,34131.44,9,1.43,62,8,False,4376.85
2542,81,2023-09,65,41453.06,35235.1,20,1.85,73,4,False,4518.38
2543,81,2023-10,71,24532.09,20852.28,2,1.65,37,33,True,2674.0
2544,81,2023-11,38,29099.47,24734.55,10,2.52,50,2,True,3171.84
2545,81,2023-12,12,14812.34,12590.49,2,1.33,48,3,False,1614.55
2546,81,2024-01,70,68594.31,58305.16,19,0.76,50,31,False,7476.78
2547,81,2024-02,62,26989.4,22940.99,0,1.75,55,23,False,2941.84
2548,81,2024-03,27,22957.16,19513.59,1,0.19,36,7,True,2502.33
2549,81,2024-04,15,18426.66,15662.66,3,0.89,28,3,False,2008.51
2550,81,2024-05,33,46954.07,39910.96,11,2.68,24,3,True,5117.99
2551,81,2024-06,24,34616.18,29423.75,5,1.77,72,7,False,3773.16
2552,81,2024-07,68,20440.19,17374.16,6,0.84,54,10,True,2227.98
2553,81,2024-08,28,21691.61,18437.87,5,2.53,44,14,True,2364.39
2554,81,2024-09,8,46594.38,39605.22,2,2.82,61,1,True,5078.79
2555,81,2024-10,33,30499.8,25924.83,10,2.34,54,2,True,3324.48
2556,81,2024-11,71,51390.52,43681.94,17,1.03,61,34,False,5601.57
2557,82,2022-01,22,49642.23,42195.9,0,0.55,79,0,False,3574.24
2558,82,2022-01,31,22128.79,18809.47,10,2.73,39,7,False,1593.27
2559,82,2022-03,40,16337.74,13887.08,9,2.72,24,9,False,1176.32
2560,82,2022-04,29,20874.67,17743.47,7,0.82,39,7,False,1502.98
2561,82,2022-05,9,9697.37,8242.76,2,0.77,57,3,False,698.21
2562,82,2022-05,9,20789.37,17670.96,0,0.75,51,3,True,1496.83
2563,82,2022-06,35,16330.97,13881.32,6,1.07,23,16,True,1175.83
2564,82,2022-07,31,20839.3,17713.4,1,1.78,76,9,True,1500.43
2565,82,2022-08,19,36401.94,30941.65,1,1.98,36,7,True,2620.94
2566,82,2022-09,12,35391.45,30082.73,4,1.83,50,1,True,2548.18
2567,82,2022-10,21,48646.05,41349.14,2,0.17,28,2,False,3502.52
2568,82,2022-11,11,33181.68,28204.43,1,0.22,78,5,True,2389.08
2569,82,2022-12,19,47764.57,40599.88,3,1.58,67,5,False,3439.05
2570,82,2023-01,24,14133.2,12013.22,1,2.99,39,12,False,1017.59
2571,82,2023-02,17,15301.66,13006.41,3,1.99,44,2,False,1101.72
2572,82,2023-03,40,26384.86,22427.13,12,0.13,60,5,False,1899.71
2573,82,2023-04,40,9241.68,7855.43,11,0.84,45,12,False,665.4
2574,82,2023-05,19,16739.61,14228.67,0,2.0,67,6,False,1205.25
2575,82,2023-06,35,32314.85,27467.62,6,0.83,48,11,False,2326.67
2576,82,2023-07,11,49868.53,42388.25,2,2.6,48,3,False,3590.53
2577,82,2023-08,40,33219.73,28236.77,12,0.86,68,1,False,2391.82
2578,82,2023-09,36,34895.01,29660.76,11,0.85,24,15,True,2512.44
2579,82,2023-10,6,43702.31,37146.96,1,1.7,77,2,False,3146.57
2580,82,2023-11,16,9470.37,8049.81,0,1.16,65,1,True,681.87
2581,82,2023-12,37,40230.45,34195.88,7,2.11,78,13,True,2896.59
2582,82,2024-01,17,40912.13,34775.31,1,2.63,53,2,True,2945.67
2583,82,2024-02,14,34770.62,29555.03,0,0.21,38,3,False,2503.48
2584,82,2024-03,35,16942.76,14401.35,2,0.7,24,1,True,1219.88
2585,82,2024-04,13,24267.04,20626.98,4,1.91,62,6,False,1747.23
2586,82,2024-05,26,17132.82,14562.9,7,1.95,53,0,False,1233.56
2587,82,2024-06,5,26858.09,22829.38,0,0.65,22,1,False,1933.78
2588,82,2024-07,29,21168.88,17993.55,7,1.65,51,3,False,1524.16
2589,82,2024-08,38,38335.75,32585.39,2,2.84,63,12,True,2760.17
2590,82,2024-09,27,47672.86,40521.93,3,1.14,59,9,True,3432.45
2591,82,2024-10,38,6797.14,5777.57,11,0.29,64,14,True,489.39
2592,82,2024-11,23,7096.7,6032.19,5,1.87,28,5,False,510.96
2593,83,2022-01,36,28916.29,24578.85,6,1.03,25,5,False,2949.46
2594,83,2022-01,11,36906.28,31370.34,0,1.07,55,5,True,3764.44
2595,83,2022-03,10,46315.23,39367.95,2,1.84,64,3,True,4724.15
2596,83,2022-04,6,13792.67,11723.77,0,2.44,56,2,True,1406.85
2597,83,2022-05,37,26777.32,22760.72,4,0.12,73,14,False,2731.29
2598,83,2022-05,16,18361.49,15607.27,0,2.44,52,0,True,1872.87
2599,83,2022-06,42,5133.58,4363.54,0,2.65,43,21,False,523.63
2600,83,2022-07,35,44200.24,37570.2,11,2.08,51,13,False,4508.42
2601,83,2022-08,34,32392.89,27533.96,8,2.37,24,17,True,3304.07
2602,83,2022-09,7,43292.39,36798.53,0,2.02,68,0,False,4415.82
2603,83,2022-10,33,12788.03,10869.83,6,1.25,69,9,False,1304.38
2604,83,2022-11,39,27632.89,23487.96,6,1.13,24,10,False,2818.55
2605,83,2022-12,11,38242.8,32506.38,3,0.69,48,2,False,3900.77
2606,83,2023-01,27,18163.93,15439.34,5,2.07,44,12,False,1852.72
2607,83,2023-02,15,47613.98,40471.88,5,1.14,56,0,True,4856.63
2608,83,2023-03,40,12067.87,10257.69,7,0.32,67,8,False,1230.92
2609,83,2023-04,33,26275.47,22334.15,8,2.73,77,2,False,2680.1
2610,83,2023-05,25,5333.49,4533.47,0,2.84,37,8,True,544.02
2611,83,2023-06,17,43996.58,37397.09,4,2.55,39,0,False,4487.65
2612,83,2023-07,49,20832.09,17707.28,7,2.72,73,6,True,2124.87
2613,83,2023-08,5,30885.18,26252.4,1,0.36,78,0,False,3150.29
2614,83,2023-09,38,28598.41,24308.65,3,0.07,60,3,True,2917.04
2615,83,2023-10,44,41702.79,35447.37,9,0.29,24,3,False,4253.68
2616,83,2023-11,32,47090.92,40027.28,4,2.08,36,16,True,4803.27
2617,83,2023-12,47,10287.54,8744.41,9,0.49,61,19,False,1049.33
2618,83,2024-01,12,18561.56,15777.33,3,1.95,30,5,False,1893.28
2619,83,2024-02,8,33469.01,28448.66,1,0.08,71,4,False,3413.84
2620,83,2024-03,49,20134.85,17114.62,7,1.55,44,10,False,2053.75
2621,83,2024-04,34,31731.52,26971.79,4,0.93,80,12,False,3236.62
2622,83,2024-05,45,11979.9,10182.91,5,1.3,39,2,False,1221.95
2623,83,2024-06,45,46225.27,39291.48,5,2.84,26,10,True,4714.98
2624,83,2024-07,18,34135.67,29015.32,0,0.96,38,4,False,3481.84
2625,83,2024-08,8,42332.93,35982.99,2,2.63,60,2,False,4317.96
2626,83,2024-09,21,11280.21,9588.18,5,1.04,48,4,False,1150.58
2627,83,2024-10,19,6848.89,5821.56,2,2.96,28,8,True,698.59
2628,83,2024-11,39,30559.58,25975.64,6,2.03,41,3,True,3117.08
2629,84,2022-01,70,39389.77,33481.3,20,1.47,25,28,False,7011.38
2630,84,2022-01,20,22985.69,19537.84,1,0.72,37,2,False,4091.45
2631,84,2022-03,66,72220.52,61387.44,21,1.43,22,25,True,12855.25
2632,84,2022-04,34,32034.89,27229.66,3,2.38,56,17,True,5702.21
2633,84,2022-05,28,45372.88,38566.95,7,0.79,66,13,False,8076.37
2634,84,2022-05,12,23702.16,20146.84,3,2.99,60,1,False,4218.98
2635,84,2022-06,53,9188.65,7810.35,2,1.68,57,9,True,1635.58
2636,84,2022-07,35,16459.37,13990.46,1,2.89,34,3,True,2929.77
2637,84,2022-08,34,66180.83,56253.71,4,2.55,53,1,True,11780.19
2638,84,2022-09,52,12719.48,10811.56,7,1.31,80,18,True,2264.07
2639,84,2022-10,31,28921.68,24583.43,2,1.96,45,3,False,5148.06
2640,84,2022-11,15,59757.22,50793.64,4,0.04,59,7,False,10636.79
2641,84,2022-12,15,39926.68,33937.68,4,1.77,66,4,False,7106.95
2642,84,2023-01,74,63781.39,54214.18,20,2.17,80,11,False,11353.09
2643,84,2023-02,8,31125.24,26456.45,2,1.52,74,0,False,5540.29
2644,84,2023-03,10,17162.41,14588.05,3,1.68,20,4,True,3054.91
2645,84,2023-04,20,24697.63,20992.99,5,0.25,80,8,False,4396.18
2646,84,2023-05,56,28926.56,24587.58,0,1.62,34,5,False,5148.93
2647,84,2023-06,13,31701.65,26946.4,4,1.77,65,4,True,5642.89
2648,84,2023-07,50,66376.01,56419.61,11,0.01,58,4,True,11814.93
2649,84,2023-08,67,37891.16,32207.49,21,0.4,62,23,False,6744.63
2650,84,2023-09,19,60027.91,51023.72,5,1.61,21,3,False,10684.97
