credit_note_id,customer_key,invoice_id,credit_date,credit_amount,credit_reason,approval_status,approved_by,created_date
8ae3a7dc-c224-4754-91d2-d7f26a8c7ee1,3707,201115,2026-01-17,11.55,Billing Error,Approved,Customer Service Lead,2026-01-17 00:00:00
1f5f005b-2d20-43d1-aa27-5211e9fd16f4,1442,203925,2026-02-26,5.12,Billing Error,Approved,Customer Service Lead,2026-02-26 00:00:00
e244532e-9985-4fe5-a168-8e29834e5079,3907,204065,2026-02-22,4.61,Goodwill Gesture,Approved,Customer Service Lead,2026-02-22 00:00:00
92b1258d-54a4-4fed-b181-838636732d76,548,204435,2026-02-23,23.0,Overcharge Refund,Approved,Finance Manager,2026-02-23 00:00:00
53a76611-ae30-4b18-9a91-33efd5a09f94,1897,204988,2026-03-10,14.0,Overcharge Refund,Approved,Revenue Assurance Team,2026-03-10 00:00:00
0a17bf10-e03c-4f8e-966a-78e17ac0c494,2363,201652,2026-01-23,31.49,Overcharge Refund,Approved,Customer Service Lead,2026-01-23 00:00:00
11bcb2c4-fa1e-4a2c-90b8-5de133d2e4df,1708,205381,2026-03-14,20.99,Service Outage Compensation,Approved,Revenue Assurance Team,2026-03-14 00:00:00
c0fc7143-8f9b-4918-88e4-b7f40ae4b036,4743,200780,2026-01-21,29.65,Goodwill Gesture,Approved,Revenue Assurance Team,2026-01-21 00:00:00
500e33c0-fdaf-4434-b204-d4d4aad43f8f,238,202340,2026-02-01,23.66,Billing Error,Approved,Customer Service Lead,2026-02-01 00:00:00
b037ede5-ebca-4466-8419-739ea6f91391,1024,200825,2026-01-16,2.67,Contract Dispute Resolution,Pending,Finance Manager,2026-01-16 00:00:00
507d7a20-d517-4a7a-b2f7-849cf9e4e44f,186,205211,2026-03-03,11.39,Overcharge Refund,Pending,Customer Service Lead,2026-03-03 00:00:00
83b1117d-3095-42e4-ad4a-560b055c9a86,2937,203002,2026-02-16,31.71,Contract Dispute Resolution,Approved,Customer Service Lead,2026-02-16 00:00:00
d6a58d8a-a7bc-4bf4-bdb4-9bc35d50b596,329,203277,2026-02-14,2395.64,Overcharge Refund,Approved,Customer Service Lead,2026-02-14 00:00:00
c6b1d794-d065-4ee2-a799-0a82dd3277e6,2298,201490,2026-01-20,6.85,Contract Dispute Resolution,Approved,Customer Service Lead,2026-01-20 00:00:00
9ca3bbbd-7515-496f-900f-3e1e8d085cae,588,201712,2026-01-28,23.85,Service Outage Compensation,Approved,Revenue Assurance Team,2026-01-28 00:00:00
0f91730d-bb16-4e75-a32a-c6cbf83e6cf3,2571,200646,2026-01-14,31.96,Rate Plan Correction,Approved,Customer Service Lead,2026-01-14 00:00:00
4c445a57-c658-4731-8846-bb7c03fa5879,753,202162,2026-02-02,18.1,Rate Plan Correction,Approved,Revenue Assurance Team,2026-02-02 00:00:00
797e1210-d2c6-45c8-94d8-25fc18de0a69,435,203955,2026-02-21,2518.21,Service Outage Compensation,Approved,Revenue Assurance Team,2026-02-21 00:00:00
80d2ae85-7a3f-44c3-805f-f413b158bc71,153,205317,2026-03-07,5345.86,Overcharge Refund,Approved,Revenue Assurance Team,2026-03-07 00:00:00
cabb1214-9337-4f78-9c6e-8429cd0c8b85,216,201677,2026-01-26,5472.05,Overcharge Refund,Approved,Revenue Assurance Team,2026-01-26 00:00:00
8a0a84b6-706e-4451-b08b-37b6b45468e0,609,205204,2026-03-06,909.15,Overcharge Refund,Approved,Customer Service Lead,2026-03-06 00:00:00
bae5dd20-3b03-4356-9dac-b6f18922dc1a,342,200610,2026-01-14,8.56,Goodwill Gesture,Pending,Finance Manager,2026-01-14 00:00:00
1169168f-0584-471c-885e-392c99a16319,869,202677,2026-02-05,1081.77,Contract Dispute Resolution,Approved,Finance Manager,2026-02-05 00:00:00
8e7cd048-6866-464d-8996-7de1b5765bbf,2312,204391,2026-03-02,11.17,Rate Plan Correction,Approved,Customer Service Lead,2026-03-02 00:00:00
c4c25d4f-e5fb-412f-ac6e-cc5521f7f5a5,232,204072,2026-02-26,1354.54,Service Outage Compensation,Pending,Finance Manager,2026-02-26 00:00:00
885f1901-06e1-4e1b-9d0c-3744a2d22f5b,2160,200001,2026-01-15,20.7,Rate Plan Correction,Approved,Customer Service Lead,2026-01-15 00:00:00
93f48140-990e-40cc-9870-83706195a8c2,713,201405,2026-01-30,2355.85,Rate Plan Correction,Approved,Revenue Assurance Team,2026-01-30 00:00:00
488dd16d-69e2-42b5-8718-4c2837747897,4665,202022,2026-02-01,6.63,Goodwill Gesture,Approved,Finance Manager,2026-02-01 00:00:00
62880de1-a7a7-4da6-85ca-d79d7d2c0f1b,4957,201713,2026-01-29,28.44,Goodwill Gesture,Pending,Finance Manager,2026-01-29 00:00:00
a1738f7a-92ae-46c1-bc6c-979750945b81,84,202982,2026-02-15,326.13,Goodwill Gesture,Approved,Customer Service Lead,2026-02-15 00:00:00
24cbcb5b-fe30-4054-8616-76fcb370360d,737,203324,2026-02-15,561.82,Goodwill Gesture,Approved,Customer Service Lead,2026-02-15 00:00:00
f275004e-d73b-4c6a-aaf5-728572653ec1,1603,204179,2026-02-23,15.84,Contract Dispute Resolution,Approved,Customer Service Lead,2026-02-23 00:00:00
0c118462-871e-407e-ac5b-f09715f264b7,1824,204157,2026-02-20,10.1,Billing Error,Approved,Finance Manager,2026-02-20 00:00:00
4932038b-72ec-40c8-bdf3-fb12e0b26e5a,3654,204332,2026-02-22,25.25,Service Outage Compensation,Pending,Finance Manager,2026-02-22 00:00:00
9f6ae51c-16d7-41d3-804f-b9d41de33468,1569,201007,2026-01-17,9.97,Rate Plan Correction,Approved,Finance Manager,2026-01-17 00:00:00
49e70cad-357d-4415-ae70-572477bbd6e9,820,202354,2026-02-07,1564.47,Rate Plan Correction,Approved,Revenue Assurance Team,2026-02-07 00:00:00
82fd1f19-641d-455e-a56d-3bc0f2c9e9e6,1212,200642,2026-01-16,25.5,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-01-16 00:00:00
a1c3b809-5454-4825-b96d-e6f498c05f47,155,205240,2026-03-06,1349.64,Billing Error,Approved,Customer Service Lead,2026-03-06 00:00:00
f0824df8-472f-46b3-969b-9387e6295712,3127,201149,2026-01-17,14.05,Goodwill Gesture,Pending,Customer Service Lead,2026-01-17 00:00:00
0f3551dc-7650-4560-b7cb-15551c7d8674,260,202257,2026-02-01,4.17,Service Outage Compensation,Approved,Finance Manager,2026-02-01 00:00:00
994cf26c-a1c9-41c1-a3c6-96752b161a50,964,205028,2026-03-07,2724.63,Contract Dispute Resolution,Approved,Customer Service Lead,2026-03-07 00:00:00
64094265-21b0-4812-b6cf-0b5d9e06943d,366,201598,2026-01-23,18.16,Rate Plan Correction,Approved,Finance Manager,2026-01-23 00:00:00
89e2ab44-d5ec-45c9-932d-137e20354ad0,471,203786,2026-02-22,1086.45,Billing Error,Approved,Customer Service Lead,2026-02-22 00:00:00
42df90d3-d7d3-477c-a320-a679b38e778b,1035,201603,2026-02-01,5.31,Service Outage Compensation,Approved,Finance Manager,2026-02-01 00:00:00
1c94dc94-ba4b-41f1-b521-ab5149d304f4,509,203296,2026-02-14,647.64,Rate Plan Correction,Approved,Revenue Assurance Team,2026-02-14 00:00:00
1a80ccbe-4a66-4363-a69f-aaab2d8f6b4f,623,201244,2026-01-23,6.7,Rate Plan Correction,Approved,Revenue Assurance Team,2026-01-23 00:00:00
8f1b0371-686a-41ca-bb93-d3d53b53588d,976,205363,2026-03-10,2418.85,Goodwill Gesture,Approved,Finance Manager,2026-03-10 00:00:00
91683864-e047-4b5d-9b5a-d73303b36d1b,998,203845,2026-02-25,2035.78,Goodwill Gesture,Approved,Finance Manager,2026-02-25 00:00:00
eb8ea0bd-9bfe-4559-b792-01763644f63a,872,205004,2026-03-06,10.22,Billing Error,Approved,Revenue Assurance Team,2026-03-06 00:00:00
9d430c30-a23d-4ae6-b594-d248ea2f3a22,739,200044,2026-01-15,1147.95,Goodwill Gesture,Approved,Revenue Assurance Team,2026-01-15 00:00:00
8d589af1-0dc0-4687-9179-fef2f6a10c3f,847,205205,2026-03-07,1748.6,Service Outage Compensation,Pending,Finance Manager,2026-03-07 00:00:00
2c7a8741-3e28-491f-88df-d37710a328c5,1431,201848,2026-01-25,16.62,Goodwill Gesture,Approved,Finance Manager,2026-01-25 00:00:00
2fd25b76-5862-42fa-ab5c-e087b7d66d0e,1909,200860,2026-01-14,9.34,Goodwill Gesture,Approved,Customer Service Lead,2026-01-14 00:00:00
d3bf90ff-66eb-4735-a53d-65dcd8ce0ad3,1900,201686,2026-01-29,26.97,Goodwill Gesture,Approved,Customer Service Lead,2026-01-29 00:00:00
188dc865-38c8-466b-82fd-db65be13789c,636,201305,2026-01-23,2605.51,Contract Dispute Resolution,Approved,Customer Service Lead,2026-01-23 00:00:00
bb62f8bf-a37e-456c-aaeb-780f39e39272,870,203448,2026-02-16,2.95,Service Outage Compensation,Approved,Revenue Assurance Team,2026-02-16 00:00:00
d7858aae-515d-4c46-bc8d-65f55af8af9b,850,200051,2026-01-12,1515.33,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-01-12 00:00:00
0a4239b6-8280-442b-a463-4509b1e36063,1547,202027,2026-01-26,20.53,Contract Dispute Resolution,Approved,Customer Service Lead,2026-01-26 00:00:00
5c5ee6ee-4b67-418f-97ec-b17358fc05f5,775,202996,2026-02-08,3179.39,Overcharge Refund,Approved,Finance Manager,2026-02-08 00:00:00
8618903b-651e-4432-8c40-17f493946956,4177,204607,2026-03-06,26.36,Contract Dispute Resolution,Approved,Finance Manager,2026-03-06 00:00:00
ea8d8819-0c5d-41e8-9f93-b078705ecb3a,2078,204368,2026-02-28,3.01,Service Outage Compensation,Pending,Revenue Assurance Team,2026-02-28 00:00:00
0fc6abc6-98c9-42d5-b88c-7821d6b56a07,937,200269,2026-01-14,2041.38,Billing Error,Approved,Customer Service Lead,2026-01-14 00:00:00
d0883270-ffd4-4c22-9ec1-813c5aed8c86,553,203463,2026-02-11,3468.48,Overcharge Refund,Approved,Finance Manager,2026-02-11 00:00:00
072b8310-b7f8-4c33-a60e-643f6f75a4f4,511,204942,2026-02-26,13.44,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-02-26 00:00:00
180c5ee0-6b1f-40e3-a1e6-aef97a14b1c0,2546,201971,2026-01-30,18.18,Overcharge Refund,Approved,Customer Service Lead,2026-01-30 00:00:00
4f0e492c-17f9-4e95-80e8-c4acdde0312b,146,200685,2026-01-13,28.04,Overcharge Refund,Approved,Finance Manager,2026-01-13 00:00:00
962338fe-fd2f-4d51-b0cc-831a2cda26ef,1022,200018,2026-01-13,3.7,Service Outage Compensation,Approved,Revenue Assurance Team,2026-01-13 00:00:00
f8bf20de-88e6-4e49-a9a5-92fd0fd150af,435,201524,2026-01-29,9.92,Service Outage Compensation,Pending,Revenue Assurance Team,2026-01-29 00:00:00
478f787f-3334-4698-9b1b-20e8493bc997,3615,204500,2026-02-26,28.11,Rate Plan Correction,Approved,Customer Service Lead,2026-02-26 00:00:00
e90a4e44-ecc1-4f81-9169-6df445396b3d,630,200439,2026-01-14,611.1,Service Outage Compensation,Approved,Revenue Assurance Team,2026-01-14 00:00:00
f304b923-3e53-4d7f-b5b6-ce7104d8855d,136,200343,2026-01-16,3088.03,Service Outage Compensation,Approved,Finance Manager,2026-01-16 00:00:00
f940d217-8f66-42af-a58b-80c4f78f9ff7,15,202489,2026-02-03,1712.41,Rate Plan Correction,Approved,Revenue Assurance Team,2026-02-03 00:00:00
e967a60b-44d7-4a11-93b2-9ac459ad21db,2950,201831,2026-01-30,4.95,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-01-30 00:00:00
fc028e3d-ad28-4708-aea1-324f863b411e,2123,200270,2026-01-13,2.89,Overcharge Refund,Approved,Finance Manager,2026-01-13 00:00:00
adbd78d1-1bb7-4a68-8c42-7ba5b56ae284,623,200454,2026-01-15,1157.88,Service Outage Compensation,Pending,Customer Service Lead,2026-01-15 00:00:00
edd3b413-aef4-4c4e-97a0-7bf2aaa776d3,899,205376,2026-03-06,1473.84,Goodwill Gesture,Approved,Revenue Assurance Team,2026-03-06 00:00:00
84b2fd39-69ae-4ee1-b55b-bfd85bb812b9,1951,201671,2026-01-23,7.9,Rate Plan Correction,Pending,Revenue Assurance Team,2026-01-23 00:00:00
0420aaae-0f70-4465-be3f-1a2bd4276753,1499,203268,2026-02-16,4.07,Contract Dispute Resolution,Approved,Finance Manager,2026-02-16 00:00:00
3131a0fe-bbbf-4e20-8a82-cd35b721fd09,937,200807,2026-01-13,1462.92,Billing Error,Approved,Customer Service Lead,2026-01-13 00:00:00
c74b32ca-5944-4659-a975-22b9b62c83e9,4201,205245,2026-03-04,17.76,Overcharge Refund,Approved,Customer Service Lead,2026-03-04 00:00:00
11c1f179-2a9e-48b9-928b-6a82f25fa297,1628,205276,2026-03-04,7.08,Billing Error,Approved,Customer Service Lead,2026-03-04 00:00:00
f44d8699-17e2-4619-9aeb-0337947aecfc,775,204977,2026-03-02,4225.02,Overcharge Refund,Approved,Finance Manager,2026-03-02 00:00:00
c9169f32-d299-43c6-86c3-4058e0810cfe,3357,204317,2026-03-01,4.62,Goodwill Gesture,Approved,Finance Manager,2026-03-01 00:00:00
de526bfd-365a-49b7-8fe1-9047cdf6a37a,4718,200524,2026-01-16,7.62,Goodwill Gesture,Approved,Revenue Assurance Team,2026-01-16 00:00:00
dfd34e4f-df07-478e-b600-d5c7fd52b601,3326,201043,2026-01-20,6.72,Rate Plan Correction,Approved,Finance Manager,2026-01-20 00:00:00
5710e010-2a1c-4c7b-8d19-2cffaf5a7a05,2166,200795,2026-01-14,9.75,Overcharge Refund,Approved,Customer Service Lead,2026-01-14 00:00:00
0043f863-98f2-4244-9e3a-6789a7effa37,1222,204076,2026-02-21,22.67,Billing Error,Approved,Revenue Assurance Team,2026-02-21 00:00:00
62c36a87-0eab-4b21-bef9-af51dae05fda,3368,204706,2026-03-06,12.38,Overcharge Refund,Approved,Finance Manager,2026-03-06 00:00:00
5e0213d6-23ca-4ae0-a22a-74989d32f539,4718,203985,2026-02-16,22.26,Rate Plan Correction,Approved,Customer Service Lead,2026-02-16 00:00:00
7f18e611-a5a9-4719-887c-d7945d077258,809,203480,2026-02-13,2113.65,Goodwill Gesture,Pending,Customer Service Lead,2026-02-13 00:00:00
3378275a-9690-4b65-9058-9fed24b3c6e3,271,204493,2026-02-28,9.99,Contract Dispute Resolution,Approved,Finance Manager,2026-02-28 00:00:00
466b941e-3f96-4e26-8c31-36d9ef131c58,3156,204703,2026-02-25,8.47,Overcharge Refund,Approved,Customer Service Lead,2026-02-25 00:00:00
5aa8cbff-23ef-4ad8-8e6c-bec6bacac366,48,204682,2026-02-26,688.42,Rate Plan Correction,Approved,Revenue Assurance Team,2026-02-26 00:00:00
fd9b2309-87bd-42fe-8b7d-1c943dd22f8e,733,200922,2026-01-24,1433.22,Rate Plan Correction,Approved,Customer Service Lead,2026-01-24 00:00:00
df15afd7-f1a1-455d-9f23-7d21375e28bc,270,200959,2026-01-17,3797.4,Overcharge Refund,Approved,Revenue Assurance Team,2026-01-17 00:00:00
795eaac9-e610-402c-8a04-cc9c4f8826ba,1303,205286,2026-03-13,21.12,Rate Plan Correction,Approved,Customer Service Lead,2026-03-13 00:00:00
9d647344-63e0-4092-af21-e199c0075d60,4531,202634,2026-02-07,9.27,Billing Error,Approved,Customer Service Lead,2026-02-07 00:00:00
ba785e27-e62f-4e4e-a791-3d251fefe9ff,4828,200228,2026-01-14,9.71,Overcharge Refund,Approved,Revenue Assurance Team,2026-01-14 00:00:00
e32c652a-7c14-4fb6-aed8-f29154805932,2994,205244,2026-03-13,5.78,Goodwill Gesture,Approved,Finance Manager,2026-03-13 00:00:00
30600196-9b57-448a-a9cb-840def35b318,37,202787,2026-02-05,1426.78,Goodwill Gesture,Approved,Customer Service Lead,2026-02-05 00:00:00
43d46d2b-39cc-49eb-83d3-a22a49db4064,4413,204316,2026-02-20,12.38,Rate Plan Correction,Approved,Revenue Assurance Team,2026-02-20 00:00:00
494062ff-46ce-447b-afa2-bff0ab934715,2163,200292,2026-01-18,10.44,Contract Dispute Resolution,Approved,Finance Manager,2026-01-18 00:00:00
8c8f496f-6ef3-4f5b-9983-bfc0252c22a1,779,203761,2026-02-22,1147.53,Overcharge Refund,Approved,Finance Manager,2026-02-22 00:00:00
636baf4d-5511-4797-8d64-7758041bb2d3,4697,200929,2026-01-14,42.62,Billing Error,Approved,Customer Service Lead,2026-01-14 00:00:00
0c0d2e7e-6710-4160-a68f-06f69731be05,3532,200625,2026-01-19,38.58,Billing Error,Approved,Revenue Assurance Team,2026-01-19 00:00:00
add71468-e31e-4aa7-89c4-b4db000e4abf,944,204599,2026-02-24,1053.3,Overcharge Refund,Approved,Customer Service Lead,2026-02-24 00:00:00
33852330-2138-4145-849d-ece5c08f3c3c,460,204446,2026-02-28,3943.59,Overcharge Refund,Approved,Revenue Assurance Team,2026-02-28 00:00:00
628d2bd1-967d-4fd1-982b-b886a850f5f6,842,200991,2026-01-21,2302.02,Contract Dispute Resolution,Approved,Customer Service Lead,2026-01-21 00:00:00
b29dfd5a-9316-4dc8-b4d8-973cec7fbef6,1409,204879,2026-03-05,23.26,Overcharge Refund,Approved,Customer Service Lead,2026-03-05 00:00:00
4025cad2-22c3-489c-a0bf-215449de059a,4515,204159,2026-02-27,11.37,Overcharge Refund,Approved,Revenue Assurance Team,2026-02-27 00:00:00
39d7c2b4-7e37-427e-a1be-bb0be50684fe,2529,204925,2026-02-26,9.0,Service Outage Compensation,Approved,Customer Service Lead,2026-02-26 00:00:00
d2fd3364-c8e2-4090-bb62-a4b3e7448d03,2846,202956,2026-02-06,3.95,Overcharge Refund,Approved,Revenue Assurance Team,2026-02-06 00:00:00
859e3afd-8112-492d-bcb6-32c502d65715,2733,200147,2026-01-07,10.78,Overcharge Refund,Approved,Customer Service Lead,2026-01-07 00:00:00
802e51cb-6c89-4630-b3ec-a01acffeb9fd,2544,201438,2026-01-20,27.15,Rate Plan Correction,Approved,Finance Manager,2026-01-20 00:00:00
9a07dac8-5721-4541-b7b0-5a4548ec8e65,818,202557,2026-02-05,16.66,Service Outage Compensation,Approved,Revenue Assurance Team,2026-02-05 00:00:00
36f3c2e7-1b84-44b0-903b-0441061d9759,4355,202364,2026-02-01,2.85,Rate Plan Correction,Approved,Revenue Assurance Team,2026-02-01 00:00:00
eff08409-30ab-43b9-b9b3-63c2f7ee0c51,256,202864,2026-02-05,632.88,Goodwill Gesture,Approved,Customer Service Lead,2026-02-05 00:00:00
dd088087-b095-440c-abe1-815e54191c0e,962,202089,2026-02-01,7.53,Billing Error,Approved,Revenue Assurance Team,2026-02-01 00:00:00
427eddf8-2d78-4ff4-b61f-c6c6369415be,3218,201001,2026-01-25,12.62,Overcharge Refund,Approved,Revenue Assurance Team,2026-01-25 00:00:00
968a04bc-6185-4a7c-9e32-70dbec1655b1,3652,204930,2026-03-04,31.42,Overcharge Refund,Approved,Customer Service Lead,2026-03-04 00:00:00
8a21b657-d18c-41c7-9cee-af8b4022a15c,587,202645,2026-02-03,3000.81,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-02-03 00:00:00
bf4378ad-81e7-4ba2-a341-08a7af0e5799,427,205033,2026-03-09,8.64,Contract Dispute Resolution,Pending,Revenue Assurance Team,2026-03-09 00:00:00
92322d76-5870-436f-b799-21f318c185bd,3457,202132,2026-01-31,2.12,Service Outage Compensation,Approved,Finance Manager,2026-01-31 00:00:00
