subscription_id,iccid,device_type_key,customer_key,data_plan,activation_date,status,monthly_fee,contract_term_months,last_communication
9007,894413146995896709434,47,705,100MB,2025-03-29,Terminated,12.44,60,2025-11-25
9008,894481155429535064639,34,958,1GB,2024-11-24,Active,11.34,12,2024-12-28
9009,894460360777147288901,8,742,1GB,2022-02-27,Suspended,17.11,60,2024-08-17
9010,894469786996050358794,91,227,5GB,2023-04-17,Suspended,15.8,36,2025-03-22
9011,894410263861701294816,98,13,1GB,2025-10-17,Active,14.44,60,2025-10-21
9012,894450081600503137897,63,394,Unlimited,2024-09-30,Active,2.03,60,2025-02-21
9013,894430806206575956367,55,878,1MB,2020-07-09,Terminated,4.98,60,2021-06-17
9014,894418898463147729376,90,278,100MB,2023-12-01,Active,18.16,24,2024-07-04
9015,894445217763641842412,48,49,10MB,2024-06-02,Active,4.75,12,2025-01-04
9016,894454619615650677978,71,493,100MB,2023-09-02,Suspended,10.75,60,2024-08-23
9017,894421048502231902279,6,826,1GB,2025-01-17,Active,8.31,12,2025-07-14
9018,894446913858769875597,22,364,Unlimited,2022-11-25,Active,17.46,36,2023-02-19
9019,894475230525222315816,42,367,5GB,2021-07-31,Active,12.5,60,2022-08-16
9020,894414074975739550511,63,83,5GB,2023-08-25,Active,1.61,12,2023-10-10
9021,894439320273410134145,71,867,1GB,2024-09-10,Active,7.49,36,2025-12-12
9022,894444648867612197023,63,166,10MB,2021-01-28,Terminated,2.35,12,2021-11-17
9023,894448939837435700211,53,229,10MB,2023-01-03,Active,12.07,60,2024-10-17
9024,894450060404979263475,63,289,Unlimited,2024-07-06,Active,11.37,36,2025-02-28
9025,894477840334334806621,52,298,1GB,2024-12-13,Active,13.78,60,2025-11-21
9026,894499041190390158750,39,624,1MB,2024-06-08,Active,19.63,12,2025-07-21
9027,894463646930460097994,17,932,1MB,2024-08-09,Active,14.2,12,2024-10-08
9028,894495291100647947323,87,95,1MB,2022-10-26,Terminated,11.34,12,2022-10-28
9029,894487483438830904348,29,645,1MB,2022-05-28,Active,18.92,60,2023-01-12
9030,894466968898983646294,31,719,100MB,2020-01-15,Active,10.71,24,2020-11-23
9031,894428776397925405097,6,911,5GB,2020-06-14,Active,6.01,36,2020-10-13
9032,894465721573965460984,72,915,Unlimited,2021-09-22,Active,19.8,12,2022-10-25
9033,894432469829960107746,38,365,100MB,2024-02-08,Terminated,7.76,60,2025-12-29
9034,894456776894415613685,51,473,10MB,2024-09-30,Active,15.13,12,2025-03-04
9035,894410161482476873794,37,254,Unlimited,2025-04-24,Suspended,13.42,24,2025-11-29
9036,894426014250110289782,15,881,1MB,2023-02-11,Active,11.01,36,2024-01-06
9037,894426845707908106695,33,487,5GB,2024-06-28,Terminated,6.84,60,2024-09-05
9038,894443872268528180336,90,22,1MB,2021-04-21,Active,14.04,12,2023-04-28
9039,894439059156179559984,56,937,Unlimited,2025-09-17,Terminated,10.56,24,2025-11-01
9040,894479460359674321980,78,623,1GB,2024-09-12,Active,6.31,36,2025-09-04
9041,894456880794488874059,8,381,1MB,2022-02-07,Terminated,1.29,12,2025-05-26
9042,894466302329019732743,32,790,1MB,2021-09-01,Active,1.51,24,2024-06-21
9043,894436045997977391182,4,782,100MB,2025-02-12,Active,11.88,36,2025-09-29
9044,894436366447536587977,65,939,100MB,2023-08-17,Active,2.1,36,2024-01-12
9045,894445456680792466287,62,485,100MB,2023-08-20,Active,14.04,36,2024-11-21
9046,894442201415476944821,46,955,1GB,2020-11-20,Active,6.42,24,2022-03-13
9047,894471358120571891414,56,748,5GB,2021-08-12,Active,2.51,36,2025-12-15
9048,894459800240262182014,18,575,10MB,2020-08-16,Active,8.08,12,2021-05-12
9049,894492521580515559727,80,898,1MB,2024-10-04,Active,1.44,24,2025-01-27
9050,894466601859197082798,47,50,100MB,2021-05-01,Active,7.29,24,2022-09-18
9051,894457947973276007154,98,807,5GB,2020-12-11,Active,18.41,36,2023-10-12
9052,894478024299160619047,13,367,1GB,2025-01-12,Active,6.71,36,2025-11-14
9053,894461908341705563476,86,658,Unlimited,2021-10-20,Active,19.56,60,2024-08-25
9054,894437861569838239821,74,666,100MB,2020-01-16,Active,16.82,36,2023-11-05
9055,894449274383869344818,68,337,1GB,2025-04-07,Active,8.28,36,2025-10-10
9056,894487932816272347168,55,90,1MB,2024-01-20,Terminated,16.15,36,2024-01-31
9057,894437483344352850938,25,547,Unlimited,2025-08-14,Active,13.4,24,2025-11-06
9058,894420975667347098105,100,316,1MB,2022-02-25,Active,6.22,12,2025-10-19
9059,894425014948055771552,100,165,1GB,2025-05-21,Terminated,13.32,60,2025-08-14
9060,894471582889250868763,6,534,Unlimited,2022-08-31,Active,17.93,12,2025-02-22
9061,894412283253843718752,55,22,10MB,2022-11-16,Active,17.44,36,2023-01-30
9062,894461091135300511628,86,393,Unlimited,2020-03-14,Active,1.37,12,2025-08-22
9063,894455077904067509668,6,234,Unlimited,2024-07-12,Active,5.47,12,2025-05-27
9064,894412758051558933749,93,452,Unlimited,2024-05-05,Active,10.0,60,2025-12-21
9065,894475997698444455181,72,885,100MB,2023-03-06,Active,15.69,36,2024-12-19
9066,894433220304359237360,74,156,1MB,2021-03-29,Active,10.63,60,2023-12-15
9067,894489620383809731551,42,209,1MB,2021-03-21,Active,12.63,60,2023-11-06
9068,894429157365492311815,47,934,100MB,2023-03-21,Active,13.38,24,2025-12-06
9069,894421947126878398529,50,504,1MB,2021-01-08,Terminated,12.6,60,2023-12-26
9070,894430929180260883639,18,126,Unlimited,2024-05-01,Active,10.61,12,2025-04-11
9071,894423490777747851226,3,454,1MB,2023-05-13,Active,6.28,12,2025-08-05
9072,894447365810958557219,20,227,Unlimited,2020-07-12,Active,12.22,60,2021-05-29
9073,894418492944577703404,49,571,Unlimited,2025-03-02,Active,19.51,12,2025-04-19
9074,894495135613736226780,66,10,Unlimited,2025-04-14,Suspended,5.17,36,2025-07-14
9075,894486092016013885865,50,195,10MB,2021-07-29,Terminated,19.26,36,2023-07-21
9076,894415835514082431818,10,474,1MB,2022-09-19,Active,13.01,24,2025-12-04
9077,894491259901788651556,46,577,5GB,2021-12-16,Active,2.16,12,2025-11-15
9078,894432056291361893693,59,327,100MB,2023-03-05,Active,17.53,24,2023-06-14
9079,894418092055789394144,74,298,Unlimited,2025-02-06,Active,7.54,24,2025-08-03
9080,894453265594061529247,89,133,1MB,2025-06-25,Active,11.98,36,2025-10-10
9081,894495959805043544621,58,949,1MB,2022-06-19,Active,5.58,24,2025-08-22
9082,894481363476248695070,83,337,100MB,2023-12-18,Active,4.58,24,2024-06-23
9083,894418497915868015231,94,152,5GB,2022-10-16,Active,3.03,24,2023-12-20
9084,894427184771213317220,65,185,Unlimited,2023-09-01,Active,2.37,60,2025-03-26
9085,894412208851912708096,41,535,Unlimited,2021-06-11,Active,12.77,60,2021-10-21
9086,894492368769617095728,52,587,1GB,2025-06-11,Terminated,15.16,36,2025-09-03
9087,894466282649528478736,46,136,1MB,2025-09-11,Active,13.32,60,2025-10-14
9088,894440573831312778963,36,624,5GB,2025-12-08,Active,14.94,36,2025-12-22
9089,894489420246918265817,36,152,100MB,2021-07-12,Active,19.97,24,2022-05-14
9090,894447707484340402033,92,466,100MB,2020-06-14,Terminated,5.57,12,2021-01-13
9091,894426696328431665825,90,180,Unlimited,2023-03-01,Active,19.27,60,2025-07-18
9092,894465656131443690500,32,553,Unlimited,2023-06-17,Terminated,2.67,36,2024-11-13
9093,894449334726264931810,59,117,1MB,2021-04-09,Active,6.12,60,2021-12-11
9094,894418416833579358704,91,424,10MB,2020-05-18,Active,3.5,24,2023-07-16
9095,894450378246874205941,99,100,1MB,2020-10-10,Active,19.95,24,2024-04-25
9096,894463116460961735579,5,932,5GB,2025-04-15,Active,4.55,36,2025-06-20
9097,894444468291334614603,77,296,1MB,2021-05-22,Suspended,19.17,60,2025-09-29
9098,894433824997589721695,24,11,1MB,2020-11-22,Active,5.48,12,2023-11-24
9099,894472947431503833194,93,951,100MB,2020-02-12,Active,17.19,36,2023-01-01
9100,894443950862885231407,4,545,100MB,2022-02-24,Active,19.19,24,2022-05-12
9101,894476983109054983125,82,263,100MB,2021-01-23,Active,19.87,24,2021-07-10
9102,894424592307686200959,32,353,Unlimited,2022-06-16,Active,3.88,12,2025-11-26
9103,894418643432551104646,60,68,1MB,2023-04-08,Active,19.7,36,2023-08-19
9104,894494294398277123187,60,206,5GB,2023-02-02,Active,16.91,36,2024-06-16
9105,894477720471975116957,56,505,1GB,2022-11-05,Active,1.86,36,2023-10-02
9106,894442059368493815974,22,877,100MB,2020-11-27,Active,1.75,12,2023-04-27
9107,894427932502943429898,7,168,Unlimited,2020-03-14,Active,18.96,12,2020-10-03
9108,894465057762690801486,39,354,10MB,2021-04-25,Active,18.05,24,2025-04-09
9109,894470488648320236100,54,451,Unlimited,2024-08-11,Active,1.22,36,2024-12-04
9110,894459576733136400678,47,382,1GB,2022-05-15,Suspended,4.68,36,2023-07-04
9111,894480947355903910753,71,368,10MB,2025-10-28,Active,13.26,12,2025-11-28
9112,894448819346984998895,55,791,1GB,2020-02-28,Active,5.54,60,2024-08-11
9113,894474552411003258837,73,91,Unlimited,2021-02-12,Active,5.72,60,2024-06-06
9114,894474358951171417825,72,971,100MB,2021-11-09,Active,5.99,24,2022-07-18
9115,894424554507957764460,90,987,1MB,2023-04-29,Terminated,8.03,36,2024-06-17
9116,894495644094938122086,94,906,100MB,2025-12-27,Suspended,15.63,24,2025-12-30
9117,894480113442696293792,39,839,1GB,2021-10-23,Active,15.22,60,2023-08-22
9118,894414223214907122008,71,76,10MB,2025-03-21,Suspended,3.76,12,2025-04-26
9119,894431551347645409719,61,844,5GB,2020-03-18,Active,19.47,36,2024-12-29
9120,894415909309883676815,64,150,Unlimited,2025-07-17,Active,16.83,12,2025-08-17
9121,894435690386988615301,17,500,10MB,2022-09-02,Active,3.53,36,2024-06-10
9122,894462885943298225926,77,488,100MB,2021-10-30,Active,3.72,36,2023-05-12
9123,894418970881022127971,91,762,Unlimited,2020-11-15,Active,3.64,36,2022-08-22
9124,894488346353927418314,47,49,Unlimited,2025-02-25,Terminated,9.64,36,2025-12-05
9125,894453279024375149188,58,276,10MB,2025-10-08,Active,10.18,60,2025-11-28
9126,894488724764363012624,39,730,5GB,2020-04-17,Active,13.11,12,2021-12-05
9127,894459702719483283584,63,971,5GB,2021-08-26,Terminated,10.7,60,2021-10-30
9128,894411613001012247591,24,952,Unlimited,2022-12-22,Active,14.22,36,2025-12-21
9129,894423515522218162246,3,471,100MB,2023-11-16,Active,8.59,36,2025-03-05
9130,894479227951148813444,42,848,1GB,2020-12-01,Active,11.59,36,2020-12-05
9131,894434028822500061156,38,856,1MB,2021-07-08,Active,9.51,12,2022-05-12
9132,894420825813589470605,70,237,5GB,2021-08-16,Active,10.95,24,2025-05-17
9133,894461053154212790645,10,252,100MB,2025-11-09,Active,3.33,24,2025-11-10
9134,894465821058752545941,13,821,1GB,2025-09-13,Terminated,11.1,12,2025-12-18
9135,894412340548379957148,58,5,1MB,2025-09-12,Active,4.66,36,2025-12-24
9136,894463820068717175971,16,185,1GB,2020-10-17,Terminated,9.23,60,2025-10-26
9137,894434897519971774046,10,524,1GB,2025-10-30,Active,13.79,60,2025-11-21
9138,894460952677012411698,31,991,10MB,2025-08-01,Active,14.71,12,2025-08-10
9139,894495477212117856520,87,856,10MB,2024-01-05,Active,9.86,60,2024-02-03
9140,894443911339933701980,16,901,100MB,2022-01-30,Active,2.64,24,2025-06-23
9141,894475203524765283065,75,147,1MB,2025-11-01,Active,14.0,36,2025-11-09
9142,894445324304142487259,18,596,Unlimited,2024-06-18,Suspended,15.71,60,2024-09-27
9143,894450648620908590081,78,469,1GB,2022-03-03,Active,12.24,24,2023-03-17
9144,894498595634817945621,81,578,5GB,2020-10-27,Active,10.6,60,2021-03-15
9145,894476388931239967906,41,491,1MB,2024-11-23,Suspended,8.37,12,2025-10-06
9146,894480257776691329352,2,891,1GB,2022-04-29,Active,18.95,60,2025-02-05
9147,894463509298036444805,60,97,100MB,2025-02-21,Active,17.02,36,2025-12-15
9148,894428621171513191224,58,454,Unlimited,2024-11-28,Active,12.82,12,2025-11-11
9149,894481254688412934175,93,840,1GB,2021-12-20,Suspended,17.72,36,2025-10-03
9150,894425215558496701433,93,189,1GB,2025-03-29,Active,1.55,60,2025-07-22
9151,894485327972452465220,74,849,100MB,2025-01-31,Suspended,15.84,36,2025-09-12
9152,894420295575487588376,93,382,1GB,2024-02-09,Active,8.17,60,2024-03-21
9153,894469893930874053936,19,130,5GB,2021-04-03,Suspended,1.51,36,2025-07-21
9154,894478813760255064392,95,781,Unlimited,2025-05-25,Active,17.96,36,2025-09-30
9155,894411258541038104349,25,989,1GB,2022-06-03,Active,10.76,24,2024-02-24
9156,894462773270760675423,18,340,10MB,2022-10-09,Active,18.14,12,2024-03-12
9157,894453742277241868510,7,150,5GB,2025-05-16,Active,13.73,24,2025-09-01
9158,894468769053078161909,96,641,1GB,2021-09-24,Suspended,8.08,36,2025-08-09
9159,894483410633952295237,26,753,1MB,2021-01-19,Active,5.2,36,2022-10-01
9160,894476335184263342290,28,376,Unlimited,2023-05-20,Active,16.53,36,2023-12-24
9161,894418093658343465702,23,560,1MB,2023-02-07,Active,1.43,12,2024-12-19
9162,894465703811039460609,22,703,5GB,2022-10-11,Active,6.51,12,2024-06-11
9163,894492023631736676600,83,39,Unlimited,2020-03-17,Active,7.01,12,2022-11-01
9164,894458432998080355413,41,332,1GB,2024-07-01,Active,18.18,60,2025-08-01
9165,894411426746400509154,78,354,Unlimited,2022-03-26,Active,7.5,12,2023-11-05
9166,894428854433437713051,64,973,1GB,2021-05-01,Terminated,8.49,12,2023-03-31
9167,894481118872213900820,77,255,5GB,2025-08-19,Active,2.31,24,2025-09-03
9168,894498386865168509362,30,735,5GB,2025-05-26,Active,6.12,60,2025-08-26
9169,894476704924887829412,77,677,10MB,2025-05-05,Active,10.6,60,2025-10-14
9170,894463935981519934599,21,625,Unlimited,2025-04-26,Active,16.83,36,2025-09-24
9171,894441400667724410911,56,869,100MB,2023-08-28,Active,7.97,36,2024-02-27
9172,894417860115379124644,28,664,1MB,2024-12-11,Active,9.27,12,2025-12-19
9173,894468449257309940231,100,21,10MB,2023-03-18,Active,7.93,12,2025-10-31
9174,894418882377245379300,78,115,1MB,2020-06-01,Active,10.98,36,2020-12-27
9175,894421875527555415710,3,140,10MB,2020-07-23,Active,9.67,60,2023-05-14
9176,894435326455821803561,52,327,5GB,2020-02-15,Active,16.86,24,2024-02-29
9177,894449403021528668828,84,335,1MB,2022-08-21,Suspended,9.14,24,2023-10-10
9178,894476615646681040694,7,728,10MB,2022-04-20,Terminated,19.0,60,2024-03-04
9179,894419838894739275012,69,522,100MB,2025-06-30,Active,4.57,24,2025-08-25
9180,894422354353437074301,13,394,Unlimited,2024-03-05,Suspended,17.06,12,2025-03-02
9181,894449001647974128471,42,303,100MB,2023-03-12,Active,15.31,24,2023-09-16
9182,894483310422536981669,41,930,1MB,2024-05-26,Suspended,15.87,12,2025-12-04
9183,894422513913906621097,47,815,1MB,2023-05-25,Active,19.32,12,2024-10-14
9184,894469426274797647258,37,510,100MB,2023-03-23,Active,3.37,60,2025-12-24
9185,894423054327888608538,90,760,1MB,2023-08-30,Active,18.36,12,2024-08-29
9186,894448991741616173557,46,957,100MB,2025-08-26,Active,2.65,36,2025-10-10
9187,894444325056025704701,7,20,1GB,2024-05-18,Active,11.21,24,2025-04-30
9188,894489680354711926402,40,846,Unlimited,2023-08-13,Active,9.81,24,2024-07-05
9189,894422589320664912922,97,310,1MB,2020-08-06,Active,5.14,36,2024-06-15
9190,894419595520758904365,100,68,1MB,2024-07-03,Active,12.81,24,2025-05-31
9191,894489841211705541422,82,253,1GB,2021-05-05,Active,13.76,24,2025-10-21
9192,894487473890734495237,77,30,5GB,2022-05-24,Active,17.14,24,2023-03-05
9193,894444242415164538505,28,805,5GB,2024-11-10,Suspended,14.95,36,2025-11-14
9194,894497196367491454826,24,920,10MB,2022-01-11,Active,17.87,24,2023-12-02
9195,894481203783510555804,83,438,1MB,2022-08-20,Active,6.78,60,2025-12-12
9196,894465870792563980924,64,789,1GB,2024-04-23,Active,15.64,12,2025-02-08
9197,894480174075666939137,45,486,5GB,2025-01-30,Active,17.79,36,2025-08-20
9198,894436199904803660538,36,152,10MB,2022-11-25,Active,13.98,60,2025-06-12
9199,894493121737358974947,52,573,Unlimited,2020-11-25,Active,12.28,12,2025-11-01
9200,894429374438003303386,100,679,Unlimited,2025-03-19,Active,8.49,24,2025-08-28
9201,894440844351777240754,29,732,10MB,2025-08-03,Active,12.69,36,2025-12-22
9202,894410170427835504594,92,333,Unlimited,2020-04-03,Active,14.48,60,2021-07-25
9203,894425027396100750862,97,112,100MB,2024-11-23,Active,13.58,36,2025-12-28
9204,894499276175210469509,88,630,1GB,2022-07-20,Active,12.68,60,2024-10-16
9205,894446532910856059262,76,588,100MB,2021-12-25,Active,2.31,24,2024-03-14
9206,894472352321182824659,86,972,5GB,2021-12-21,Active,16.63,60,2024-11-27
9207,894497829441172259978,71,832,5GB,2021-04-02,Active,2.65,12,2025-09-11
9208,894481782706553104510,96,303,1MB,2023-04-14,Active,13.33,12,2025-03-31
9209,894479287173424292595,60,939,1GB,2025-06-28,Active,16.9,60,2025-10-25
9210,894452967259800403307,73,353,10MB,2024-11-15,Suspended,17.1,24,2025-08-01
9211,894464506511812162431,32,322,5GB,2020-06-10,Active,13.02,12,2022-11-11
9212,894445144043921916469,80,446,100MB,2022-11-10,Active,3.62,60,2023-12-15
9213,894483073473036025414,52,427,1GB,2021-06-28,Active,9.14,24,2025-12-31
9214,894458369186575134646,95,679,Unlimited,2024-08-20,Terminated,2.51,12,2025-04-23
9215,894459336353175944503,2,416,1GB,2023-07-23,Active,8.87,24,2025-01-29
9216,894451772615694429763,91,667,5GB,2022-07-25,Active,9.46,24,2024-04-18
9217,894465399310404815519,72,762,Unlimited,2023-07-20,Active,12.58,60,2023-11-04
9218,894457680670228351016,23,409,100MB,2020-07-13,Active,13.37,60,2022-11-16
9219,894411641848792332897,39,492,100MB,2021-04-06,Active,12.11,36,2024-02-20
9220,894470750432887348774,37,333,10MB,2020-06-23,Active,5.25,12,2025-02-18
9221,894418702645899405266,100,222,1GB,2024-08-20,Active,13.62,24,2025-11-29
9222,894475292875592323531,16,354,Unlimited,2020-08-25,Suspended,9.64,36,2025-06-02
9223,894436658756697598038,46,325,5GB,2023-08-22,Active,7.43,24,2025-10-13
9224,894416870402475768792,82,422,1MB,2020-08-16,Active,14.99,60,2021-01-05
9225,894466774104190368610,39,659,100MB,2024-04-23,Active,12.73,36,2024-06-03
9226,894460639222971228967,77,324,100MB,2022-02-21,Active,6.8,24,2022-03-22
9227,894465749522439668887,24,941,5GB,2025-11-16,Active,14.16,60,2025-12-07
9228,894482928361714151478,71,960,1GB,2023-11-01,Terminated,14.04,60,2025-08-22
9229,894493470658480545254,39,65,Unlimited,2020-08-14,Terminated,3.42,12,2022-11-29
9230,894461810590868989895,15,93,10MB,2021-12-09,Active,5.74,24,2024-08-27
9231,894446007017814621898,72,572,5GB,2025-02-13,Active,8.09,24,2025-02-22
9232,894489477309898405519,9,704,Unlimited,2024-04-24,Active,15.36,36,2024-07-21
9233,894449122298721808290,60,507,Unlimited,2020-12-12,Active,17.15,60,2023-01-12
9234,894478803499806779822,25,246,5GB,2021-07-17,Terminated,2.82,12,2025-07-14
9235,894435508389238400197,28,641,1MB,2021-07-13,Suspended,5.43,36,2025-01-04
9236,894445743342898842339,55,238,1MB,2021-10-15,Active,17.57,12,2025-02-13
9237,894466344800628592874,56,362,100MB,2025-02-09,Active,18.65,60,2025-11-06
9238,894437987288993732567,85,993,100MB,2024-09-02,Active,2.49,36,2025-04-09
9239,894463514543210642391,2,309,1MB,2023-06-14,Active,15.16,60,2025-09-04
9240,894414758709737280622,96,980,5GB,2021-03-05,Active,11.98,12,2024-01-03
9241,894481735677500058620,65,385,5GB,2024-04-24,Active,15.35,36,2025-08-08
9242,894446348540868114107,53,742,5GB,2024-01-20,Active,12.11,36,2025-04-21
9243,894418851423285064184,50,718,100MB,2023-07-02,Suspended,16.15,60,2025-12-17
9244,894447624499059553615,43,735,10MB,2021-05-08,Active,16.41,12,2022-08-26
9245,894477577229297624932,10,814,10MB,2020-10-26,Active,18.15,36,2024-07-08
9246,894410277938455482568,93,908,5GB,2025-11-25,Active,9.73,12,2025-12-26
9247,894438438909187094840,22,91,Unlimited,2021-07-20,Active,9.18,12,2021-11-07
9248,894474659402366601946,7,548,1MB,2024-03-30,Active,16.52,24,2025-09-06
9249,894432341676482074592,65,549,10MB,2024-06-23,Active,18.36,24,2025-12-23
9250,894453959602713262170,62,671,10MB,2023-06-11,Active,4.79,36,2024-08-26
9251,894495332750535592281,94,444,5GB,2021-04-14,Active,14.77,60,2021-10-01
9252,894437684716970301484,79,406,5GB,2021-03-04,Active,12.45,60,2024-11-04
9253,894498393534505718386,13,232,1GB,2022-01-25,Active,3.51,36,2024-08-13
9254,894434241736862024005,81,929,5GB,2022-04-03,Active,3.76,36,2025-10-25
9255,894476190820434604943,1,384,10MB,2020-01-09,Active,6.67,60,2024-06-03
9256,894457866524816084880,94,142,5GB,2024-10-30,Active,10.18,24,2024-11-23
9257,894493323954357976941,30,769,100MB,2022-10-13,Active,18.69,36,2024-04-09
9258,894418730312141397775,89,552,100MB,2025-10-17,Active,7.5,36,2025-10-27
9259,894429186045829648269,87,150,5GB,2023-05-20,Active,13.01,12,2024-04-09
9260,894446704731858498538,39,152,1MB,2023-04-07,Suspended,18.0,12,2025-12-07
9261,894443544608575286667,80,661,Unlimited,2020-02-16,Active,14.68,36,2021-08-11
