cell_id,site_id,cell_name,cell_type,technology,frequency_band,frequency_mhz,bandwidth_mhz,sector,azimuth_degrees,electrical_tilt,mechanical_tilt,antenna_height_m,tx_power_dbm,max_throughput_mbps,max_connected_users,pci,tac,vendor,status
1043,311,NR-BRI-SMA-0311-C,NR,5G NR,n1,2100,20,3,240,2,4,9,42,366,502,218,94866,Huawei,Active
1044,312,NR-BRI-MAC-0312-A,NR,5G NR,n1,2100,20,1,0,5,0,28,43,505,713,230,36513,Ericsson,Active
1045,312,NR-BRI-MAC-0312-B,NR,5G NR,n28,700,20,2,120,7,4,28,45,485,799,57,87705,Ericsson,Active
1046,312,NR-BRI-MAC-0312-C,NR,5G NR,n77,3700,80,3,240,4,0,28,41,952,318,188,62595,Ericsson,Active
1047,313,NR-BRI-MAC-0313-A,NR,5G NR,n77,3700,80,1,0,7,5,42,43,1382,778,408,47002,Ericsson,Active
1048,313,NR-BRI-MAC-0313-B,NR,5G NR,n1,2100,20,2,120,2,0,42,43,389,760,182,23872,Ericsson,Active
1049,313,NR-BRI-MAC-0313-C,NR,5G NR,n258,26000,400,3,240,8,5,42,44,2956,336,213,93750,Ericsson,Active
1050,314,NR-NEW-DAS-0314-A,NR,5G NR,n258,26000,400,1,0,6,0,5,44,2387,385,66,24811,Ericsson,Active
1051,314,LTE-NEW-DAS-0314-A,LTE,4G LTE,B7,2600,20,1,0,4,4,5,43,386,277,483,46982,Ericsson,Active
1052,314,NR-NEW-DAS-0314-B,NR,5G NR,n258,26000,400,2,120,4,4,5,44,2923,322,341,98879,Ericsson,Active
1053,314,LTE-NEW-DAS-0314-B,LTE,4G LTE,B1,2100,15,2,120,3,4,5,41,240,357,190,60676,Ericsson,Active
1054,314,NR-NEW-DAS-0314-C,NR,5G NR,n1,2100,20,3,240,8,0,5,41,596,880,179,28952,Ericsson,Active
1055,314,LTE-NEW-DAS-0314-C,LTE,4G LTE,B20,800,10,3,240,3,0,5,45,60,613,194,43314,Ericsson,Active
1056,315,NR-NEW-MAC-0315-A,NR,5G NR,n258,26000,400,1,0,2,1,36,43,3311,495,414,74343,Huawei,Degraded
1057,315,LTE-NEW-MAC-0315-A,LTE,4G LTE,B20,800,10,1,0,6,3,36,44,123,345,294,34792,Huawei,Degraded
1058,315,NR-NEW-MAC-0315-B,NR,5G NR,n77,3700,80,2,120,7,0,36,41,1178,422,321,20001,Huawei,Degraded
1059,315,LTE-NEW-MAC-0315-B,LTE,4G LTE,B3,1800,20,2,120,6,1,36,40,242,444,164,94068,Huawei,Degraded
1060,315,NR-NEW-MAC-0315-C,NR,5G NR,n258,26000,400,3,240,6,5,36,45,3086,267,400,72579,Huawei,Degraded
1061,315,LTE-NEW-MAC-0315-C,LTE,4G LTE,B1,2100,15,3,240,4,2,36,41,159,320,216,32500,Huawei,Degraded
1062,316,NR-NEW-MAC-0316-A,NR,5G NR,n78,3500,100,1,0,7,2,33,46,939,606,281,74351,Huawei,Active
1063,316,NR-NEW-MAC-0316-B,NR,5G NR,n28,700,20,2,120,2,0,33,41,545,916,285,30662,Huawei,Active
1064,316,NR-NEW-MAC-0316-C,NR,5G NR,n258,26000,400,3,240,4,5,33,42,3210,300,62,69252,Huawei,Active
1065,317,NR-NEW-SMA-0317-A,NR,5G NR,n77,3700,80,1,0,3,1,13,41,1384,798,296,38970,Ericsson,Active
1066,317,LTE-NEW-SMA-0317-A,LTE,4G LTE,B20,800,10,1,0,5,4,13,43,106,630,171,11058,Ericsson,Active
1067,317,NR-NEW-SMA-0317-B,NR,5G NR,n77,3700,80,2,120,4,5,13,45,1381,633,415,67590,Ericsson,Active
1068,317,LTE-NEW-SMA-0317-B,LTE,4G LTE,B1,2100,15,2,120,4,3,13,45,114,361,338,74873,Ericsson,Active
1069,317,NR-NEW-SMA-0317-C,NR,5G NR,n258,26000,400,3,240,2,3,13,42,3599,488,104,19720,Ericsson,Active
1070,317,LTE-NEW-SMA-0317-C,LTE,4G LTE,B3,1800,20,3,240,4,5,13,42,177,308,105,55841,Ericsson,Active
1071,318,NR-NEW-MAC-0318-A,NR,5G NR,n77,3700,80,1,0,7,0,44,40,1314,773,353,53309,Samsung,Active
1072,318,NR-NEW-MAC-0318-B,NR,5G NR,n258,26000,400,2,120,8,4,44,41,2720,216,460,70218,Samsung,Active
1073,318,NR-NEW-MAC-0318-C,NR,5G NR,n77,3700,80,3,240,4,4,44,40,851,616,375,34654,Samsung,Active
1074,319,NR-NEW-MAC-0319-A,NR,5G NR,n258,26000,400,1,0,5,5,33,42,3211,391,213,34438,Ericsson,Active
1075,319,LTE-NEW-MAC-0319-A,LTE,4G LTE,B1,2100,15,1,0,6,0,33,43,150,302,274,59488,Ericsson,Active
1076,319,NR-NEW-MAC-0319-B,NR,5G NR,n258,26000,400,2,120,8,4,33,44,3999,202,161,52534,Ericsson,Active
1077,319,LTE-NEW-MAC-0319-B,LTE,4G LTE,B20,800,10,2,120,8,2,33,41,101,593,396,85918,Ericsson,Active
1078,319,NR-NEW-MAC-0319-C,NR,5G NR,n28,700,20,3,240,2,5,33,40,436,508,8,49300,Ericsson,Active
1079,319,LTE-NEW-MAC-0319-C,LTE,4G LTE,B3,1800,20,3,240,4,4,33,41,224,442,178,46491,Ericsson,Active
1080,320,NR-NEW-MAC-0320-A,NR,5G NR,n1,2100,20,1,0,2,0,35,46,376,517,268,19306,Ericsson,Active
1081,320,NR-NEW-MAC-0320-B,NR,5G NR,n1,2100,20,2,120,6,4,35,45,579,825,58,38066,Ericsson,Active
1082,320,NR-NEW-MAC-0320-C,NR,5G NR,n77,3700,80,3,240,3,2,35,43,1442,600,497,52068,Ericsson,Active
1083,321,NR-NEW-SMA-0321-A,NR,5G NR,n77,3700,80,1,0,8,4,10,45,1341,457,39,23204,Nokia,Active
1084,321,LTE-NEW-SMA-0321-A,LTE,4G LTE,B20,800,10,1,0,5,0,10,46,91,666,96,49264,Nokia,Active
1085,322,NR-NEW-MAC-0322-A,NR,5G NR,n258,26000,400,1,0,2,5,44,40,2756,402,445,64006,Samsung,Active
1086,322,LTE-NEW-MAC-0322-A,LTE,4G LTE,B1,2100,15,1,0,3,2,44,46,141,396,481,53820,Samsung,Active
1087,322,NR-NEW-MAC-0322-B,NR,5G NR,n28,700,20,2,120,3,0,44,41,445,826,492,26179,Samsung,Active
1088,322,LTE-NEW-MAC-0322-B,LTE,4G LTE,B3,1800,20,2,120,8,3,44,44,187,328,363,32232,Samsung,Active
1089,322,NR-NEW-MAC-0322-C,NR,5G NR,n77,3700,80,3,240,6,2,44,40,1479,427,250,20926,Samsung,Active
1090,322,LTE-NEW-MAC-0322-C,LTE,4G LTE,B7,2600,20,3,240,3,2,44,43,263,225,196,18134,Samsung,Active
1091,323,NR-PLY-MAC-0323-A,NR,5G NR,n1,2100,20,1,0,5,5,28,40,474,665,369,96768,Nokia,Active
1092,323,LTE-PLY-MAC-0323-A,LTE,4G LTE,B20,800,10,1,0,8,1,28,44,103,325,269,20091,Nokia,Active
1093,323,NR-PLY-MAC-0323-B,NR,5G NR,n78,3500,100,2,60,8,2,28,40,1252,595,200,34888,Nokia,Active
1094,323,LTE-PLY-MAC-0323-B,LTE,4G LTE,B1,2100,15,2,60,4,5,28,46,134,238,377,21194,Nokia,Active
1095,323,NR-PLY-MAC-0323-C,NR,5G NR,n77,3700,80,3,120,3,1,28,42,800,767,324,23984,Nokia,Active
1096,323,LTE-PLY-MAC-0323-C,LTE,4G LTE,B7,2600,20,3,120,2,3,28,44,286,252,21,89609,Nokia,Active
1097,323,NR-PLY-MAC-0323-D,NR,5G NR,n28,700,20,4,180,7,0,28,44,523,659,374,54010,Nokia,Active
1098,323,LTE-PLY-MAC-0323-D,LTE,4G LTE,B1,2100,15,4,180,3,5,28,41,131,298,222,61388,Nokia,Active
1099,323,NR-PLY-MAC-0323-E,NR,5G NR,n28,700,20,5,240,6,2,28,44,306,543,409,18826,Nokia,Active
1100,323,LTE-PLY-MAC-0323-E,LTE,4G LTE,B1,2100,15,5,240,6,0,28,43,210,363,331,90297,Nokia,Active
1101,323,NR-PLY-MAC-0323-F,NR,5G NR,n78,3500,100,6,300,7,3,28,44,1482,491,87,84163,Nokia,Active
1102,323,LTE-PLY-MAC-0323-F,LTE,4G LTE,B20,800,10,6,300,3,5,28,46,140,468,155,87679,Nokia,Active
1103,324,NR-PLY-MAC-0324-A,NR,5G NR,n77,3700,80,1,0,8,4,43,46,974,343,59,94295,Ericsson,Active
1104,324,LTE-PLY-MAC-0324-A,LTE,4G LTE,B20,800,10,1,0,3,4,43,44,133,444,466,89639,Ericsson,Active
1105,324,NR-PLY-MAC-0324-B,NR,5G NR,n28,700,20,2,120,4,0,43,42,557,515,3,21021,Ericsson,Active
1106,324,LTE-PLY-MAC-0324-B,LTE,4G LTE,B3,1800,20,2,120,7,5,43,43,231,385,461,85660,Ericsson,Active
1107,324,NR-PLY-MAC-0324-C,NR,5G NR,n1,2100,20,3,240,2,2,43,46,397,994,86,64026,Ericsson,Active
1108,324,LTE-PLY-MAC-0324-C,LTE,4G LTE,B1,2100,15,3,240,2,1,43,46,139,202,363,14001,Ericsson,Active
1109,325,NR-PLY-MAC-0325-A,NR,5G NR,n78,3500,100,1,0,2,1,37,40,1261,454,317,76334,Nokia,Active
1110,325,NR-PLY-MAC-0325-B,NR,5G NR,n28,700,20,2,120,6,4,37,44,457,846,491,78232,Nokia,Active
1111,325,NR-PLY-MAC-0325-C,NR,5G NR,n258,26000,400,3,240,6,2,37,44,2825,386,37,81101,Nokia,Active
1112,326,NR-PLY-ROO-0326-A,NR,5G NR,n77,3700,80,1,0,8,4,24,40,1274,395,126,96779,Ericsson,Active
1113,326,NR-PLY-ROO-0326-B,NR,5G NR,n258,26000,400,2,120,6,0,24,43,2936,367,159,45797,Ericsson,Active
1114,326,NR-PLY-ROO-0326-C,NR,5G NR,n1,2100,20,3,240,3,1,24,45,363,720,58,83367,Ericsson,Active
1115,327,NR-PLY-RUR-0327-A,NR,5G NR,n78,3500,100,1,0,3,0,31,44,897,350,161,28008,Huawei,Active
1116,327,LTE-PLY-RUR-0327-A,LTE,4G LTE,B3,1800,20,1,0,5,4,31,46,126,383,87,40909,Huawei,Active
1117,327,NR-PLY-RUR-0327-B,NR,5G NR,n28,700,20,2,120,4,5,31,40,393,956,372,26434,Huawei,Active
1118,327,LTE-PLY-RUR-0327-B,LTE,4G LTE,B3,1800,20,2,120,3,3,31,43,164,402,426,20705,Huawei,Active
1119,327,NR-PLY-RUR-0327-C,NR,5G NR,n77,3700,80,3,240,3,2,31,41,961,305,479,43179,Huawei,Active
1120,327,LTE-PLY-RUR-0327-C,LTE,4G LTE,B3,1800,20,3,240,5,3,31,46,161,474,20,68744,Huawei,Active
1121,328,NR-PLY-SMA-0328-A,NR,5G NR,n258,26000,400,1,0,4,1,7,44,2788,215,470,35939,Nokia,Active
1122,328,LTE-PLY-SMA-0328-A,LTE,4G LTE,B7,2600,20,1,0,7,3,7,43,363,259,154,16790,Nokia,Active
1123,328,NR-PLY-SMA-0328-B,NR,5G NR,n1,2100,20,2,120,8,1,7,40,555,898,20,68827,Nokia,Active
1124,328,LTE-PLY-SMA-0328-B,LTE,4G LTE,B1,2100,15,2,120,8,5,7,40,145,349,10,41601,Nokia,Active
1125,328,NR-PLY-SMA-0328-C,NR,5G NR,n77,3700,80,3,240,8,2,7,46,836,751,37,12447,Nokia,Active
1126,328,LTE-PLY-SMA-0328-C,LTE,4G LTE,B7,2600,20,3,240,8,3,7,46,237,222,499,28031,Nokia,Active
1127,329,NR-PLY-MAC-0329-A,NR,5G NR,n28,700,20,1,0,5,2,27,42,441,587,453,18484,Nokia,Active
1128,329,LTE-PLY-MAC-0329-A,LTE,4G LTE,B7,2600,20,1,0,6,5,27,41,390,286,303,33315,Nokia,Active
1129,329,NR-PLY-MAC-0329-B,NR,5G NR,n258,26000,400,2,60,8,5,27,46,3728,422,363,40662,Nokia,Active
1130,329,LTE-PLY-MAC-0329-B,LTE,4G LTE,B1,2100,15,2,60,6,5,27,40,147,312,412,82264,Nokia,Active
1131,329,NR-PLY-MAC-0329-C,NR,5G NR,n77,3700,80,3,120,3,3,27,45,1323,595,98,97899,Nokia,Active
1132,329,LTE-PLY-MAC-0329-C,LTE,4G LTE,B3,1800,20,3,120,7,3,27,44,217,481,10,72666,Nokia,Active
1133,329,NR-PLY-MAC-0329-D,NR,5G NR,n78,3500,100,4,180,7,1,27,42,1080,392,462,69848,Nokia,Active
1134,329,LTE-PLY-MAC-0329-D,LTE,4G LTE,B3,1800,20,4,180,6,4,27,42,120,466,296,40836,Nokia,Active
1135,329,NR-PLY-MAC-0329-E,NR,5G NR,n78,3500,100,5,240,5,5,27,44,882,671,303,34521,Nokia,Active
1136,329,LTE-PLY-MAC-0329-E,LTE,4G LTE,B20,800,10,5,240,4,1,27,42,133,397,362,71286,Nokia,Active
1137,329,NR-PLY-MAC-0329-F,NR,5G NR,n78,3500,100,6,300,8,3,27,46,1154,303,335,10432,Nokia,Active
1138,329,LTE-PLY-MAC-0329-F,LTE,4G LTE,B7,2600,20,6,300,2,5,27,44,322,245,282,48998,Nokia,Active
1139,330,NR-PLY-DAS-0330-A,NR,5G NR,n1,2100,20,1,0,6,4,6,46,444,991,467,62363,Ericsson,Active
1140,330,LTE-PLY-DAS-0330-A,LTE,4G LTE,B3,1800,20,1,0,5,4,6,43,188,433,360,64342,Ericsson,Active
1141,330,NR-PLY-DAS-0330-B,NR,5G NR,n77,3700,80,2,180,6,0,6,46,872,421,166,85864,Ericsson,Active
1142,330,LTE-PLY-DAS-0330-B,LTE,4G LTE,B1,2100,15,2,180,6,2,6,45,118,331,183,46425,Ericsson,Active
1143,331,NR-PLY-MAC-0331-A,NR,5G NR,n77,3700,80,1,0,4,4,33,42,966,760,172,23214,Samsung,Active
1144,331,LTE-PLY-MAC-0331-A,LTE,4G LTE,B3,1800,20,1,0,7,2,33,44,148,217,34,56008,Samsung,Active
1145,331,NR-PLY-MAC-0331-B,NR,5G NR,n28,700,20,2,120,5,1,33,45,349,995,352,56450,Samsung,Active
1146,331,LTE-PLY-MAC-0331-B,LTE,4G LTE,B20,800,10,2,120,2,0,33,44,145,660,210,75258,Samsung,Active
1147,331,NR-PLY-MAC-0331-C,NR,5G NR,n28,700,20,3,240,7,1,33,46,475,509,413,66215,Samsung,Active
1148,331,LTE-PLY-MAC-0331-C,LTE,4G LTE,B3,1800,20,3,240,7,4,33,40,202,382,482,53932,Samsung,Active
1149,332,NR-YOR-SMA-0332-A,NR,5G NR,n78,3500,100,1,0,5,1,14,43,1057,333,452,28659,Nokia,Active
1150,332,NR-YOR-SMA-0332-B,NR,5G NR,n77,3700,80,2,120,3,3,14,46,1042,433,359,73814,Nokia,Active
1151,332,NR-YOR-SMA-0332-C,NR,5G NR,n1,2100,20,3,240,7,1,14,46,538,440,347,32608,Nokia,Active
1152,333,NR-YOR-MAC-0333-A,NR,5G NR,n77,3700,80,1,0,6,0,44,41,1448,722,264,20509,Samsung,Active
1153,333,NR-YOR-MAC-0333-B,NR,5G NR,n258,26000,400,2,120,8,4,44,45,2129,469,371,84737,Samsung,Active
1154,333,NR-YOR-MAC-0333-C,NR,5G NR,n77,3700,80,3,240,8,2,44,45,1161,783,226,99389,Samsung,Active
1155,334,NR-YOR-ROO-0334-A,NR,5G NR,n28,700,20,1,0,2,1,29,43,371,522,383,51572,Nokia,Active
1156,334,NR-YOR-ROO-0334-B,NR,5G NR,n1,2100,20,2,180,8,3,29,46,516,650,111,19218,Nokia,Active
1157,335,LTE-YOR-ROO-0335-A,LTE,4G LTE,B20,800,10,1,0,8,1,29,41,89,610,53,12116,Huawei,Active
1158,336,NR-YOR-MAC-0336-A,NR,5G NR,n1,2100,20,1,0,3,1,37,40,557,812,418,66621,Nokia,Active
1159,336,LTE-YOR-MAC-0336-A,LTE,4G LTE,B1,2100,15,1,0,7,0,37,40,248,332,120,79802,Nokia,Active
1160,336,NR-YOR-MAC-0336-B,NR,5G NR,n78,3500,100,2,120,2,1,37,45,1321,710,213,49038,Nokia,Active
1161,336,LTE-YOR-MAC-0336-B,LTE,4G LTE,B1,2100,15,2,120,2,1,37,40,123,219,256,30062,Nokia,Active
1162,336,NR-YOR-MAC-0336-C,NR,5G NR,n28,700,20,3,240,2,4,37,40,338,658,229,15969,Nokia,Active
1163,336,LTE-YOR-MAC-0336-C,LTE,4G LTE,B3,1800,20,3,240,5,0,37,43,232,334,324,82109,Nokia,Active
1164,337,NR-YOR-ROO-0337-A,NR,5G NR,n258,26000,400,1,0,7,5,25,41,3091,428,94,18418,Samsung,Active
1165,337,LTE-YOR-ROO-0337-A,LTE,4G LTE,B1,2100,15,1,0,5,0,25,41,245,493,340,26824,Samsung,Active
1166,337,NR-YOR-ROO-0337-B,NR,5G NR,n78,3500,100,2,120,7,2,25,45,1086,396,253,43529,Samsung,Active
1167,337,LTE-YOR-ROO-0337-B,LTE,4G LTE,B3,1800,20,2,120,4,1,25,40,152,357,22,63917,Samsung,Active
1168,337,NR-YOR-ROO-0337-C,NR,5G NR,n28,700,20,3,240,8,0,25,42,333,446,431,61786,Samsung,Active
1169,337,LTE-YOR-ROO-0337-C,LTE,4G LTE,B20,800,10,3,240,7,2,25,40,58,306,102,25985,Samsung,Active
1170,338,NR-YOR-SMA-0338-A,NR,5G NR,n77,3700,80,1,0,4,5,6,43,1144,487,292,49775,Ericsson,Active
1171,338,NR-YOR-SMA-0338-B,NR,5G NR,n77,3700,80,2,180,5,1,6,45,848,669,348,26764,Ericsson,Active
1172,339,NR-YOR-MAC-0339-A,NR,5G NR,n77,3700,80,1,0,4,3,45,46,1411,791,440,70850,Huawei,Active
1173,339,LTE-YOR-MAC-0339-A,LTE,4G LTE,B3,1800,20,1,0,5,0,45,45,121,450,267,88631,Huawei,Active
1174,339,NR-YOR-MAC-0339-B,NR,5G NR,n1,2100,20,2,120,5,5,45,44,598,967,463,69500,Huawei,Active
1175,339,LTE-YOR-MAC-0339-B,LTE,4G LTE,B7,2600,20,2,120,7,3,45,42,308,271,442,18331,Huawei,Active
1176,339,NR-YOR-MAC-0339-C,NR,5G NR,n77,3700,80,3,240,5,5,45,40,1312,545,65,37929,Huawei,Active
1177,339,LTE-YOR-MAC-0339-C,LTE,4G LTE,B20,800,10,3,240,3,4,45,43,118,593,329,93343,Huawei,Active
1178,340,NR-YOR-MAC-0340-A,NR,5G NR,n77,3700,80,1,0,6,3,35,41,842,442,19,46033,Samsung,Active
1179,340,LTE-YOR-MAC-0340-A,LTE,4G LTE,B1,2100,15,1,0,4,2,35,42,129,500,378,75705,Samsung,Active
1180,340,NR-YOR-MAC-0340-B,NR,5G NR,n258,26000,400,2,120,8,0,35,45,3903,461,377,69800,Samsung,Active
1181,340,LTE-YOR-MAC-0340-B,LTE,4G LTE,B3,1800,20,2,120,6,4,35,45,171,258,15,75356,Samsung,Active
1182,340,NR-YOR-MAC-0340-C,NR,5G NR,n1,2100,20,3,240,7,5,35,40,506,719,126,92100,Samsung,Active
1183,340,LTE-YOR-MAC-0340-C,LTE,4G LTE,B20,800,10,3,240,8,2,35,44,94,548,169,91240,Samsung,Active
1184,341,NR-ABE-MAC-0341-A,NR,5G NR,n77,3700,80,1,0,8,4,29,45,1382,354,166,41250,Ericsson,Active
1185,341,LTE-ABE-MAC-0341-A,LTE,4G LTE,B7,2600,20,1,0,2,2,29,42,384,185,423,50064,Ericsson,Active
1186,341,NR-ABE-MAC-0341-B,NR,5G NR,n1,2100,20,2,120,6,1,29,43,397,641,41,98378,Ericsson,Active
1187,341,LTE-ABE-MAC-0341-B,LTE,4G LTE,B1,2100,15,2,120,5,1,29,44,164,215,160,65112,Ericsson,Active
1188,341,NR-ABE-MAC-0341-C,NR,5G NR,n258,26000,400,3,240,2,5,29,43,2017,271,493,93215,Ericsson,Active
1189,341,LTE-ABE-MAC-0341-C,LTE,4G LTE,B20,800,10,3,240,3,3,29,44,148,481,336,46582,Ericsson,Active
1190,342,NR-ABE-SMA-0342-A,NR,5G NR,n77,3700,80,1,0,4,2,11,45,856,651,332,55644,Ericsson,Active
1191,342,LTE-ABE-SMA-0342-A,LTE,4G LTE,B1,2100,15,1,0,4,2,11,46,156,363,434,14720,Ericsson,Active
1192,342,NR-ABE-SMA-0342-B,NR,5G NR,n258,26000,400,2,180,7,4,11,45,3554,464,211,69773,Ericsson,Active
1193,342,LTE-ABE-SMA-0342-B,LTE,4G LTE,B7,2600,20,2,180,8,4,11,44,378,278,497,87046,Ericsson,Active
1194,343,NR-ABE-DAS-0343-A,NR,5G NR,n77,3700,80,1,0,7,1,10,46,1459,666,54,14100,Ericsson,Active
1195,343,LTE-ABE-DAS-0343-A,LTE,4G LTE,B20,800,10,1,0,3,5,10,45,108,699,4,46337,Ericsson,Active
1196,343,NR-ABE-DAS-0343-B,NR,5G NR,n78,3500,100,2,120,5,0,10,40,1433,458,400,32778,Ericsson,Active
1197,343,LTE-ABE-DAS-0343-B,LTE,4G LTE,B1,2100,15,2,120,7,3,10,42,203,254,342,74458,Ericsson,Active
1198,343,NR-ABE-DAS-0343-C,NR,5G NR,n1,2100,20,3,240,2,0,10,45,307,686,159,82345,Ericsson,Active
1199,343,LTE-ABE-DAS-0343-C,LTE,4G LTE,B7,2600,20,3,240,2,4,10,43,304,273,131,45837,Ericsson,Active
1200,344,NR-ABE-ROO-0344-A,NR,5G NR,n77,3700,80,1,0,8,2,16,42,1243,364,421,75216,Ericsson,Active
1201,344,LTE-ABE-ROO-0344-A,LTE,4G LTE,B20,800,10,1,0,6,4,16,43,139,432,240,20769,Ericsson,Active
1202,344,NR-ABE-ROO-0344-B,NR,5G NR,n78,3500,100,2,120,6,3,16,43,816,360,398,11806,Ericsson,Active
1203,344,LTE-ABE-ROO-0344-B,LTE,4G LTE,B3,1800,20,2,120,4,3,16,46,162,280,24,47390,Ericsson,Active
1204,344,NR-ABE-ROO-0344-C,NR,5G NR,n28,700,20,3,240,5,1,16,41,414,429,157,59310,Ericsson,Active
1205,344,LTE-ABE-ROO-0344-C,LTE,4G LTE,B7,2600,20,3,240,6,4,16,46,397,285,247,96149,Ericsson,Active
1206,345,NR-ABE-MAC-0345-A,NR,5G NR,n28,700,20,1,0,7,0,45,42,330,618,408,39829,Nokia,Active
1207,345,NR-ABE-MAC-0345-B,NR,5G NR,n1,2100,20,2,120,5,4,45,44,351,875,449,75563,Nokia,Active
1208,345,NR-ABE-MAC-0345-C,NR,5G NR,n1,2100,20,3,240,4,3,45,46,593,546,293,31082,Nokia,Active
1209,346,NR-ABE-DAS-0346-A,NR,5G NR,n28,700,20,1,0,4,4,6,40,539,422,53,99140,Huawei,Active
1210,346,LTE-ABE-DAS-0346-A,LTE,4G LTE,B3,1800,20,1,0,6,3,6,46,115,247,500,47802,Huawei,Active
1211,347,NR-ABE-SMA-0347-A,NR,5G NR,n77,3700,80,1,0,2,2,6,42,939,426,352,59670,Nokia,Active
1212,347,NR-ABE-SMA-0347-B,NR,5G NR,n28,700,20,2,180,8,0,6,41,349,922,237,58130,Nokia,Active
1213,348,LTE-ABE-RUR-0348-A,LTE,4G LTE,B20,800,10,1,0,2,1,48,42,110,329,123,70331,Huawei,Active
1214,348,LTE-ABE-RUR-0348-B,LTE,4G LTE,B1,2100,15,2,120,4,3,48,46,150,279,349,71472,Huawei,Active
1215,348,LTE-ABE-RUR-0348-C,LTE,4G LTE,B1,2100,15,3,240,3,3,48,41,107,369,161,21981,Huawei,Active
1216,349,NR-ABE-MAC-0349-A,NR,5G NR,n77,3700,80,1,0,2,2,30,42,1010,363,55,93491,Nokia,Active
1217,349,LTE-ABE-MAC-0349-A,LTE,4G LTE,B20,800,10,1,0,8,0,30,45,64,603,70,13639,Nokia,Active
1218,349,NR-ABE-MAC-0349-B,NR,5G NR,n258,26000,400,2,120,2,1,30,45,2023,450,205,95146,Nokia,Active
1219,349,LTE-ABE-MAC-0349-B,LTE,4G LTE,B3,1800,20,2,120,4,1,30,41,113,216,38,98460,Nokia,Active
1220,349,NR-ABE-MAC-0349-C,NR,5G NR,n28,700,20,3,240,7,3,30,46,435,567,474,67375,Nokia,Active
1221,349,LTE-ABE-MAC-0349-C,LTE,4G LTE,B3,1800,20,3,240,6,2,30,45,193,302,69,51413,Nokia,Active
1222,350,NR-POR-MAC-0350-A,NR,5G NR,n258,26000,400,1,0,8,3,26,40,2245,263,493,99839,Ericsson,Active
1223,350,LTE-POR-MAC-0350-A,LTE,4G LTE,B1,2100,15,1,0,4,5,26,41,246,359,211,21176,Ericsson,Active
1224,350,NR-POR-MAC-0350-B,NR,5G NR,n1,2100,20,2,120,4,1,26,43,440,737,390,51514,Ericsson,Active
1225,350,LTE-POR-MAC-0350-B,LTE,4G LTE,B3,1800,20,2,120,3,5,26,45,202,471,319,58332,Ericsson,Active
1226,350,NR-POR-MAC-0350-C,NR,5G NR,n78,3500,100,3,240,4,4,26,44,1346,354,418,96102,Ericsson,Active
1227,350,LTE-POR-MAC-0350-C,LTE,4G LTE,B1,2100,15,3,240,8,1,26,41,108,293,99,55526,Ericsson,Active
1228,351,LTE-POR-RUR-0351-A,LTE,4G LTE,B1,2100,15,1,0,6,0,50,45,158,378,105,97774,Nokia,Active
1229,351,LTE-POR-RUR-0351-B,LTE,4G LTE,B1,2100,15,2,60,6,0,50,42,143,460,14,74990,Nokia,Active
1230,351,LTE-POR-RUR-0351-C,LTE,4G LTE,B1,2100,15,3,120,7,5,50,44,111,454,45,86796,Nokia,Active
1231,351,LTE-POR-RUR-0351-D,LTE,4G LTE,B7,2600,20,4,180,4,2,50,41,254,242,183,33702,Nokia,Active
1232,351,LTE-POR-RUR-0351-E,LTE,4G LTE,B1,2100,15,5,240,5,3,50,42,221,452,146,45844,Nokia,Active
1233,351,LTE-POR-RUR-0351-F,LTE,4G LTE,B7,2600,20,6,300,3,0,50,42,267,300,218,47003,Nokia,Active
1234,352,NR-POR-ROO-0352-A,NR,5G NR,n78,3500,100,1,0,2,3,29,44,849,522,272,76982,Ericsson,Active
1235,352,NR-POR-ROO-0352-B,NR,5G NR,n77,3700,80,2,120,6,3,29,41,1199,452,491,98027,Ericsson,Active
1236,352,NR-POR-ROO-0352-C,NR,5G NR,n258,26000,400,3,240,8,1,29,43,2745,386,236,87816,Ericsson,Active
1237,353,NR-POR-SMA-0353-A,NR,5G NR,n77,3700,80,1,0,7,2,6,45,1375,480,411,59786,Huawei,Active
1238,353,NR-POR-SMA-0353-B,NR,5G NR,n78,3500,100,2,180,3,0,6,40,1396,351,453,43313,Huawei,Active
1239,354,NR-POR-ROO-0354-A,NR,5G NR,n78,3500,100,1,0,8,2,21,42,1279,380,414,56429,Nokia,Degraded
1240,354,LTE-POR-ROO-0354-A,LTE,4G LTE,B3,1800,20,1,0,2,3,21,40,211,222,293,90543,Nokia,Degraded
1241,355,NR-POR-ROO-0355-A,NR,5G NR,n77,3700,80,1,0,7,5,20,42,944,731,239,14073,Huawei,Active
1242,356,NR-POR-MAC-0356-A,NR,5G NR,n258,26000,400,1,0,5,1,25,42,3154,273,342,23651,Ericsson,Degraded
1243,356,LTE-POR-MAC-0356-A,LTE,4G LTE,B7,2600,20,1,0,2,5,25,43,275,201,396,17441,Ericsson,Degraded
1244,356,NR-POR-MAC-0356-B,NR,5G NR,n77,3700,80,2,60,2,5,25,46,934,490,118,99181,Ericsson,Degraded
1245,356,LTE-POR-MAC-0356-B,LTE,4G LTE,B1,2100,15,2,60,6,2,25,42,163,460,480,30257,Ericsson,Degraded
1246,356,NR-POR-MAC-0356-C,NR,5G NR,n258,26000,400,3,120,4,1,25,45,3140,493,473,41823,Ericsson,Degraded
