complaint_id,customer_key,complaint_date,complaint_type,status,resolution_days,compensation_amount,ofcom_escalated
20011296,670,2024-03-18,Contract,Open,,0.0,False
20011297,955,2024-03-07,Service,Resolved,,0.0,True
20011298,50,2024-03-21,Customer Service,Resolved,21.0,0.0,False
20011299,301,2024-03-25,Billing,Under Investigation,,0.0,False
20011300,847,2024-03-06,Customer Service,Resolved,24.0,0.0,False
20011301,360,2024-03-20,Billing,Under Investigation,21.0,0.0,False
20011302,287,2024-03-10,Other,Closed,,0.0,False
20011303,455,2024-03-14,Network,Open,,0.0,False
20011304,47,2024-03-28,Customer Service,Resolved,7.0,84.88,False
20011305,144,2024-03-14,Customer Service,Closed,15.0,0.0,False
20011306,51,2024-03-24,Network,Open,21.0,85.08,False
20011307,652,2024-03-27,Billing,Open,15.0,0.0,False
20011308,196,2024-03-16,Contract,Open,,23.56,False
20011309,309,2024-03-19,Customer Service,Under Investigation,26.0,0.0,False
20011310,733,2024-03-20,Other,Under Investigation,,0.0,False
20011311,319,2024-03-05,Other,Closed,21.0,14.02,False
20011312,589,2024-03-29,Contract,Resolved,,0.0,False
20011313,81,2024-03-13,Billing,Closed,9.0,0.0,False
20011314,374,2024-03-27,Billing,Open,23.0,0.0,False
20011315,643,2024-03-12,Contract,Resolved,,0.0,False
20011316,651,2024-03-27,Other,Closed,11.0,0.0,False
20011317,48,2024-03-24,Customer Service,Under Investigation,24.0,73.43,False
20011318,984,2024-03-31,Contract,Resolved,13.0,81.35,False
20011319,695,2024-03-01,Customer Service,Resolved,2.0,0.0,False
20011320,321,2024-03-02,Billing,Under Investigation,,0.0,False
20011321,923,2024-03-31,Contract,Under Investigation,5.0,0.0,False
20011322,12,2024-03-08,Customer Service,Resolved,12.0,0.0,False
20011323,49,2024-03-17,Service,Under Investigation,29.0,76.28,False
20011324,417,2024-03-25,Contract,Under Investigation,1.0,0.0,False
20011325,324,2024-03-31,Contract,Closed,16.0,0.0,False
20011326,320,2024-03-29,Network,Closed,14.0,56.13,False
20011327,697,2024-03-30,Customer Service,Open,,0.0,False
20011328,663,2024-03-08,Customer Service,Resolved,30.0,0.0,False
20011329,919,2024-03-12,Contract,Open,28.0,0.0,False
20011330,138,2024-03-30,Service,Open,,0.0,False
20011331,967,2024-03-08,Service,Resolved,4.0,0.0,False
20011332,151,2024-03-18,Service,Resolved,25.0,0.0,False
20011333,940,2024-03-09,Service,Open,9.0,79.85,False
20011334,870,2024-03-25,Other,Under Investigation,5.0,95.25,False
20011335,903,2024-03-14,Billing,Under Investigation,16.0,37.59,False
20011336,809,2024-03-28,Network,Resolved,18.0,0.0,False
20011337,1000,2024-03-24,Customer Service,Open,21.0,0.0,False
20011338,382,2024-03-01,Service,Under Investigation,28.0,0.0,False
20011339,936,2024-03-21,Contract,Open,10.0,0.0,False
20011340,844,2024-03-12,Customer Service,Closed,26.0,0.0,False
20011341,701,2024-03-13,Other,Under Investigation,16.0,70.36,False
20011342,900,2024-03-02,Billing,Under Investigation,11.0,0.0,False
20011343,636,2024-03-15,Contract,Open,17.0,62.19,False
20011344,751,2024-03-23,Other,Closed,1.0,0.0,False
20011345,605,2024-03-26,Contract,Under Investigation,4.0,0.0,False
20011346,855,2024-03-17,Customer Service,Resolved,24.0,0.0,False
20011347,825,2024-03-28,Service,Closed,18.0,0.0,False
20011348,635,2024-03-01,Billing,Resolved,15.0,0.0,False
20011349,657,2024-03-04,Other,Under Investigation,12.0,0.0,False
20011350,870,2024-03-05,Billing,Closed,10.0,0.0,False
20011351,504,2024-03-29,Service,Resolved,18.0,12.84,False
20011352,790,2024-03-22,Service,Open,9.0,72.85,False
20011353,722,2024-03-05,Billing,Open,29.0,0.0,False
20011354,437,2024-03-25,Billing,Under Investigation,23.0,0.0,False
20011355,699,2024-03-24,Contract,Under Investigation,4.0,0.0,False
20011356,802,2024-03-31,Other,Under Investigation,7.0,0.0,False
20011357,125,2024-03-04,Network,Resolved,6.0,0.0,False
20011358,327,2024-03-29,Other,Resolved,,0.0,False
20011359,721,2024-03-25,Customer Service,Closed,22.0,0.0,False
20011360,923,2024-03-18,Service,Resolved,1.0,0.0,False
20011361,511,2024-03-05,Contract,Under Investigation,,0.0,False
20011362,265,2024-03-28,Contract,Open,7.0,0.0,False
20011363,930,2024-03-11,Other,Open,16.0,0.0,False
20011364,218,2024-03-15,Service,Open,20.0,0.0,False
20011365,959,2024-03-23,Billing,Closed,,0.0,False
20011366,25,2024-03-26,Billing,Open,25.0,11.51,False
20011367,151,2024-03-01,Service,Closed,27.0,51.19,False
20011368,356,2024-03-12,Network,Open,5.0,0.0,False
20011369,270,2024-03-02,Contract,Closed,,0.0,False
20011370,547,2024-03-06,Contract,Closed,24.0,0.0,False
20011371,867,2024-03-17,Billing,Open,21.0,0.0,False
20011372,607,2024-03-16,Billing,Resolved,16.0,51.04,False
20011373,64,2024-03-25,Customer Service,Closed,22.0,0.0,False
20011374,680,2024-03-10,Service,Under Investigation,6.0,0.0,False
20011375,933,2024-03-03,Service,Open,13.0,94.73,False
20011376,378,2024-03-02,Billing,Resolved,29.0,0.0,False
20011377,940,2024-03-21,Billing,Closed,6.0,0.0,False
20011378,990,2024-03-19,Customer Service,Resolved,30.0,0.0,False
20011379,87,2024-03-24,Customer Service,Closed,,0.0,False
20011380,911,2024-03-24,Customer Service,Under Investigation,1.0,0.0,False
20011381,817,2024-03-24,Network,Closed,,0.0,False
20011382,4,2024-03-16,Contract,Resolved,15.0,0.0,False
20011383,419,2024-03-03,Network,Closed,22.0,94.5,False
20011384,299,2024-03-02,Billing,Resolved,,0.0,False
20011385,49,2024-03-19,Other,Resolved,9.0,0.0,False
20011386,161,2024-03-12,Customer Service,Closed,14.0,0.0,False
20011387,667,2024-03-08,Network,Closed,,0.0,False
20011388,235,2024-03-15,Other,Under Investigation,,0.0,False
20011389,412,2024-03-27,Network,Closed,20.0,0.0,False
20011390,979,2024-03-01,Contract,Resolved,9.0,0.0,False
20011391,705,2024-03-28,Other,Closed,12.0,29.37,False
20011392,704,2024-03-26,Billing,Resolved,,0.0,False
20011393,388,2024-03-27,Billing,Closed,,0.0,False
20011394,77,2024-03-29,Billing,Resolved,28.0,0.0,False
20011395,294,2024-03-04,Customer Service,Open,6.0,0.0,False
20011396,850,2024-03-25,Service,Resolved,,0.0,False
20011397,519,2024-03-14,Customer Service,Closed,23.0,0.0,False
20011398,636,2024-03-09,Service,Under Investigation,21.0,0.0,False
20011399,89,2024-03-12,Billing,Under Investigation,26.0,14.21,False
20011400,580,2024-03-13,Customer Service,Open,10.0,0.0,False
20011401,79,2024-03-09,Contract,Resolved,24.0,0.0,False
20011402,700,2024-03-30,Contract,Resolved,23.0,72.63,False
20011403,22,2024-03-17,Service,Under Investigation,3.0,0.0,False
20011404,454,2024-03-11,Network,Resolved,2.0,0.0,False
20011405,891,2024-03-06,Billing,Closed,26.0,0.0,False
20011406,874,2024-03-09,Network,Open,,0.0,False
20011407,720,2024-03-30,Other,Resolved,,0.0,False
20011408,11,2024-03-24,Billing,Closed,2.0,0.0,True
20011409,281,2024-03-17,Billing,Open,8.0,57.86,False
20011410,818,2024-03-17,Service,Closed,19.0,0.0,False
20011411,764,2024-03-31,Billing,Closed,,17.91,False
20011412,458,2024-03-10,Customer Service,Closed,1.0,0.0,False
20011413,734,2024-03-02,Other,Open,5.0,0.0,False
20011414,57,2024-03-15,Network,Resolved,28.0,0.0,False
20011415,847,2024-03-14,Network,Closed,,0.0,False
20011416,574,2024-03-21,Other,Under Investigation,14.0,0.0,False
20011417,466,2024-03-21,Network,Under Investigation,,0.0,False
20011418,287,2024-03-30,Billing,Closed,17.0,0.0,False
20011419,697,2024-03-04,Service,Resolved,23.0,0.0,False
20011420,32,2024-03-07,Contract,Open,25.0,0.0,False
20011421,141,2024-03-21,Service,Resolved,4.0,0.0,False
20011422,276,2024-03-25,Network,Open,2.0,81.51,False
20011423,922,2024-03-01,Billing,Closed,14.0,0.0,False
20011424,995,2024-03-07,Network,Under Investigation,12.0,0.0,False
20011425,653,2024-03-21,Contract,Under Investigation,14.0,0.0,False
20011426,647,2024-03-24,Network,Under Investigation,30.0,23.95,False
20011427,496,2024-03-21,Network,Resolved,7.0,0.0,False
20011428,84,2024-03-14,Other,Closed,,0.0,False
20011429,147,2024-03-15,Other,Open,26.0,0.0,False
20011430,614,2024-03-27,Customer Service,Resolved,3.0,0.0,False
20011431,323,2024-03-07,Network,Open,,0.0,False
20011432,452,2024-03-13,Customer Service,Open,,0.0,False
20011433,939,2024-03-02,Contract,Resolved,,0.0,False
20011434,733,2024-03-31,Customer Service,Under Investigation,21.0,0.0,False
20011435,340,2024-03-09,Contract,Resolved,,24.31,False
20011436,955,2024-03-14,Billing,Under Investigation,5.0,0.0,False
20011437,795,2024-03-12,Contract,Under Investigation,9.0,0.0,False
20011438,569,2024-03-11,Billing,Under Investigation,18.0,0.0,False
20011439,127,2024-03-05,Other,Resolved,,0.0,False
20011440,394,2024-03-31,Other,Under Investigation,6.0,0.0,False
20011441,980,2024-03-09,Network,Closed,19.0,0.0,False
20011442,691,2024-03-31,Customer Service,Open,22.0,0.0,False
20011443,64,2024-03-14,Customer Service,Open,,96.51,False
20011444,793,2024-03-07,Network,Closed,,0.0,False
20011445,434,2024-03-11,Billing,Resolved,,0.0,False
20011446,484,2024-03-02,Other,Resolved,,43.18,False
20011447,765,2024-03-14,Customer Service,Resolved,30.0,0.0,True
20011448,785,2024-03-05,Customer Service,Under Investigation,,0.0,False
20011449,895,2024-03-28,Network,Under Investigation,24.0,0.0,False
20011450,898,2024-03-31,Network,Open,,0.0,False
20011451,165,2024-03-16,Customer Service,Under Investigation,21.0,0.0,False
20011452,690,2024-03-22,Contract,Closed,27.0,82.13,False
20011453,28,2024-03-15,Other,Resolved,29.0,0.0,False
20011454,742,2024-03-17,Contract,Under Investigation,,0.0,False
20011455,86,2024-03-27,Contract,Open,8.0,0.0,False
20011456,895,2024-03-09,Customer Service,Under Investigation,,0.0,False
20011457,468,2024-03-08,Other,Closed,16.0,0.0,False
20011458,475,2024-03-09,Billing,Under Investigation,26.0,0.0,False
20011459,453,2024-03-03,Network,Open,6.0,31.48,False
20011460,132,2024-03-10,Billing,Under Investigation,,0.0,False
20011461,745,2024-03-07,Billing,Resolved,23.0,0.0,False
20011462,75,2024-03-25,Contract,Open,2.0,0.0,False
20011463,281,2024-03-11,Network,Closed,14.0,0.0,False
20011464,85,2024-03-17,Other,Open,25.0,0.0,False
20011465,13,2024-03-13,Network,Open,,31.36,False
20011466,430,2024-03-08,Other,Under Investigation,1.0,0.0,False
20011467,286,2024-03-11,Contract,Closed,,0.0,False
20011468,3,2024-03-11,Billing,Resolved,24.0,0.0,False
20011469,862,2024-03-12,Network,Open,17.0,0.0,False
20011470,8,2024-03-16,Customer Service,Resolved,2.0,12.37,False
20011471,54,2024-03-10,Other,Resolved,11.0,0.0,False
20011472,754,2024-03-11,Network,Open,,0.0,False
20011473,877,2024-03-05,Contract,Resolved,15.0,0.0,False
20011474,749,2024-03-20,Network,Open,14.0,27.35,False
20011475,155,2024-03-25,Network,Open,27.0,0.0,False
20011476,703,2024-03-19,Network,Closed,2.0,0.0,False
20011477,28,2024-03-23,Customer Service,Open,16.0,77.4,False
20011478,856,2024-03-15,Network,Closed,5.0,0.0,False
20011479,107,2024-03-15,Network,Resolved,25.0,0.0,False
20011480,989,2024-03-09,Other,Closed,26.0,0.0,False
20011481,579,2024-03-06,Billing,Resolved,,0.0,False
20011482,293,2024-03-11,Billing,Resolved,,0.0,False
20011483,142,2024-03-03,Customer Service,Open,,0.0,False
20011484,175,2024-03-15,Customer Service,Under Investigation,18.0,0.0,False
20011485,961,2024-03-08,Contract,Under Investigation,,0.0,False
20011486,898,2024-03-13,Contract,Under Investigation,,0.0,False
20011487,961,2024-03-27,Network,Resolved,20.0,0.0,False
20011488,849,2024-03-03,Service,Open,,0.0,False
20011489,647,2024-03-26,Other,Closed,2.0,68.26,False
20011490,713,2024-03-14,Billing,Under Investigation,,60.33,False
20011491,846,2024-03-29,Customer Service,Closed,24.0,0.0,False
20011492,321,2024-03-20,Other,Open,26.0,37.4,False
20011493,654,2024-03-27,Customer Service,Resolved,25.0,84.6,False
20011494,52,2024-03-19,Service,Under Investigation,27.0,0.0,False
20011495,521,2024-03-10,Other,Under Investigation,,0.0,False
20011496,728,2024-03-08,Other,Closed,7.0,24.79,False
20011497,455,2024-03-28,Contract,Closed,,0.0,False
20011498,177,2024-03-11,Customer Service,Open,9.0,0.0,False
20011499,680,2024-03-06,Contract,Closed,5.0,0.0,False
20011500,751,2024-03-01,Contract,Under Investigation,2.0,0.0,False
20011501,779,2024-03-23,Customer Service,Under Investigation,,31.54,False
20011502,214,2024-03-01,Other,Under Investigation,,0.0,False
20011503,209,2024-03-24,Network,Closed,3.0,0.0,False
20011504,524,2024-03-12,Customer Service,Closed,,27.35,False
20011505,475,2024-03-31,Billing,Closed,,0.0,False
20011506,123,2024-03-28,Contract,Closed,15.0,0.0,False
20011507,767,2024-03-03,Service,Closed,23.0,0.0,False
20011508,460,2024-03-04,Service,Under Investigation,27.0,0.0,False
20011509,991,2024-03-14,Service,Open,30.0,0.0,False
20011510,54,2024-03-16,Other,Under Investigation,12.0,0.0,False
20011511,797,2024-03-30,Network,Closed,24.0,0.0,False
20011512,571,2024-03-14,Customer Service,Open,25.0,0.0,False
20011513,107,2024-03-31,Customer Service,Under Investigation,14.0,0.0,False
20011514,368,2024-03-26,Customer Service,Resolved,7.0,47.57,False
20011515,184,2024-03-07,Contract,Under Investigation,,0.0,False
20011516,264,2024-03-05,Network,Open,,0.0,False
20011517,997,2024-03-29,Customer Service,Open,4.0,0.0,False
20011518,531,2024-03-07,Service,Resolved,,0.0,False
20011519,980,2024-03-07,Service,Resolved,20.0,0.0,False
20011520,241,2024-03-16,Customer Service,Resolved,10.0,0.0,False
20011521,699,2024-03-06,Contract,Under Investigation,26.0,0.0,False
20011522,722,2024-03-31,Customer Service,Resolved,2.0,0.0,False
20011523,204,2024-03-04,Billing,Under Investigation,27.0,0.0,False
20011524,990,2024-03-23,Service,Open,,0.0,False
20011525,200,2024-03-23,Other,Open,12.0,84.47,False
20011526,722,2024-03-17,Billing,Open,29.0,0.0,False
20011527,826,2024-03-22,Network,Resolved,,0.0,False
20011528,305,2024-03-13,Contract,Open,20.0,0.0,False
20011529,908,2024-03-17,Contract,Resolved,29.0,76.0,False
20011530,613,2024-03-02,Contract,Closed,,0.0,False
20011531,64,2024-03-22,Service,Resolved,,0.0,False
20011532,734,2024-03-07,Service,Closed,30.0,0.0,False
20011533,225,2024-03-16,Billing,Open,,0.0,False
20011534,601,2024-03-11,Other,Closed,1.0,0.0,False
20011535,793,2024-03-17,Service,Under Investigation,4.0,0.0,False
20011536,955,2024-03-31,Service,Open,22.0,76.0,False
20011537,415,2024-03-12,Customer Service,Open,25.0,41.4,False
20011538,703,2024-03-02,Other,Under Investigation,18.0,0.0,False
20011539,104,2024-03-02,Network,Under Investigation,17.0,0.0,False
20011540,32,2024-03-03,Service,Resolved,3.0,0.0,True
20011541,33,2024-03-20,Customer Service,Open,,0.0,False
20011542,497,2024-03-11,Contract,Open,16.0,0.0,False
20011543,177,2024-03-06,Service,Resolved,9.0,78.48,False
20011544,83,2024-03-01,Customer Service,Open,7.0,63.94,False
20011545,536,2024-03-18,Network,Closed,8.0,0.0,False
20011546,259,2024-03-11,Billing,Resolved,,0.0,False
20011547,575,2024-03-27,Service,Resolved,,84.87,False
20011548,340,2024-03-06,Customer Service,Resolved,,0.0,False
20011549,770,2024-03-04,Contract,Resolved,26.0,0.0,False
20011550,497,2024-03-30,Other,Open,,33.46,False
20011551,584,2024-03-15,Service,Under Investigation,6.0,0.0,False
20011552,565,2024-03-02,Other,Closed,12.0,0.0,False
20011553,85,2024-03-04,Contract,Open,,99.59,False
20011554,907,2024-03-21,Contract,Resolved,,0.0,False
20011555,285,2024-03-31,Customer Service,Closed,12.0,0.0,False
20011556,594,2024-03-29,Customer Service,Under Investigation,,0.0,False
20011557,743,2024-03-03,Contract,Closed,,0.0,False
20011558,524,2024-03-19,Other,Resolved,23.0,90.19,False
20011559,581,2024-03-19,Billing,Under Investigation,20.0,54.04,False
20011560,536,2024-03-08,Service,Under Investigation,9.0,0.0,False
20011561,458,2024-03-12,Other,Closed,,0.0,False
20011562,937,2024-03-25,Contract,Under Investigation,8.0,60.67,False
20011563,938,2024-03-02,Other,Under Investigation,19.0,0.0,False
20011564,149,2024-03-21,Contract,Open,,0.0,False
20011565,756,2024-03-28,Other,Under Investigation,10.0,0.0,False
20011566,205,2024-03-04,Network,Under Investigation,17.0,0.0,False
20011567,596,2024-03-22,Service,Closed,28.0,0.0,True
20011568,791,2024-03-03,Customer Service,Closed,13.0,0.0,False
20011569,876,2024-03-09,Customer Service,Closed,3.0,0.0,False
20011570,18,2024-03-22,Service,Resolved,9.0,0.0,False
20011571,91,2024-03-05,Network,Under Investigation,,0.0,False
20011572,988,2024-03-20,Customer Service,Resolved,28.0,0.0,False
20011573,813,2024-03-23,Customer Service,Under Investigation,26.0,0.0,False
20011574,508,2024-03-26,Network,Open,23.0,0.0,False
20011575,789,2024-03-27,Contract,Resolved,8.0,0.0,False
20011576,861,2024-03-07,Other,Open,6.0,0.0,False
20011577,349,2024-03-30,Customer Service,Resolved,,0.0,False
20011578,70,2024-03-22,Contract,Under Investigation,14.0,75.64,False
20011579,105,2024-03-15,Service,Resolved,3.0,0.0,False
20011580,651,2024-03-07,Other,Closed,19.0,0.0,False
20011581,818,2024-03-08,Other,Closed,26.0,0.0,False
20011582,722,2024-03-22,Contract,Resolved,2.0,0.0,False
20011583,29,2024-03-27,Billing,Open,,44.8,False
20011584,257,2024-03-05,Service,Open,,0.0,False
20011585,863,2024-03-21,Contract,Closed,,0.0,False
20011586,821,2024-03-25,Other,Open,,57.81,False
20011587,478,2024-03-18,Other,Closed,18.0,0.0,False
20011588,544,2024-03-14,Contract,Closed,24.0,0.0,False
20011589,660,2024-03-05,Billing,Resolved,17.0,0.0,False
20011590,469,2024-03-08,Other,Under Investigation,7.0,0.0,False
20011591,311,2024-03-07,Customer Service,Closed,,0.0,False
20011592,144,2024-03-19,Contract,Under Investigation,9.0,0.0,False
20011593,734,2024-03-22,Network,Closed,30.0,56.19,False
20011594,323,2024-03-22,Contract,Under Investigation,,0.0,False
20011595,228,2024-03-24,Other,Closed,,0.0,False
20011596,535,2024-03-16,Customer Service,Open,2.0,95.22,False
20011597,800,2024-03-12,Network,Open,,0.0,False
20011598,125,2024-03-01,Other,Resolved,17.0,32.06,False
20011599,232,2024-03-06,Other,Resolved,7.0,0.0,False
20011600,775,2024-03-23,Billing,Resolved,2.0,0.0,False
20011601,45,2024-03-25,Customer Service,Open,15.0,0.0,False
20011602,430,2024-03-06,Customer Service,Closed,14.0,0.0,False
20011603,338,2024-03-24,Other,Under Investigation,16.0,0.0,False
20011604,721,2024-03-10,Contract,Closed,,0.0,False
20011605,756,2024-03-20,Other,Open,,0.0,False
20011606,276,2024-03-20,Service,Closed,22.0,68.22,False
20011607,504,2024-03-14,Other,Closed,14.0,0.0,False
20011608,911,2024-03-04,Network,Open,29.0,25.7,False
20011609,635,2024-03-28,Network,Under Investigation,13.0,0.0,False
20011610,702,2024-03-17,Other,Open,,85.97,False
20011611,723,2024-03-13,Contract,Open,,0.0,False
20011612,326,2024-03-28,Other,Open,1.0,0.0,False
20011613,37,2024-03-18,Service,Under Investigation,9.0,0.0,False
20011614,612,2024-03-04,Billing,Resolved,20.0,95.52,False
20011615,14,2024-03-05,Contract,Closed,6.0,89.2,False
20011616,476,2024-03-12,Contract,Closed,4.0,32.84,False
20011617,46,2024-03-05,Other,Closed,,0.0,False
20011618,464,2024-03-02,Other,Open,13.0,0.0,False
20011619,743,2024-03-16,Service,Resolved,13.0,0.0,False
20011620,874,2024-03-21,Customer Service,Closed,11.0,0.0,False
20011621,425,2024-03-18,Other,Under Investigation,11.0,0.0,False
20011622,972,2024-03-13,Customer Service,Under Investigation,10.0,0.0,False
20011623,235,2024-03-08,Service,Under Investigation,28.0,0.0,False
